node_idx,type,node_inv,num_fo,lvl,rev_lvl,c1_idx,c2_idx
251,1,1,3,1,4371,71,72
252,1,1,6,2,4370,250,251
253,1,0,1,1,4371,64,66
254,1,1,4,1,4371,67,68
255,1,0,1,2,4370,253,254
256,1,0,1,3,4369,252,255
257,1,1,1,1,4371,77,78
258,1,1,3,1,4371,79,80
259,1,1,6,2,4370,257,258
260,1,1,1,1,4371,73,74
261,1,1,4,1,4371,75,76
262,1,1,5,2,4370,260,261
263,1,1,7,3,4369,259,262
264,1,0,1,4,4368,256,263
265,1,0,1,5,4367,249,264
266,1,1,1,1,4371,117,118
267,1,1,3,1,4371,119,120
268,1,1,4,2,4370,266,267
269,1,1,1,1,4371,113,114
270,1,1,2,1,4371,115,116
271,1,1,5,2,4370,269,270
272,1,1,2,3,4369,268,271
273,1,1,1,1,4371,125,126
274,1,1,11,2,4370,127,273
275,1,1,1,1,4371,121,122
276,1,1,3,1,4371,123,124
277,1,1,4,2,4370,275,276
278,1,1,6,3,4369,274,277
279,1,1,115,4,4368,272,278
280,1,1,1,1,4371,101,102
281,1,1,3,1,4371,103,104
282,1,1,6,2,4370,280,281
283,1,1,1,1,4371,97,98
284,1,1,4,1,4371,99,100
285,1,1,5,2,4370,283,284
286,1,1,2,3,4369,282,285
287,1,1,1,1,4371,109,110
288,1,1,3,1,4371,111,112
289,1,1,4,2,4370,287,288
290,1,1,1,1,4371,105,106
291,1,1,3,1,4371,107,108
292,1,1,6,2,4370,290,291
293,1,1,7,3,4369,289,292
294,1,1,10,4,4368,286,293
295,1,1,12,5,4367,279,294
296,1,0,2,6,4366,265,295
297,1,0,1,10,4362,198,296
298,1,0,2,11,4361,62,297
299,1,0,1,2,4370,130,193
300,1,0,1,3,4369,138,299
301,1,0,1,4,4368,204,300
302,1,0,1,5,4367,215,301
303,1,1,73,5,4367,209,212
304,1,0,2,6,4366,302,303
305,1,0,2,10,4362,198,304
306,1,1,2,12,4360,298,305
307,1,0,1,13,4359,234,306
308,1,1,3,2,4370,65,233
309,1,0,2,14,4358,307,308
310,1,0,1,11,4361,66,220
311,1,0,2,12,4360,231,310
312,1,0,2,13,4359,66,232
313,1,1,1,14,4358,311,312
314,1,0,2,15,4357,309,313
315,1,1,1,16,4356,66,314
316,1,1,2,15,4357,309,311
317,1,0,6,16,4356,312,316
318,1,1,2,3,4369,252,254
319,1,1,2,4,4368,263,318
320,1,1,1,5,4367,249,319
321,1,1,4,6,4366,295,320
322,2,1,1,17,4355,317,321
323,1,0,1,18,4354,315,322
324,1,0,2,19,4353,232,323
325,1,0,1,16,4356,316,321
326,1,0,1,17,4355,314,325
327,1,0,2,18,4354,317,326
328,1,0,1,19,4353,67,327
329,1,0,2,20,4352,324,328
330,1,1,1,4,4368,241,263
331,1,1,1,5,4367,318,330
332,1,0,1,3,4369,234,308
333,1,0,1,4,4368,278,332
334,1,1,1,4,4368,272,293
335,1,1,1,4,4368,248,286
336,1,1,1,5,4367,334,335
337,1,0,1,6,4366,333,336
338,1,0,2,7,4365,331,337
339,1,0,1,17,4355,317,338
340,1,0,2,18,4354,306,339
341,1,0,1,2,4370,65,233
342,1,0,1,2,4370,65,233
343,1,1,1,3,4369,341,342
344,1,0,1,5,4367,319,343
345,1,1,1,5,4367,249,294
346,1,1,35,6,4366,279,345
347,1,0,2,7,4365,344,346
348,1,0,1,11,4361,305,347
349,1,0,1,12,4360,298,348
350,1,0,2,17,4355,317,349
351,1,1,2,19,4353,340,350
352,1,0,2,20,4352,66,351
353,1,0,1,18,4354,66,350
354,1,0,2,19,4353,340,353
355,1,0,1,1,4371,64,67
356,1,0,1,3,4369,138,355
357,1,0,1,4,4368,204,356
358,1,0,1,5,4367,215,357
359,1,0,2,6,4366,303,358
360,1,0,1,17,4355,317,359
361,1,0,2,18,4354,61,360
362,1,0,1,2,4370,233,254
363,1,0,1,3,4369,252,362
364,1,0,1,4,4368,263,363
365,1,0,1,5,4367,249,364
366,1,0,2,6,4366,295,365
367,1,0,2,17,4355,317,366
368,1,1,2,19,4353,361,367
369,1,0,5,1,4371,60,64
370,1,0,3,2,4370,65,369
371,1,0,1,20,4352,368,370
372,1,1,3,2,4370,65,369
373,1,0,2,21,4351,371,372
374,1,1,2,22,4350,354,373
375,1,0,3,23,4349,352,374
376,1,1,1,24,4348,329,375
377,1,1,2,20,4352,324,327
378,1,0,2,21,4351,67,377
379,1,0,8,25,4347,376,378
380,1,1,2,22,4350,329,378
381,1,1,1,24,4348,375,380
382,1,1,1,5,4367,147,189
383,1,1,12,5,4367,159,174
384,1,1,8,6,4366,382,383
385,1,0,1,24,4348,375,380
386,1,1,1,25,4347,384,385
387,1,0,1,26,4346,381,386
388,1,0,2,27,4345,379,387
389,2,1,1,26,4346,379,384
390,1,0,2,27,4345,377,389
391,1,0,1,28,4344,68,390
392,1,0,2,29,4343,388,391
393,1,1,1,21,4351,352,354
394,1,0,2,22,4350,373,393
395,1,0,1,23,4349,374,384
396,1,0,1,24,4348,394,395
397,1,0,2,26,4346,379,396
398,1,1,1,23,4349,66,394
399,1,0,1,24,4348,384,398
400,1,0,1,26,4346,379,399
401,1,0,2,27,4345,351,400
402,1,1,2,28,4344,397,401
403,1,0,3,29,4343,67,402
404,1,0,1,27,4345,67,397
405,1,0,2,28,4344,401,404
406,1,1,1,4,4368,146,181
407,1,1,1,5,4367,139,406
408,1,1,1,3,4369,151,370
409,1,0,1,4,4368,372,408
410,1,1,1,4,4368,158,173
411,1,1,1,4,4368,166,188
412,1,1,1,5,4367,410,411
413,1,0,1,6,4366,409,412
414,1,0,2,7,4365,407,413
415,1,0,1,26,4346,379,414
416,1,0,2,27,4345,368,415
417,1,0,1,2,4370,65,369
418,1,0,1,2,4370,65,369
419,1,1,1,3,4369,417,418
420,1,0,1,5,4367,147,419
421,1,0,2,7,4365,191,420
422,1,0,1,18,4354,367,421
423,1,0,1,19,4353,361,422
424,1,0,2,26,4346,379,423
425,1,1,2,28,4344,416,424
426,1,0,3,29,4343,66,425
427,1,0,1,27,4345,66,424
428,1,0,2,28,4344,416,427
429,1,0,5,1,4371,59,64
430,1,0,3,2,4370,65,429
431,1,0,1,1,4371,64,68
432,1,0,1,3,4369,252,431
433,1,0,1,4,4368,263,432
434,1,0,1,5,4367,249,433
435,1,0,2,6,4366,295,434
436,1,0,1,26,4346,379,435
437,1,0,2,27,4345,60,436
438,1,0,1,3,4369,138,369
439,1,0,1,4,4368,204,438
440,1,0,1,5,4367,215,439
441,1,0,2,6,4366,303,440
442,1,0,2,26,4346,379,441
443,1,1,2,28,4344,437,442
444,1,0,1,29,4343,430,443
445,1,1,3,2,4370,65,429
446,1,0,2,30,4342,444,445
447,1,1,3,31,4341,428,446
448,1,0,1,32,4340,426,447
449,1,1,3,33,4339,405,448
450,1,0,1,34,4338,403,449
451,1,1,2,35,4337,392,450
452,1,1,2,28,4344,388,390
453,1,0,2,29,4343,68,452
454,1,0,11,36,4336,451,453
455,1,1,1,30,4342,403,405
456,1,0,1,31,4341,426,455
457,1,0,2,32,4340,447,456
458,1,1,2,3,4369,237,247
459,1,1,7,3,4369,244,285
460,1,1,10,4,4368,458,459
461,1,1,2,3,4369,252,262
462,1,1,6,3,4369,240,259
463,1,1,3,4,4368,461,462
464,1,1,1,5,4367,460,463
465,1,1,2,3,4369,268,277
466,1,1,22,4,4368,274,465
467,1,1,2,3,4369,282,292
468,1,1,7,3,4369,271,289
469,1,1,10,4,4368,467,468
470,1,1,81,5,4367,466,469
471,1,1,15,6,4366,464,470
472,1,1,1,33,4339,457,471
473,1,0,1,34,4338,449,472
474,1,0,2,37,4335,454,473
475,1,1,1,33,4339,67,457
476,1,0,1,34,4338,471,475
477,1,0,1,37,4335,454,476
478,1,0,2,38,4334,402,477
479,1,1,3,39,4333,474,478
480,1,0,1,40,4332,68,479
481,1,1,1,38,4334,68,474
482,1,1,1,39,4333,478,481
483,1,0,2,41,4331,480,482
484,1,1,1,30,4342,426,428
485,1,0,2,31,4341,446,484
486,1,0,1,32,4340,447,471
487,1,0,1,33,4339,485,486
488,1,0,2,37,4335,454,487
489,1,1,1,32,4340,66,485
490,1,0,1,33,4339,471,489
491,1,0,1,37,4335,454,490
492,1,0,2,38,4334,425,491
493,1,1,3,39,4333,488,492
494,1,0,1,40,4332,67,493
495,1,1,1,38,4334,67,488
496,1,1,1,39,4333,492,495
497,1,0,2,41,4331,494,496
498,1,1,1,4,4368,458,462
499,1,1,1,5,4367,461,498
500,1,1,1,3,4369,274,430
501,1,0,1,4,4368,445,500
502,1,1,1,4,4368,465,468
503,1,1,1,4,4368,459,467
504,1,1,1,5,4367,502,503
505,1,0,1,6,4366,501,504
506,1,0,2,7,4365,499,505
507,1,0,1,37,4335,454,506
508,1,0,2,38,4334,443,507
509,1,0,1,2,4370,65,429
510,1,0,1,2,4370,65,429
511,1,1,1,3,4369,509,510
512,1,0,1,5,4367,463,511
513,1,1,1,5,4367,460,469
514,1,1,4,6,4366,466,513
515,1,0,2,7,4365,512,514
516,1,0,1,27,4345,442,515
517,1,0,1,28,4344,437,516
518,1,0,2,37,4335,454,517
519,1,1,2,39,4333,508,518
520,1,0,3,40,4332,66,519
521,1,0,1,1,4371,64,69
522,1,0,1,2,4370,137,521
523,1,0,1,3,4369,135,522
524,1,0,1,4,4368,146,523
525,1,0,1,5,4367,189,524
526,1,0,2,6,4366,383,525
527,1,0,1,37,4335,454,526
528,1,0,2,38,4334,59,527
529,1,0,1,3,4369,252,429
530,1,0,1,4,4368,263,529
531,1,0,1,5,4367,249,530
532,1,0,2,6,4366,295,531
533,1,0,2,37,4335,454,532
534,1,1,3,39,4333,528,533
535,1,0,2,40,4332,65,534
536,1,1,1,38,4334,65,533
537,1,1,2,39,4333,528,536
538,1,0,1,41,4331,535,537
539,1,0,6,1,4371,58,64
540,1,1,3,42,4330,538,539
541,1,0,2,40,4332,65,534
542,1,0,2,43,4329,540,541
543,1,0,1,38,4334,66,518
544,1,0,1,39,4333,508,543
545,1,1,3,41,4331,520,544
546,1,1,2,44,4328,542,545
547,1,0,1,45,4327,520,546
548,1,1,3,46,4326,497,547
549,1,0,2,40,4332,67,493
550,1,0,1,47,4325,548,549
551,1,1,3,48,4324,483,550
552,1,0,2,40,4332,68,479
553,1,0,2,49,4323,551,552
554,1,1,1,30,4342,392,453
555,1,0,1,31,4341,403,554
556,1,0,2,34,4338,449,555
557,1,1,1,35,4337,471,556
558,1,0,1,36,4336,451,557
559,1,0,2,37,4335,454,558
560,1,1,1,35,4337,68,556
561,1,0,1,36,4336,471,560
562,1,0,1,37,4335,454,561
563,1,0,2,38,4334,452,562
564,1,1,3,39,4333,559,563
565,1,0,1,40,4332,69,564
566,1,1,1,38,4334,69,559
567,1,1,1,39,4333,563,566
568,1,0,3,41,4331,565,567
569,1,1,1,3,4369,135,137
570,1,1,1,4,4368,146,569
571,1,1,1,5,4367,189,570
572,1,1,2,6,4366,383,571
573,1,1,1,42,4330,568,572
574,1,1,6,50,4322,553,573
575,1,0,6,40,4332,471,564
576,2,0,7,51,4321,574,575
577,1,0,1,42,4330,483,549
578,1,0,1,47,4325,548,577
579,1,0,1,49,4323,551,578
580,1,0,2,52,4320,576,579
581,1,0,1,41,4331,479,575
582,1,0,2,51,4321,574,581
583,1,1,2,53,4319,580,582
584,1,1,1,50,4322,553,568
585,1,0,1,42,4330,552,568
586,1,0,1,49,4323,551,585
587,1,0,1,51,4321,584,586
588,1,0,2,52,4320,576,587
589,1,0,1,41,4331,564,575
590,1,0,2,51,4321,574,589
591,1,1,2,53,4319,588,590
592,1,0,2,54,4318,70,591
593,1,0,3,54,4318,69,583
594,1,0,1,42,4330,497,520
595,1,0,1,45,4327,546,594
596,1,0,1,47,4325,548,595
597,1,0,2,52,4320,576,596
598,1,0,1,41,4331,493,575
599,1,0,2,51,4321,574,598
600,1,1,2,53,4319,597,599
601,1,0,3,54,4318,68,600
602,1,1,1,42,4330,541,545
603,1,0,1,43,4329,540,602
604,1,0,1,44,4328,542,545
605,1,1,1,45,4327,603,604
606,1,0,2,52,4320,576,605
607,1,0,1,41,4331,519,575
608,1,0,2,51,4321,574,607
609,1,1,2,53,4319,606,608
610,1,0,3,54,4318,67,609
611,1,0,1,40,4332,537,539
612,1,0,1,41,4331,535,611
613,1,0,1,43,4329,540,612
614,1,0,2,52,4320,576,613
615,1,0,1,41,4331,534,575
616,1,0,2,51,4321,574,615
617,1,1,2,53,4319,614,616
618,1,0,3,54,4318,66,617
619,1,0,1,52,4320,64,576
620,1,0,2,53,4319,58,619
621,1,0,2,52,4320,539,576
622,1,1,3,54,4318,620,621
623,1,0,2,55,4317,65,622
624,1,1,1,53,4319,65,621
625,1,1,2,54,4318,620,624
626,1,0,1,56,4316,623,625
627,1,0,5,1,4371,57,64
628,1,1,3,57,4315,626,627
629,1,0,2,55,4317,65,622
630,1,0,2,58,4314,628,629
631,1,0,1,52,4320,66,616
632,1,0,1,53,4319,614,631
633,1,1,3,55,4317,618,632
634,1,1,2,59,4313,630,633
635,1,0,2,60,4312,618,634
636,1,0,1,52,4320,67,608
637,1,0,1,53,4319,606,636
638,1,1,3,55,4317,610,637
639,1,1,2,61,4311,635,638
640,1,0,2,62,4310,610,639
641,1,0,1,52,4320,68,599
642,1,0,1,53,4319,597,641
643,1,1,3,55,4317,601,642
644,1,1,2,63,4309,640,643
645,1,0,2,64,4308,601,644
646,1,0,1,52,4320,69,582
647,1,0,1,53,4319,580,646
648,1,1,3,55,4317,593,647
649,1,1,2,65,4307,645,648
650,1,0,2,66,4306,593,649
651,1,0,1,52,4320,70,590
652,1,0,1,53,4319,588,651
653,1,1,3,55,4317,592,652
654,1,1,1,67,4305,650,653
655,1,0,8,68,4304,592,654
656,1,1,1,3,4369,251,262
657,1,1,1,4,4368,462,656
658,1,1,1,5,4367,460,657
659,1,1,12,6,4366,470,658
660,2,1,7,69,4303,655,659
661,1,0,2,70,4302,583,660
662,1,1,1,56,4316,601,648
663,1,0,1,64,4308,644,662
664,1,0,1,65,4307,645,648
665,1,1,1,66,4306,663,664
666,1,0,1,67,4305,659,665
667,1,0,2,69,4303,655,666
668,1,1,2,71,4301,661,667
669,1,0,2,70,4302,591,660
670,1,1,1,56,4316,593,653
671,1,0,1,66,4306,649,670
672,1,0,1,67,4305,650,653
673,1,1,1,68,4304,671,672
674,1,0,2,70,4302,660,673
675,1,1,2,71,4301,669,674
676,1,0,2,72,4300,71,675
677,1,0,3,72,4300,70,668
678,1,0,2,70,4302,600,660
679,1,1,1,56,4316,610,643
680,1,0,1,62,4310,639,679
681,1,0,1,63,4309,640,643
682,1,1,1,64,4308,680,681
683,1,0,1,65,4307,659,682
684,1,0,2,69,4303,655,683
685,1,1,2,71,4301,678,684
686,1,0,3,72,4300,69,685
687,1,0,2,70,4302,609,660
688,1,1,1,56,4316,618,638
689,1,0,1,60,4312,634,688
690,1,0,1,61,4311,635,638
691,1,1,1,62,4310,689,690
692,1,0,1,63,4309,659,691
693,1,0,2,69,4303,655,692
694,1,1,2,71,4301,687,693
695,1,0,3,72,4300,68,694
696,1,0,2,70,4302,617,660
697,1,1,1,56,4316,629,633
698,1,0,1,58,4314,628,697
699,1,0,1,59,4313,630,633
700,1,1,1,60,4312,698,699
701,1,0,1,61,4311,659,700
702,1,0,2,69,4303,655,701
703,1,1,2,71,4301,696,702
704,1,0,3,72,4300,67,703
705,1,0,2,70,4302,622,660
706,1,0,1,55,4317,625,627
707,1,0,1,56,4316,623,706
708,1,1,1,57,4315,659,707
709,1,0,1,58,4314,628,708
710,1,0,2,69,4303,655,709
711,1,1,2,71,4301,705,710
712,1,0,3,72,4300,66,711
713,1,0,1,1,4371,64,71
714,1,0,1,3,4369,135,713
715,1,0,1,4,4368,146,714
716,1,0,1,5,4367,189,715
717,1,0,2,6,4366,383,716
718,1,0,1,69,4303,655,717
719,1,0,2,70,4302,57,718
720,1,0,1,2,4370,251,627
721,1,0,1,3,4369,262,720
722,1,0,1,4,4368,462,721
723,1,0,1,5,4367,460,722
724,1,0,2,6,4366,470,723
725,1,0,2,69,4303,655,724
726,1,1,3,71,4301,719,725
727,1,0,2,72,4300,65,726
728,1,1,1,70,4302,65,725
729,1,1,2,71,4301,719,728
730,1,0,1,73,4299,727,729
731,1,0,5,1,4371,56,64
732,1,1,3,74,4298,730,731
733,1,0,2,72,4300,65,726
734,1,0,2,75,4297,732,733
735,1,0,1,70,4302,66,710
736,1,0,1,71,4301,705,735
737,1,1,3,73,4299,712,736
738,1,1,2,76,4296,734,737
739,1,0,2,77,4295,712,738
740,1,0,1,70,4302,67,702
741,1,0,1,71,4301,696,740
742,1,1,3,73,4299,704,741
743,1,1,2,78,4294,739,742
744,1,0,2,79,4293,704,743
745,1,0,1,70,4302,68,693
746,1,0,1,71,4301,687,745
747,1,1,3,73,4299,695,746
748,1,1,2,80,4292,744,747
749,1,0,2,81,4291,695,748
750,1,0,1,70,4302,69,684
751,1,0,1,71,4301,678,750
752,1,1,3,73,4299,686,751
753,1,1,2,82,4290,749,752
754,1,0,2,83,4289,686,753
755,1,0,1,70,4302,70,667
756,1,0,1,71,4301,661,755
757,1,1,3,73,4299,677,756
758,1,1,2,84,4288,754,757
759,1,0,2,85,4287,677,758
760,1,0,1,71,4301,71,669
761,1,0,1,72,4300,674,760
762,1,1,3,73,4299,676,761
763,1,1,1,86,4286,759,762
764,1,0,9,87,4285,676,763
765,1,1,1,5,4367,204,215
766,1,1,16,6,4366,303,765
767,2,1,8,88,4284,764,766
768,1,0,2,89,4283,668,767
769,1,1,1,74,4298,686,757
770,1,0,1,83,4289,753,769
771,1,0,1,84,4288,754,757
772,1,1,1,85,4287,770,771
773,1,0,1,86,4286,766,772
774,1,0,2,88,4284,764,773
775,1,1,2,90,4282,768,774
776,1,0,3,91,4281,71,775
777,1,0,2,89,4283,685,767
778,1,1,1,74,4298,695,752
779,1,0,1,81,4291,748,778
780,1,0,1,82,4290,749,752
781,1,1,1,83,4289,779,780
782,1,0,1,84,4288,766,781
783,1,0,2,88,4284,764,782
784,1,1,2,90,4282,777,783
785,1,0,3,91,4281,70,784
786,1,0,2,89,4283,694,767
787,1,1,1,74,4298,704,747
788,1,0,1,79,4293,743,787
789,1,0,1,80,4292,744,747
790,1,1,1,81,4291,788,789
791,1,0,1,82,4290,766,790
792,1,0,2,88,4284,764,791
793,1,1,2,90,4282,786,792
794,1,0,3,91,4281,69,793
795,1,0,2,89,4283,703,767
796,1,1,1,74,4298,712,742
797,1,0,1,77,4295,738,796
798,1,0,1,78,4294,739,742
799,1,1,1,79,4293,797,798
800,1,0,1,80,4292,766,799
801,1,0,2,88,4284,764,800
802,1,1,2,90,4282,795,801
