root_idx,cut_idx,l1_idx,l2_idx,l3_idx,l4_idx,l5_idx,vol_cut,cut_height,canon_tt_0,cannon_tt_1
71,56,11,12,13,60,69,4,5,50855935,7999
71,57,11,12,13,60,63,6,5,473702207,50840519
71,58,11,12,13,60,66,5,5,17035763,50852855
71,59,11,12,13,60,70,4,5,17039359,16255
72,60,14,69,-1,-1,-1,1,5,2004318071,286331153
72,61,13,14,66,-1,-1,2,5,926365495,320017171
72,62,12,13,14,63,-1,3,5,253693727,118425359
72,63,11,12,13,14,60,4,5,33489919,4128895
73,64,14,69,-1,-1,-1,1,5,2004318071,286331153
73,65,13,14,66,-1,-1,2,5,2139062143,16843009
73,66,12,13,14,63,-1,3,5,2147450879,65537
73,67,11,12,13,14,60,4,5,1073709055,65539
74,68,14,69,-1,-1,-1,3,6,1717986918,1717986918
74,69,72,73,-1,-1,-1,1,1,2004318071,286331153
74,70,13,14,66,-1,-1,4,6,909522486,909522486
74,71,14,69,72,-1,-1,2,6,522133279,117901063
74,72,14,69,73,-1,-1,2,6,522133279,117901063
74,73,12,13,14,63,-1,5,6,253628190,253628190
74,74,13,14,66,72,-1,3,6,33489407,8323199
74,75,13,14,66,69,-1,4,6,333386719,30212557
74,76,13,14,66,73,-1,3,6,335483903,3604535
74,77,11,12,13,14,60,6,6,33424380,33424380
74,78,12,13,14,63,72,4,6,131071,32767
74,79,12,13,14,63,66,6,6,118474703,54726479
74,80,12,13,14,63,69,5,6,118487039,127217
74,81,12,13,14,63,73,4,6,118489087,3871
75,82,15,72,-1,-1,-1,1,6,2004318071,286331153
75,83,14,15,69,-1,-1,2,6,926365495,320017171
75,84,13,14,15,66,-1,3,6,524230463,50791175
75,85,12,13,14,15,63,4,6,134156287,983071
76,86,15,72,-1,-1,-1,1,6,2004318071,286331153
76,87,14,15,69,-1,-1,2,6,2139062143,16843009
76,88,13,14,15,66,-1,3,6,1065303935,16974083
76,89,12,13,14,15,63,4,6,268378111,458767
77,90,15,72,-1,-1,-1,3,7,1717986918,1717986918
77,91,75,76,-1,-1,-1,1,1,2004318071,286331153
77,92,14,15,69,-1,-1,4,7,909522486,909522486
77,93,15,72,75,-1,-1,2,7,522133279,117901063
77,94,15,72,76,-1,-1,2,7,522133279,117901063
77,95,13,14,15,66,-1,5,7,507256380,507256380
77,96,14,15,69,75,-1,3,7,33489407,8323199
77,97,14,15,69,72,-1,4,7,333386719,30212557
77,98,14,15,69,76,-1,3,7,335483903,3604535
77,99,12,13,14,15,63,6,7,133697520,133697520
77,100,13,14,15,66,75,4,7,17039359,16255
77,101,13,14,15,66,69,6,7,50840519,473702207
77,102,13,14,15,66,72,5,7,50852855,17035763
77,103,13,14,15,66,76,4,7,50855935,7999
78,104,15,72,-1,-1,-1,1,6,2004318071,286331153
78,105,14,15,69,-1,-1,2,6,2139062143,16843009
78,106,13,14,15,66,-1,3,6,1065303935,16974083
78,107,12,13,14,15,63,4,6,268378111,458767
79,108,16,78,-1,-1,-1,1,7,2004318071,286331153
79,109,15,16,72,-1,-1,2,7,926365495,320017171
79,110,14,15,16,69,-1,3,7,253693727,118425359
79,111,13,14,15,16,66,4,7,33489919,4128895
80,112,16,78,-1,-1,-1,1,7,2004318071,286331153
80,113,15,16,72,-1,-1,2,7,2139062143,16843009
80,114,14,15,16,69,-1,3,7,2147450879,65537
80,115,13,14,15,16,66,4,7,1073709055,65539
81,116,16,78,-1,-1,-1,3,8,1717986918,1717986918
81,117,79,80,-1,-1,-1,1,1,2004318071,286331153
81,118,15,16,72,-1,-1,4,8,909522486,909522486
81,119,16,78,79,-1,-1,2,8,522133279,117901063
81,120,16,78,80,-1,-1,2,8,522133279,117901063
81,121,14,15,16,69,-1,5,8,253628190,253628190
81,122,15,16,72,79,-1,3,8,33489407,8323199
81,123,15,16,72,78,-1,4,8,333386719,30212557
81,124,15,16,72,80,-1,3,8,335483903,3604535
81,125,13,14,15,16,66,6,8,33424380,33424380
81,126,14,15,16,69,79,4,8,131071,32767
81,127,14,15,16,69,72,6,8,118474703,54726479
81,128,14,15,16,69,78,5,8,118487039,127217
81,129,14,15,16,69,80,4,8,118489087,3871
82,130,17,79,-1,-1,-1,1,8,2004318071,286331153
82,131,16,17,78,-1,-1,2,8,926365495,320017171
82,132,15,16,17,72,-1,3,8,524230463,50791175
82,133,14,15,16,17,69,4,8,134156287,983071
83,134,17,79,-1,-1,-1,1,8,2004318071,286331153
83,135,16,17,78,-1,-1,2,8,2139062143,16843009
83,136,15,16,17,72,-1,3,8,1065303935,16974083
83,137,14,15,16,17,69,4,8,268378111,458767
84,138,17,79,-1,-1,-1,3,9,1717986918,1717986918
84,139,82,83,-1,-1,-1,1,1,2004318071,286331153
84,140,16,17,78,-1,-1,4,9,909522486,909522486
84,141,17,79,82,-1,-1,2,9,522133279,117901063
84,142,17,79,83,-1,-1,2,9,522133279,117901063
84,143,15,16,17,72,-1,5,9,507256380,507256380
84,144,16,17,78,82,-1,3,9,33489407,8323199
84,145,16,17,78,79,-1,4,9,333386719,30212557
84,146,16,17,78,83,-1,3,9,335483903,3604535
84,147,14,15,16,17,69,6,9,133697520,133697520
84,148,15,16,17,72,82,4,9,17039359,16255
84,149,15,16,17,72,78,6,9,50840519,473702207
84,150,15,16,17,72,79,5,9,50852855,17035763
84,151,15,16,17,72,83,4,9,50855935,7999
85,152,18,82,-1,-1,-1,1,9,2004318071,286331153
85,153,17,18,79,-1,-1,2,9,926365495,320017171
85,154,16,17,18,78,-1,3,9,524230463,50791175
85,155,15,16,17,18,72,4,9,67045375,2031679
86,156,18,82,-1,-1,-1,1,9,2004318071,286331153
86,157,17,18,79,-1,-1,2,9,2139062143,16843009
86,158,16,17,18,78,-1,3,9,1065303935,16974083
86,159,15,16,17,18,72,4,9,536821759,196615
87,160,18,82,-1,-1,-1,3,10,1717986918,1717986918
87,161,85,86,-1,-1,-1,1,1,2004318071,286331153
87,162,17,18,79,-1,-1,4,10,909522486,909522486
87,163,18,82,85,-1,-1,2,10,522133279,117901063
87,164,18,82,86,-1,-1,2,10,522133279,117901063
87,165,16,17,18,78,-1,5,10,507256380,507256380
87,166,17,18,79,85,-1,3,10,33489407,8323199
87,167,17,18,79,82,-1,4,10,333386719,30212557
87,168,17,18,79,86,-1,3,10,335483903,3604535
87,169,15,16,17,18,72,6,10,66848760,66848760
87,170,16,17,18,78,85,4,10,17039359,16255
87,171,16,17,18,78,79,6,10,50840519,473702207
87,172,16,17,18,78,82,5,10,50852855,17035763
87,173,16,17,18,78,86,4,10,50855935,7999
88,174,19,85,-1,-1,-1,1,10,2004318071,286331153
88,175,18,19,82,-1,-1,2,10,926365495,320017171
88,176,17,18,19,79,-1,3,10,524230463,50791175
88,177,16,17,18,19,78,4,10,67045375,2031679
89,178,19,85,-1,-1,-1,1,10,2004318071,286331153
89,179,18,19,82,-1,-1,2,10,2139062143,16843009
89,180,17,18,19,79,-1,3,10,1065303935,16974083
89,181,16,17,18,19,78,4,10,536821759,196615
90,182,19,85,-1,-1,-1,3,11,1717986918,1717986918
90,183,88,89,-1,-1,-1,1,1,2004318071,286331153
90,184,18,19,82,-1,-1,4,11,909522486,909522486
90,185,19,85,88,-1,-1,2,11,522133279,117901063
90,186,19,85,89,-1,-1,2,11,522133279,117901063
90,187,17,18,19,79,-1,5,11,507256380,507256380
90,188,18,19,82,88,-1,3,11,33489407,8323199
90,189,18,19,82,85,-1,4,11,333386719,30212557
90,190,18,19,82,89,-1,3,11,335483903,3604535
90,191,16,17,18,19,78,6,11,66848760,66848760
90,192,17,18,19,79,88,4,11,17039359,16255
90,193,17,18,19,79,82,6,11,50840519,473702207
90,194,17,18,19,79,85,5,11,50852855,17035763
90,195,17,18,19,79,89,4,11,50855935,7999
91,196,20,88,-1,-1,-1,1,11,2004318071,286331153
91,197,19,20,85,-1,-1,2,11,926365495,320017171
91,198,18,19,20,82,-1,3,11,524230463,50791175
91,199,17,18,19,20,79,4,11,67045375,2031679
92,200,20,88,-1,-1,-1,1,11,2004318071,286331153
92,201,19,20,85,-1,-1,2,11,2139062143,16843009
92,202,18,19,20,82,-1,3,11,1065303935,16974083
92,203,17,18,19,20,79,4,11,536821759,196615
93,204,20,88,-1,-1,-1,3,12,1717986918,1717986918
93,205,91,92,-1,-1,-1,1,1,2004318071,286331153
93,206,19,20,85,-1,-1,4,12,909522486,909522486
93,207,20,88,91,-1,-1,2,12,522133279,117901063
93,208,20,88,92,-1,-1,2,12,522133279,117901063
93,209,18,19,20,82,-1,5,12,507256380,507256380
93,210,19,20,85,91,-1,3,12,33489407,8323199
93,211,19,20,85,88,-1,4,12,333386719,30212557
93,212,19,20,85,92,-1,3,12,335483903,3604535
93,213,17,18,19,20,79,6,12,66848760,66848760
93,214,18,19,20,82,91,4,12,17039359,16255
93,215,18,19,20,82,85,6,12,50840519,473702207
93,216,18,19,20,82,88,5,12,50852855,17035763
93,217,18,19,20,82,92,4,12,50855935,7999
94,218,20,88,-1,-1,-1,1,11,2004318071,286331153
94,219,19,20,85,-1,-1,2,11,2139062143,16843009
94,220,18,19,20,82,-1,3,11,1065303935,16974083
94,221,17,18,19,20,79,4,11,536821759,196615
95,222,21,94,-1,-1,-1,1,12,2004318071,286331153
95,223,20,21,88,-1,-1,2,12,926365495,320017171
95,224,19,20,21,85,-1,3,12,253693727,118425359
95,225,18,19,20,21,82,4,12,33489919,4128895
96,226,21,94,-1,-1,-1,1,12,2004318071,286331153
96,227,20,21,88,-1,-1,2,12,2139062143,16843009
96,228,19,20,21,85,-1,3,12,2147450879,65537
96,229,18,19,20,21,82,4,12,1073709055,65539
97,230,21,94,-1,-1,-1,3,13,1717986918,1717986918
97,231,95,96,-1,-1,-1,1,1,2004318071,286331153
97,232,20,21,88,-1,-1,4,13,909522486,909522486
97,233,21,94,95,-1,-1,2,13,522133279,117901063
97,234,21,94,96,-1,-1,2,13,522133279,117901063
97,235,19,20,21,85,-1,5,13,253628190,253628190
97,236,20,21,88,95,-1,3,13,33489407,8323199
97,237,20,21,88,94,-1,4,13,333386719,30212557
97,238,20,21,88,96,-1,3,13,335483903,3604535
97,239,18,19,20,21,82,6,13,33424380,33424380
97,240,19,20,21,85,95,4,13,131071,32767
97,241,19,20,21,85,88,6,13,118474703,54726479
97,242,19,20,21,85,94,5,13,118487039,127217
97,243,19,20,21,85,96,4,13,118489087,3871
98,244,22,95,-1,-1,-1,1,13,2004318071,286331153
98,245,21,22,94,-1,-1,2,13,2139062143,16843009
98,246,20,21,22,88,-1,3,13,1065303935,16974083
98,247,19,20,21,22,85,4,13,268378111,458767
99,248,22,95,-1,-1,-1,1,13,2004318071,286331153
99,249,21,22,94,-1,-1,2,13,926365495,320017171
99,250,20,21,22,88,-1,3,13,524230463,50791175
99,251,19,20,21,22,85,4,13,134156287,983071
100,252,22,95,-1,-1,-1,3,14,1717986918,1717986918
100,253,98,99,-1,-1,-1,1,1,2004318071,286331153
100,254,21,22,94,-1,-1,4,14,909522486,909522486
100,255,22,95,98,-1,-1,2,14,522133279,117901063
100,256,22,95,99,-1,-1,2,14,522133279,117901063
100,257,20,21,22,88,-1,5,14,507256380,507256380
100,258,21,22,94,98,-1,3,14,335483903,3604535
100,259,21,22,94,95,-1,4,14,30212557,333386719
100,260,21,22,94,99,-1,3,14,33489407,8323199
100,261,19,20,21,22,85,6,14,133697520,133697520
100,262,20,21,22,88,98,4,14,50855935,7999
100,263,20,21,22,88,94,6,14,473702207,50840519
100,264,20,21,22,88,95,5,14,17035763,50852855
100,265,20,21,22,88,99,4,14,17039359,16255
101,266,23,98,-1,-1,-1,1,14,2004318071,286331153
101,267,22,23,95,-1,-1,2,14,926365495,320017171
101,268,21,22,23,94,-1,3,14,253693727,118425359
101,269,20,21,22,23,88,4,14,33489919,4128895
102,270,23,98,-1,-1,-1,1,14,2004318071,286331153
102,271,22,23,95,-1,-1,2,14,2139062143,16843009
102,272,21,22,23,94,-1,3,14,2147450879,65537
102,273,20,21,22,23,88,4,14,1073709055,65539
103,274,23,98,-1,-1,-1,3,15,1717986918,1717986918
103,275,101,102,-1,-1,-1,1,1,2004318071,286331153
103,276,22,23,95,-1,-1,4,15,909522486,909522486
103,277,23,98,101,-1,-1,2,15,522133279,117901063
103,278,23,98,102,-1,-1,2,15,522133279,117901063
103,279,21,22,23,94,-1,5,15,253628190,253628190
103,280,22,23,95,101,-1,3,15,33489407,8323199
103,281,22,23,95,98,-1,4,15,333386719,30212557
103,282,22,23,95,102,-1,3,15,335483903,3604535
103,283,20,21,22,23,88,6,15,33424380,33424380
103,284,21,22,23,94,101,4,15,131071,32767
103,285,21,22,23,94,95,6,15,118474703,54726479
103,286,21,22,23,94,98,5,15,118487039,127217
103,287,21,22,23,94,102,4,15,118489087,3871
104,288,24,101,-1,-1,-1,1,15,2004318071,286331153
104,289,23,24,98,-1,-1,2,15,926365495,320017171
104,290,22,23,24,95,-1,3,15,524230463,50791175
104,291,21,22,23,24,94,4,15,134156287,983071
105,292,24,101,-1,-1,-1,1,15,2004318071,286331153
105,293,23,24,98,-1,-1,2,15,2139062143,16843009
105,294,22,23,24,95,-1,3,15,1065303935,16974083
105,295,21,22,23,24,94,4,15,268378111,458767
106,296,24,101,-1,-1,-1,3,16,1717986918,1717986918
106,297,104,105,-1,-1,-1,1,1,2004318071,286331153
106,298,23,24,98,-1,-1,4,16,909522486,909522486
106,299,24,101,104,-1,-1,2,16,522133279,117901063
106,300,24,101,105,-1,-1,2,16,522133279,117901063
106,301,22,23,24,95,-1,5,16,507256380,507256380
106,302,23,24,98,104,-1,3,16,33489407,8323199
106,303,23,24,98,101,-1,4,16,333386719,30212557
106,304,23,24,98,105,-1,3,16,335483903,3604535
106,305,21,22,23,24,94,6,16,133697520,133697520
106,306,22,23,24,95,104,4,16,17039359,16255
106,307,22,23,24,95,98,6,16,50840519,473702207
106,308,22,23,24,95,101,5,16,50852855,17035763
106,309,22,23,24,95,105,4,16,50855935,7999
107,310,24,101,-1,-1,-1,1,15,2004318071,286331153
107,311,23,24,98,-1,-1,2,15,2139062143,16843009
107,312,22,23,24,95,-1,3,15,1065303935,16974083
107,313,21,22,23,24,94,4,15,268378111,458767
108,314,25,107,-1,-1,-1,1,16,2004318071,286331153
108,315,24,25,101,-1,-1,2,16,926365495,320017171
108,316,23,24,25,98,-1,3,16,253693727,118425359
108,317,22,23,24,25,95,4,16,33489919,4128895
109,318,25,107,-1,-1,-1,1,16,2004318071,286331153
109,319,24,25,101,-1,-1,2,16,2139062143,16843009
109,320,23,24,25,98,-1,3,16,2147450879,65537
109,321,22,23,24,25,95,4,16,1073709055,65539
110,322,25,107,-1,-1,-1,3,17,1717986918,1717986918
110,323,108,109,-1,-1,-1,1,1,2004318071,286331153
110,324,24,25,101,-1,-1,4,17,909522486,909522486
110,325,25,107,108,-1,-1,2,17,522133279,117901063
110,326,25,107,109,-1,-1,2,17,522133279,117901063
110,327,23,24,25,98,-1,5,17,253628190,253628190
110,328,24,25,101,108,-1,3,17,33489407,8323199
110,329,24,25,101,107,-1,4,17,333386719,30212557
110,330,24,25,101,109,-1,3,17,335483903,3604535
110,331,22,23,24,25,95,6,17,33424380,33424380
110,332,23,24,25,98,108,4,17,131071,32767
110,333,23,24,25,98,101,6,17,118474703,54726479
110,334,23,24,25,98,107,5,17,118487039,127217
110,335,23,24,25,98,109,4,17,118489087,3871
111,336,25,107,-1,-1,-1,1,16,2004318071,286331153
111,337,24,25,101,-1,-1,2,16,2139062143,16843009
111,338,23,24,25,98,-1,3,16,2147450879,65537
111,339,22,23,24,25,95,4,16,1073709055,65539
112,340,26,111,-1,-1,-1,1,17,2004318071,286331153
112,341,25,26,107,-1,-1,2,17,926365495,320017171
112,342,24,25,26,101,-1,3,17,253693727,118425359
112,343,23,24,25,26,98,4,17,16712191,8323327
113,344,26,111,-1,-1,-1,1,17,2004318071,286331153
113,345,25,26,107,-1,-1,2,17,2139062143,16843009
113,346,24,25,26,101,-1,3,17,2147450879,65537
113,347,23,24,25,26,98,4,17,2147483647,1
114,348,26,111,-1,-1,-1,3,18,1717986918,1717986918
114,349,112,113,-1,-1,-1,1,1,2004318071,286331153
114,350,25,26,107,-1,-1,4,18,909522486,909522486
114,351,26,111,112,-1,-1,2,18,522133279,117901063
114,352,26,111,113,-1,-1,2,18,522133279,117901063
114,353,24,25,26,101,-1,5,18,253628190,253628190
114,354,25,26,107,112,-1,3,18,33489407,8323199
114,355,25,26,107,111,-1,4,18,333386719,30212557
114,356,25,26,107,113,-1,3,18,335483903,3604535
114,357,23,24,25,26,98,6,18,16712190,16712190
114,358,24,25,26,101,112,4,18,131071,32767
114,359,24,25,26,101,107,6,18,118474703,54726479
114,360,24,25,26,101,111,5,18,118487039,127217
114,361,24,25,26,101,113,4,18,118489087,3871
115,362,27,112,-1,-1,-1,1,18,2004318071,286331153
115,363,26,27,111,-1,-1,2,18,926365495,320017171
115,364,25,26,27,107,-1,3,18,524230463,50791175
115,365,24,25,26,27,101,4,18,134156287,983071
116,366,27,112,-1,-1,-1,1,18,2004318071,286331153
116,367,26,27,111,-1,-1,2,18,2139062143,16843009
116,368,25,26,27,107,-1,3,18,1065303935,16974083
116,369,24,25,26,27,101,4,18,268378111,458767
117,370,27,112,-1,-1,-1,3,19,1717986918,1717986918
117,371,115,116,-1,-1,-1,1,1,2004318071,286331153
117,372,26,27,111,-1,-1,4,19,909522486,909522486
117,373,27,112,115,-1,-1,2,19,522133279,117901063
117,374,27,112,116,-1,-1,2,19,522133279,117901063
117,375,25,26,27,107,-1,5,19,507256380,507256380
117,376,26,27,111,115,-1,3,19,33489407,8323199
117,377,26,27,111,112,-1,4,19,333386719,30212557
117,378,26,27,111,116,-1,3,19,335483903,3604535
117,379,24,25,26,27,101,6,19,133697520,133697520
117,380,25,26,27,107,115,4,19,17039359,16255
117,381,25,26,27,107,111,6,19,50840519,473702207
117,382,25,26,27,107,112,5,19,50852855,17035763
117,383,25,26,27,107,116,4,19,50855935,7999
118,384,28,115,-1,-1,-1,1,19,2004318071,286331153
118,385,27,28,112,-1,-1,2,19,926365495,320017171
118,386,26,27,28,111,-1,3,19,524230463,50791175
118,387,25,26,27,28,107,4,19,67045375,2031679
119,388,28,115,-1,-1,-1,1,19,2004318071,286331153
119,389,27,28,112,-1,-1,2,19,2139062143,16843009
119,390,26,27,28,111,-1,3,19,1065303935,16974083
119,391,25,26,27,28,107,4,19,536821759,196615
120,392,28,115,-1,-1,-1,3,20,1717986918,1717986918
120,393,118,119,-1,-1,-1,1,1,2004318071,286331153
120,394,27,28,112,-1,-1,4,20,909522486,909522486
120,395,28,115,118,-1,-1,2,20,522133279,117901063
120,396,28,115,119,-1,-1,2,20,522133279,117901063
120,397,26,27,28,111,-1,5,20,507256380,507256380
120,398,27,28,112,118,-1,3,20,33489407,8323199
120,399,27,28,112,115,-1,4,20,333386719,30212557
120,400,27,28,112,119,-1,3,20,335483903,3604535
120,401,25,26,27,28,107,6,20,66848760,66848760
120,402,26,27,28,111,118,4,20,17039359,16255
120,403,26,27,28,111,112,6,20,50840519,473702207
120,404,26,27,28,111,115,5,20,50852855,17035763
120,405,26,27,28,111,119,4,20,50855935,7999
121,406,28,115,-1,-1,-1,1,19,2004318071,286331153
121,407,27,28,112,-1,-1,2,19,2139062143,16843009
121,408,26,27,28,111,-1,3,19,1065303935,16974083
121,409,25,26,27,28,107,4,19,536821759,196615
122,410,29,121,-1,-1,-1,1,20,2004318071,286331153
122,411,28,29,115,-1,-1,2,20,2139062143,16843009
122,412,27,28,29,112,-1,3,20,2147450879,65537
122,413,26,27,28,29,111,4,20,1073709055,65539
123,414,29,121,-1,-1,-1,1,20,2004318071,286331153
123,415,28,29,115,-1,-1,2,20,926365495,320017171
123,416,27,28,29,112,-1,3,20,253693727,118425359
123,417,26,27,28,29,111,4,20,33489919,4128895
124,418,29,121,-1,-1,-1,3,21,1717986918,1717986918
124,419,122,123,-1,-1,-1,1,1,2004318071,286331153
124,420,28,29,115,-1,-1,4,21,909522486,909522486
124,421,29,121,122,-1,-1,2,21,522133279,117901063
124,422,29,121,123,-1,-1,2,21,522133279,117901063
124,423,27,28,29,112,-1,5,21,253628190,253628190
124,424,28,29,115,122,-1,3,21,335483903,3604535
124,425,28,29,115,121,-1,4,21,30212557,333386719
124,426,28,29,115,123,-1,3,21,33489407,8323199
124,427,26,27,28,29,111,6,21,33424380,33424380
124,428,27,28,29,112,122,4,21,118489087,3871
124,429,27,28,29,112,115,6,21,54726479,118474703
124,430,27,28,29,112,121,5,21,127217,118487039
124,431,27,28,29,112,123,4,21,131071,32767
125,432,9,124,-1,-1,-1,1,22,2004318071,286331153
125,433,9,122,123,-1,-1,2,22,1465341783,353703189
125,434,9,29,121,-1,-1,4,22,2105376125,336860180
125,435,9,29,121,123,-1,3,22,1434408319,22348117
125,436,9,29,121,122,-1,3,22,1434408319,22348117
125,437,9,28,29,115,-1,5,22,1602051965,85198100
125,438,9,28,29,115,123,4,22,1431666687,87381
125,439,9,28,29,115,121,5,22,1465907199,86097
125,440,9,28,29,115,122,4,22,1431658367,17126741
125,441,9,27,28,29,112,6,22,1442797565,5570900
126,442,120,125,-1,-1,-1,1,3,2004318071,286331153
126,443,118,119,125,-1,-1,2,4,522133279,117901063
126,444,28,115,125,-1,-1,4,23,1869573999,101058054
126,445,9,120,124,-1,-1,2,23,2139062143,16843009
126,446,9,28,29,115,-1,9,23,2145353695,17039620
126,447,28,115,119,125,-1,3,23,134154239,2031647
126,448,28,115,118,125,-1,3,23,134154239,2031647
126,449,27,28,112,125,-1,5,23,922695423,3538998
126,450,9,29,120,121,-1,5,23,2145353695,17039620
126,451,9,118,119,124,-1,3,23,1476351999,1376277
126,452,9,120,122,123,-1,3,23,2004842367,17891601
126,453,9,28,115,124,-1,5,23,2113895935,1310740
126,454,9,27,28,29,112,10,23,1610579455,327700
126,455,27,28,112,119,125,4,23,3670015,5119
126,456,9,28,29,115,122,8,23,2011004895,17043780
126,457,27,28,112,115,125,5,23,30277631,5087
126,458,27,28,112,118,125,4,23,8388607,511
126,459,9,28,29,115,123,8,23,2011037695,4420
126,460,26,27,28,111,125,6,23,507314175,7740
126,461,9,28,29,115,119,8,23,1602084863,70661
126,462,9,28,29,115,118,8,23,1602092927,66881
126,463,9,28,29,115,120,6,23,1602093055,1300
126,464,9,28,115,119,124,4,23,1434451967,341
126,465,9,29,120,121,122,4,23,1600094207,66821
126,466,9,28,115,118,124,4,23,1434451967,341
126,467,9,29,120,121,123,4,23,1600094207,66821
126,468,9,27,28,112,124,6,23,1602093055,1300
126,469,9,29,118,119,121,6,23,2004868575,17892420
126,470,9,28,29,115,121,8,23,2145384445,17043520
126,471,9,118,119,122,123,4,23,1465341951,1381653
126,472,9,28,115,122,123,6,23,2105376255,1315860
127,473,117,126,-1,-1,-1,1,5,2004318071,286331153
127,474,115,116,126,-1,-1,2,6,2139062143,16843009
127,475,117,120,125,-1,-1,2,5,2139062143,16843009
127,476,27,112,126,-1,-1,4,24,1869573999,101058054
127,477,27,28,112,125,-1,8,24,2080340991,1179666
127,478,27,112,116,126,-1,3,24,536813567,458759
127,479,9,117,120,124,-1,3,24,2147450879,65537
127,480,27,112,115,126,-1,3,24,536813567,458759
127,481,28,115,116,125,-1,6,24,2147450879,65537
127,482,28,115,117,125,-1,5,24,1879011327,393222
127,483,26,27,111,126,-1,5,24,922695423,3538998
127,484,117,118,119,125,-1,3,5,1476351999,1376277
127,485,115,116,120,125,-1,3,6,2147450879,65537
127,486,27,112,120,125,-1,5,24,1879011327,393222
127,487,9,27,28,112,124,9,24,2145386495,260
127,488,26,27,28,111,125,9,24,1064304639,774
127,489,27,28,112,118,125,7,24,1526726655,90
127,490,27,28,112,119,125,7,24,1518075903,4698
127,491,9,27,28,29,112,13,24,2147475455,65540
127,492,9,28,115,116,124,7,24,2147483647,1
127,493,9,28,115,117,124,6,24,2113929215,20
127,494,9,117,120,122,123,4,24,2139062271,65793
127,495,9,117,118,119,124,4,24,2004877311,273
127,496,9,29,117,120,121,6,24,2147475455,65540
127,497,26,27,111,116,126,4,24,335544319,55
127,498,27,28,112,116,125,7,24,939524095,19
127,499,27,28,112,117,125,6,24,922746879,54
127,500,26,27,111,112,126,5,24,333447167,461
127,501,28,115,116,118,125,5,24,1073741823,3
127,502,28,115,117,118,125,4,24,260046847,271
127,503,26,27,111,115,126,4,24,33554431,127
127,504,28,115,116,119,125,5,24,1065353215,259
127,505,28,115,117,119,125,4,24,260046847,271
127,506,25,26,27,107,126,6,24,507314175,7740
