node_idx,type,node_inv,num_fo,lvl,rev_lvl,c1_idx,c2_idx
70,1,0,1,4,50,13,66
71,1,0,2,5,49,69,70
72,1,0,4,5,49,14,69
73,1,1,1,5,49,14,69
74,1,0,2,6,48,72,73
75,1,0,1,6,48,15,72
76,1,0,1,6,48,15,72
77,1,1,2,7,47,75,76
78,1,0,2,6,48,15,72
79,1,1,3,7,47,16,78
80,1,0,1,7,47,16,78
81,1,0,2,8,46,79,80
82,1,0,3,8,46,17,79
83,1,1,1,8,46,17,79
84,1,0,2,9,45,82,83
85,1,1,3,9,45,18,82
86,1,0,1,9,45,18,82
87,1,0,2,10,44,85,86
88,1,0,4,10,44,19,85
89,1,1,1,10,44,19,85
90,1,0,2,11,43,88,89
91,1,0,1,11,43,20,88
92,1,0,1,11,43,20,88
93,1,1,2,12,42,91,92
94,1,0,2,11,43,20,88
95,1,1,3,12,42,21,94
96,1,0,1,12,42,21,94
97,1,0,2,13,41,95,96
98,1,1,3,13,41,22,95
99,1,0,1,13,41,22,95
100,1,0,2,14,40,98,99
101,1,0,4,14,40,23,98
102,1,1,1,14,40,23,98
103,1,0,2,15,39,101,102
104,1,0,1,15,39,24,101
105,1,0,1,15,39,24,101
106,1,1,2,16,38,104,105
107,1,0,3,15,39,24,101
108,1,0,1,16,38,25,107
109,1,0,1,16,38,25,107
110,1,1,2,17,37,108,109
111,1,0,2,16,38,25,107
112,1,1,3,17,37,26,111
113,1,0,1,17,37,26,111
114,1,0,2,18,36,112,113
115,1,0,4,18,36,27,112
116,1,1,1,18,36,27,112
117,1,0,2,19,35,115,116
118,1,0,1,19,35,28,115
119,1,0,1,19,35,28,115
120,1,1,2,20,34,118,119
121,1,0,3,19,35,28,115
122,1,0,1,20,34,29,121
123,1,0,1,20,34,29,121
124,1,1,1,21,33,122,123
125,1,0,1,22,32,9,124
126,1,0,1,23,31,120,125
127,1,0,1,24,30,117,126
128,1,0,1,25,29,114,127
129,1,0,1,26,28,110,128
130,1,0,1,27,27,106,129
131,1,0,1,28,26,103,130
132,1,0,1,29,25,100,131
133,1,0,1,30,24,97,132
134,1,0,1,31,23,93,133
135,1,0,1,32,22,90,134
136,1,0,1,33,21,87,135
137,1,0,1,34,20,84,136
138,1,0,1,35,19,81,137
139,1,0,1,36,18,77,138
140,1,0,1,37,17,74,139
141,1,0,1,38,16,71,140
142,1,0,1,39,15,68,141
143,1,0,1,40,14,65,142
144,1,0,1,41,13,62,143
145,1,0,1,42,12,8,144
146,1,0,1,43,11,7,145
147,1,0,1,44,10,6,146
148,1,0,1,45,9,5,147
149,1,0,1,46,8,4,148
150,1,0,1,47,7,3,149
151,1,0,1,48,6,2,150
152,1,0,1,49,5,1,151
153,1,0,1,50,4,0,152
154,1,0,2,20,34,29,121
155,1,1,2,51,3,153,154
156,1,1,1,1,53,1,2
157,1,1,1,2,52,3,156
158,1,1,1,3,51,4,157
159,1,1,1,4,50,5,158
160,1,1,1,5,49,6,159
161,1,1,1,6,48,7,160
162,1,1,1,7,47,8,161
163,1,0,1,8,46,62,162
164,1,0,1,9,45,65,163
165,1,0,1,10,44,68,164
166,1,0,1,11,43,71,165
167,1,0,1,12,42,74,166
168,1,0,1,13,41,77,167
169,1,0,1,14,40,81,168
170,1,0,1,15,39,84,169
171,1,0,1,16,38,87,170
172,1,0,1,17,37,90,171
173,1,0,1,18,36,93,172
174,1,0,1,19,35,97,173
175,1,0,1,20,34,100,174
176,1,0,1,21,33,103,175
177,1,0,1,22,32,106,176
178,1,0,1,23,31,110,177
179,1,0,1,24,30,114,178
180,1,0,1,25,29,117,179
181,1,0,1,26,28,120,180
182,1,0,1,27,27,9,181
183,1,0,2,28,26,154,182
184,2,0,1,52,2,155,183
185,1,1,3,1,53,39,40
186,1,0,3,2,52,41,185
187,1,1,3,3,51,42,186
188,1,1,3,4,50,43,187
189,1,0,4,5,49,44,188
190,1,0,2,6,48,45,189
191,1,1,3,7,47,46,190
192,1,0,3,8,46,47,191
193,1,1,3,9,45,48,192
194,1,0,4,10,44,49,193
195,1,0,2,11,43,50,194
196,1,1,3,12,42,51,195
197,1,1,3,13,41,52,196
198,1,0,4,14,40,53,197
199,1,0,3,15,39,54,198
200,1,0,2,16,38,55,199
201,1,1,3,17,37,56,200
202,1,0,4,18,36,57,201
203,1,0,1,19,35,58,202
204,1,0,4,20,34,59,203
205,1,0,1,21,33,0,204
206,1,1,1,1,53,0,30
207,1,0,1,21,33,204,206
208,1,0,1,1,53,39,40
209,1,0,2,2,52,185,208
210,1,1,1,2,52,41,185
211,1,0,2,3,51,186,210
212,1,0,1,3,51,42,186
213,1,0,2,4,50,187,212
214,1,0,1,4,50,43,187
215,1,0,2,5,49,188,214
216,1,1,1,5,49,44,188
217,1,0,2,6,48,189,216
218,1,0,1,6,48,45,189
219,1,0,1,6,48,45,189
220,1,1,2,7,47,218,219
221,1,0,1,7,47,46,190
222,1,0,2,8,46,191,221
223,1,1,1,8,46,47,191
224,1,0,2,9,45,192,223
225,1,0,1,9,45,48,192
226,1,0,2,10,44,193,225
227,1,1,1,10,44,49,193
228,1,0,2,11,43,194,227
229,1,0,1,11,43,50,194
230,1,0,1,11,43,50,194
231,1,1,2,12,42,229,230
232,1,0,1,12,42,51,195
233,1,0,2,13,41,196,232
234,1,0,1,13,41,52,196
235,1,0,2,14,40,197,234
236,1,1,1,14,40,53,197
237,1,0,2,15,39,198,236
238,1,0,1,15,39,54,198
239,1,0,1,15,39,54,198
240,1,1,2,16,38,238,239
241,1,0,1,16,38,55,199
242,1,0,1,16,38,55,199
243,1,1,2,17,37,241,242
244,1,0,1,17,37,56,200
245,1,0,2,18,36,201,244
246,1,1,1,18,36,57,201
247,1,0,2,19,35,202,246
248,1,0,1,19,35,58,202
249,1,0,1,19,35,58,202
250,1,1,2,20,34,248,249
251,1,0,1,1,53,30,39
252,1,0,1,2,52,59,251
253,1,0,1,21,33,250,252
254,1,0,1,22,32,247,253
255,1,0,1,23,31,245,254
256,1,0,1,24,30,243,255
257,1,0,1,25,29,240,256
258,1,0,1,26,28,237,257
259,1,0,1,27,27,235,258
260,1,0,1,28,26,233,259
261,1,0,1,29,25,231,260
262,1,0,1,30,24,228,261
263,1,0,1,31,23,226,262
264,1,0,1,32,22,224,263
265,1,0,1,33,21,222,264
266,1,0,1,34,20,220,265
267,1,0,1,35,19,217,266
268,1,0,1,36,18,215,267
269,1,0,1,37,17,213,268
270,1,0,1,38,16,211,269
271,1,0,1,39,15,209,270
272,1,0,1,40,14,38,271
273,1,0,1,41,13,37,272
274,1,0,1,42,12,36,273
275,1,0,1,43,11,35,274
276,1,0,1,44,10,34,275
277,1,0,1,45,9,33,276
278,1,0,1,46,8,32,277
279,1,0,1,47,7,31,278
280,1,1,1,1,53,31,32
281,1,1,1,2,52,33,280
282,1,1,1,3,51,34,281
283,1,1,1,4,50,35,282
284,1,1,1,5,49,36,283
285,1,1,1,6,48,37,284
286,1,1,1,7,47,38,285
287,1,0,1,8,46,209,286
288,1,0,1,9,45,211,287
289,1,0,1,10,44,213,288
290,1,0,1,11,43,215,289
291,1,0,1,12,42,217,290
292,1,0,1,13,41,220,291
293,1,0,1,14,40,222,292
294,1,0,1,15,39,224,293
295,1,0,1,16,38,226,294
296,1,0,1,17,37,228,295
297,1,0,1,18,36,231,296
298,1,0,1,19,35,233,297
299,1,0,1,20,34,235,298
300,1,0,1,21,33,237,299
301,1,0,1,22,32,240,300
302,1,0,1,23,31,243,301
303,1,0,1,24,30,245,302
304,1,0,1,25,29,247,303
305,1,0,1,26,28,250,304
306,1,0,1,27,27,39,305
307,1,0,2,28,26,204,306
308,1,1,1,48,6,279,307
309,1,1,1,49,5,207,308
310,1,0,1,52,2,155,309
311,1,0,1,53,1,205,310
312,2,1,0,54,0,183,311
313,1,0,1,21,33,0,204
314,1,0,1,22,32,30,313
315,1,1,1,29,25,307,314
316,2,0,0,53,1,184,315
