node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
52,1,0,3,38,0.0,17.0,0.0,2.0,2.0,1.0
53,1,1,1,40,0.0,18.0,0.0,0.0,19.0,0.0
54,0,1,2,39,0.0,15.0,0.0,1.0,1.0,1.0
55,0,1,1,40,0.0,17.0,0.0,0.0,6.0,0.0
56,0,1,1,40,0.0,20.0,0.0,0.0,6.0,0.0
57,0,1,1,40,0.0,19.0,0.0,0.0,6.0,0.0
58,0,1,1,40,0.0,18.0,0.0,0.0,6.0,0.0
59,1,1,2,39,1.0,1.0,0.0,1.0,1.0,0.0
60,1,1,3,38,1.0,1.0,0.0,2.0,1.0,1.0
61,1,1,4,37,1.0,1.0,0.0,3.0,1.0,1.0
62,0,1,1,40,0.0,18.0,0.0,0.0,4.0,0.0
63,0,1,1,40,0.0,19.0,0.0,0.0,6.0,0.0
64,0,1,1,40,0.0,15.0,0.0,0.0,7.0,0.0
65,0,1,1,40,0.0,18.0,0.0,0.0,7.0,0.0
66,1,1,2,39,1.0,1.0,0.0,1.0,1.0,0.0
67,1,1,3,38,1.0,1.0,0.0,2.0,1.0,1.0
68,1,1,4,37,1.0,1.0,0.0,3.0,1.0,1.0
69,1,1,5,36,4.0,1.0,1.0,4.0,1.0,1.0
70,0,4,1,40,0.0,12.0,0.0,0.0,7.0,0.0
71,0,4,2,39,0.0,22.0,0.0,1.0,4.0,0.0
72,0,3,1,40,0.0,12.0,0.0,0.0,7.0,0.0
73,0,5,2,39,0.0,22.0,0.0,1.0,3.0,0.0
74,1,1,3,38,2.0,4.0,0.0,2.0,5.0,0.0
75,0,1,6,35,5.0,1.0,1.0,3.0,1.0,1.0
76,1,1,1,40,0.0,18.0,0.0,0.0,20.0,0.0
77,0,3,2,39,0.0,19.0,0.0,1.0,1.0,1.0
78,0,1,3,38,2.0,4.0,0.0,2.0,3.0,0.0
79,1,1,1,40,0.0,7.0,0.0,0.0,6.0,0.0
80,0,1,2,39,0.0,7.0,0.0,1.0,1.0,1.0
81,0,1,3,38,2.0,5.0,0.0,2.0,1.0,0.0
82,1,1,4,37,3.0,1.0,0.0,3.0,1.0,0.0
83,1,0,7,34,6.0,1.0,0.0,4.0,1.0,1.0
84,0,1,1,40,0.0,6.0,0.0,0.0,4.0,0.0
85,0,1,1,40,0.0,6.0,0.0,0.0,4.0,0.0
86,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
87,0,1,1,40,0.0,7.0,0.0,0.0,7.0,0.0
88,0,1,1,40,0.0,7.0,0.0,0.0,7.0,0.0
89,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
90,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
91,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
92,1,3,4,37,3.0,1.0,0.0,3.0,1.0,0.0
93,0,1,1,40,0.0,6.0,0.0,0.0,6.0,0.0
94,0,1,1,40,0.0,6.0,0.0,0.0,6.0,0.0
95,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
96,0,1,1,40,0.0,6.0,0.0,0.0,6.0,0.0
97,0,1,1,40,0.0,6.0,0.0,0.0,6.0,0.0
98,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
99,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
100,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
101,1,3,4,37,3.0,1.0,0.0,3.0,1.0,0.0
102,0,1,5,36,4.0,3.0,1.0,4.0,3.0,1.0
103,0,1,5,36,4.0,3.0,1.0,4.0,3.0,1.0
104,1,0,6,35,5.0,1.0,0.0,5.0,1.0,0.0
105,0,1,1,40,0.0,19.0,0.0,0.0,18.0,0.0
106,0,1,1,40,0.0,19.0,0.0,0.0,18.0,0.0
107,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
108,0,1,1,40,0.0,15.0,0.0,0.0,18.0,0.0
109,0,1,1,40,0.0,15.0,0.0,0.0,18.0,0.0
110,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
111,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
112,0,1,3,38,2.0,2.0,1.0,2.0,2.0,1.0
113,1,3,4,37,3.0,1.0,0.0,3.0,1.0,0.0
114,0,1,1,40,0.0,20.0,0.0,0.0,17.0,0.0
115,0,1,1,40,0.0,20.0,0.0,0.0,17.0,0.0
116,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
117,0,1,1,40,0.0,19.0,0.0,0.0,18.0,0.0
118,0,2,2,39,1.0,2.0,1.0,1.0,1.0,0.0
119,0,1,3,38,2.0,2.0,1.0,2.0,2.0,0.0
120,1,1,3,38,2.0,2.0,1.0,2.0,2.0,0.0
121,0,3,4,37,3.0,1.0,0.0,3.0,1.0,1.0
122,0,1,5,36,4.0,3.0,1.0,4.0,3.0,0.0
123,1,1,5,36,4.0,3.0,1.0,4.0,3.0,0.0
124,0,0,6,35,5.0,1.0,0.0,5.0,1.0,1.0
125,0,1,1,40,0.0,34.0,0.0,0.0,6.0,0.0
126,0,17,2,39,1.0,4.0,0.0,1.0,1.0,0.0
127,1,9,1,40,0.0,34.0,0.0,0.0,1.0,0.0
128,0,8,2,39,0.0,34.0,0.0,1.0,9.0,1.0
129,0,1,3,38,0.0,6.0,0.0,2.0,8.0,0.0
130,0,1,1,40,0.0,34.0,0.0,0.0,7.0,0.0
131,0,1,2,39,0.0,7.0,0.0,1.0,9.0,1.0
132,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
133,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
134,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
135,0,3,3,38,0.0,1.0,0.0,2.0,17.0,0.0
136,0,3,1,40,0.0,12.0,0.0,0.0,7.0,0.0
137,0,4,2,39,0.0,6.0,0.0,1.0,3.0,0.0
138,0,3,4,37,3.0,3.0,0.0,2.0,4.0,0.0
139,0,1,3,38,0.0,4.0,0.0,2.0,17.0,0.0
140,0,1,4,37,2.0,4.0,0.0,3.0,1.0,0.0
141,1,1,5,36,4.0,3.0,0.0,4.0,1.0,0.0
142,1,6,6,35,5.0,1.0,0.0,5.0,1.0,1.0
143,0,1,1,40,0.0,12.0,0.0,0.0,22.0,0.0
144,0,1,2,39,0.0,34.0,0.0,1.0,1.0,0.0
145,1,9,3,38,1.0,4.0,0.0,2.0,1.0,0.0
146,0,1,1,40,0.0,7.0,0.0,0.0,22.0,0.0
147,0,9,2,39,0.0,12.0,0.0,1.0,1.0,0.0
148,1,8,4,37,3.0,9.0,1.0,2.0,9.0,0.0
149,0,4,1,40,0.0,12.0,0.0,0.0,34.0,0.0
150,0,1,2,39,0.0,18.0,0.0,1.0,4.0,0.0
151,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
152,0,9,1,40,0.0,22.0,0.0,0.0,34.0,0.0
153,1,8,2,39,0.0,22.0,0.0,1.0,9.0,0.0
154,0,1,3,38,0.0,18.0,0.0,2.0,8.0,1.0
155,0,1,1,40,0.0,22.0,0.0,0.0,18.0,0.0
156,0,1,2,39,0.0,10.0,0.0,1.0,9.0,0.0
157,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
158,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
159,0,1,5,36,3.0,9.0,1.0,4.0,1.0,1.0
160,0,1,3,38,0.0,18.0,0.0,2.0,9.0,0.0
161,1,1,6,35,5.0,1.0,0.0,3.0,1.0,0.0
162,1,6,7,34,5.0,1.0,0.0,6.0,1.0,1.0
163,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
164,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
165,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
166,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
167,1,3,10,31,9.0,1.0,0.0,9.0,1.0,0.0
168,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
169,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
170,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
171,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
172,1,1,10,31,9.0,1.0,0.0,9.0,1.0,0.0
173,1,1,11,30,7.0,6.0,1.0,10.0,1.0,1.0
174,0,3,12,29,10.0,3.0,1.0,11.0,1.0,1.0
175,0,1,3,38,0.0,7.0,0.0,2.0,8.0,0.0
176,0,1,1,40,0.0,34.0,0.0,0.0,8.0,0.0
177,0,1,2,39,0.0,7.0,0.0,1.0,9.0,1.0
178,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
179,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
180,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
181,0,1,3,38,0.0,6.0,0.0,2.0,17.0,0.0
182,0,1,4,37,2.0,4.0,0.0,3.0,1.0,0.0
183,1,1,5,36,4.0,3.0,0.0,4.0,1.0,0.0
184,1,6,6,35,5.0,1.0,0.0,5.0,1.0,1.0
185,0,1,2,39,0.0,19.0,0.0,1.0,4.0,0.0
186,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
187,0,1,3,38,0.0,15.0,0.0,2.0,8.0,1.0
188,0,1,1,40,0.0,22.0,0.0,0.0,19.0,0.0
189,0,1,2,39,0.0,18.0,0.0,1.0,9.0,0.0
190,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
191,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
192,0,1,5,36,3.0,9.0,1.0,4.0,1.0,1.0
193,0,1,3,38,0.0,19.0,0.0,2.0,9.0,0.0
194,1,1,6,35,5.0,1.0,0.0,3.0,1.0,0.0
195,1,6,7,34,5.0,1.0,0.0,6.0,1.0,1.0
196,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
197,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
198,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
199,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
200,1,3,10,31,9.0,1.0,0.0,9.0,1.0,0.0
201,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
202,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
203,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
204,0,1,9,32,6.0,6.0,1.0,8.0,1.0,0.0
205,1,1,10,31,9.0,1.0,0.0,9.0,1.0,0.0
206,1,1,11,30,7.0,6.0,1.0,10.0,1.0,1.0
207,0,4,12,29,10.0,3.0,1.0,11.0,1.0,1.0
208,0,1,3,38,0.0,6.0,0.0,2.0,8.0,0.0
209,0,1,1,40,0.0,34.0,0.0,0.0,18.0,0.0
210,0,1,2,39,0.0,6.0,0.0,1.0,9.0,1.0
211,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
212,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
213,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
214,0,1,3,38,0.0,7.0,0.0,2.0,17.0,0.0
215,0,1,4,37,1.0,3.0,0.0,3.0,1.0,0.0
216,0,1,4,37,3.0,3.0,0.0,1.0,3.0,0.0
217,1,1,5,36,4.0,1.0,0.0,4.0,1.0,0.0
218,1,6,6,35,5.0,1.0,0.0,5.0,1.0,1.0
219,0,1,2,39,0.0,15.0,0.0,1.0,4.0,0.0
220,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
221,0,1,3,38,0.0,20.0,0.0,2.0,8.0,1.0
222,1,1,1,40,0.0,15.0,0.0,0.0,18.0,0.0
223,1,2,2,39,0.0,19.0,0.0,1.0,1.0,1.0
224,0,1,3,38,0.0,22.0,0.0,2.0,2.0,1.0
225,0,1,2,39,0.0,18.0,0.0,1.0,9.0,0.0
226,1,1,4,37,3.0,1.0,0.0,2.0,1.0,0.0
227,1,1,5,36,3.0,1.0,0.0,4.0,1.0,1.0
228,0,1,6,35,3.0,9.0,1.0,5.0,1.0,1.0
229,0,1,3,38,0.0,15.0,0.0,2.0,9.0,0.0
230,1,1,7,34,6.0,1.0,0.0,3.0,1.0,0.0
231,1,6,8,33,5.0,1.0,0.0,7.0,1.0,1.0
232,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
233,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
234,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
235,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
236,1,2,11,30,10.0,1.0,0.0,10.0,1.0,0.0
237,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
238,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
239,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
240,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
241,1,1,11,30,10.0,1.0,0.0,10.0,1.0,0.0
242,1,1,12,29,8.0,6.0,1.0,11.0,1.0,1.0
243,0,5,13,28,11.0,2.0,1.0,12.0,1.0,1.0
244,0,1,3,38,0.0,7.0,0.0,2.0,8.0,0.0
245,0,1,1,40,0.0,34.0,0.0,0.0,10.0,0.0
246,0,1,2,39,0.0,6.0,0.0,1.0,9.0,1.0
247,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
248,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
249,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
250,0,1,3,38,0.0,7.0,0.0,2.0,17.0,0.0
251,0,1,4,37,2.0,4.0,0.0,3.0,1.0,0.0
252,1,1,5,36,4.0,3.0,0.0,4.0,1.0,0.0
253,1,6,6,35,5.0,1.0,0.0,5.0,1.0,1.0
254,0,1,2,39,0.0,18.0,0.0,1.0,4.0,0.0
255,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
256,0,1,3,38,0.0,17.0,0.0,2.0,8.0,1.0
257,0,1,1,40,0.0,18.0,0.0,0.0,19.0,0.0
258,0,1,1,40,0.0,18.0,0.0,0.0,19.0,0.0
259,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
260,0,1,3,38,0.0,22.0,0.0,2.0,2.0,1.0
261,0,1,2,39,0.0,19.0,0.0,1.0,9.0,0.0
262,1,1,4,37,3.0,1.0,0.0,2.0,1.0,0.0
263,1,1,5,36,3.0,1.0,0.0,4.0,1.0,1.0
264,0,1,6,35,3.0,9.0,1.0,5.0,1.0,1.0
265,0,1,3,38,0.0,18.0,0.0,2.0,9.0,0.0
266,1,1,7,34,6.0,1.0,0.0,3.0,1.0,0.0
267,1,6,8,33,5.0,1.0,0.0,7.0,1.0,1.0
268,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
269,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
270,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
271,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
272,1,3,11,30,10.0,1.0,0.0,10.0,1.0,0.0
273,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
274,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
275,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
276,0,1,10,31,6.0,6.0,1.0,9.0,1.0,0.0
277,1,1,11,30,10.0,1.0,0.0,10.0,1.0,0.0
278,1,1,12,29,8.0,6.0,1.0,11.0,1.0,1.0
279,0,4,13,28,11.0,3.0,1.0,12.0,1.0,1.0
280,0,2,14,27,13.0,5.0,0.0,13.0,4.0,0.0
281,0,1,15,26,12.0,4.0,0.0,14.0,2.0,0.0
282,0,2,16,25,12.0,3.0,0.0,15.0,1.0,0.0
283,0,1,3,38,0.0,6.0,0.0,2.0,8.0,0.0
284,0,1,1,40,0.0,34.0,0.0,0.0,19.0,0.0
285,0,1,2,39,0.0,6.0,0.0,1.0,9.0,1.0
286,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
287,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
288,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
289,1,1,1,40,0.0,6.0,0.0,0.0,7.0,0.0
290,0,5,2,39,0.0,12.0,0.0,1.0,1.0,1.0
291,0,4,4,37,3.0,3.0,0.0,2.0,5.0,0.0
292,0,1,3,38,0.0,6.0,0.0,2.0,17.0,0.0
293,0,1,4,37,2.0,5.0,0.0,3.0,1.0,0.0
294,1,1,5,36,4.0,4.0,0.0,4.0,1.0,0.0
295,1,4,6,35,5.0,1.0,0.0,5.0,1.0,1.0
296,0,4,1,40,0.0,12.0,0.0,0.0,22.0,0.0
297,0,1,2,39,0.0,17.0,0.0,1.0,4.0,0.0
298,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
299,0,1,3,38,0.0,18.0,0.0,2.0,8.0,1.0
300,0,1,1,40,0.0,22.0,0.0,0.0,17.0,0.0
301,0,1,2,39,0.0,15.0,0.0,1.0,9.0,0.0
302,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
303,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
304,0,1,5,36,3.0,9.0,1.0,4.0,1.0,1.0
305,0,1,3,38,0.0,17.0,0.0,2.0,9.0,0.0
306,1,1,6,35,5.0,1.0,0.0,3.0,1.0,0.0
307,1,6,7,34,5.0,1.0,0.0,6.0,1.0,1.0
308,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
309,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
310,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
311,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
312,1,3,10,31,9.0,1.0,0.0,9.0,1.0,0.0
313,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
314,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
315,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
316,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
317,1,1,10,31,9.0,1.0,0.0,9.0,1.0,0.0
318,1,1,11,30,7.0,6.0,1.0,10.0,1.0,1.0
319,0,3,12,29,10.0,3.0,1.0,11.0,1.0,1.0
320,0,1,3,38,0.0,6.0,0.0,2.0,8.0,0.0
321,0,1,1,40,0.0,34.0,0.0,0.0,18.0,0.0
322,0,1,2,39,0.0,6.0,0.0,1.0,9.0,1.0
323,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
324,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
325,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
326,0,1,3,38,0.0,6.0,0.0,2.0,17.0,0.0
327,0,1,4,37,2.0,5.0,0.0,3.0,1.0,0.0
328,1,1,5,36,4.0,4.0,0.0,4.0,1.0,0.0
329,1,4,6,35,5.0,1.0,0.0,5.0,1.0,1.0
330,0,1,2,39,0.0,20.0,0.0,1.0,4.0,0.0
331,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
332,0,1,3,38,0.0,19.0,0.0,2.0,8.0,1.0
333,0,1,1,40,0.0,22.0,0.0,0.0,20.0,0.0
334,0,1,2,39,0.0,17.0,0.0,1.0,9.0,0.0
335,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
336,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
337,0,1,5,36,3.0,9.0,1.0,4.0,1.0,1.0
338,0,1,3,38,0.0,20.0,0.0,2.0,9.0,0.0
339,1,1,6,35,5.0,1.0,0.0,3.0,1.0,0.0
340,1,6,7,34,5.0,1.0,0.0,6.0,1.0,1.0
341,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
342,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
343,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
344,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
345,1,3,10,31,9.0,1.0,0.0,9.0,1.0,0.0
346,0,1,8,33,0.0,9.0,0.0,7.0,6.0,1.0
347,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
348,0,1,8,33,0.0,11.0,0.0,7.0,6.0,1.0
349,0,1,9,32,6.0,4.0,1.0,8.0,1.0,0.0
350,1,1,10,31,9.0,1.0,0.0,9.0,1.0,0.0
351,1,1,11,30,7.0,6.0,1.0,10.0,1.0,1.0
352,0,4,12,29,10.0,3.0,1.0,11.0,1.0,1.0
353,0,1,3,38,0.0,2.0,0.0,2.0,8.0,0.0
354,0,1,1,40,0.0,34.0,0.0,0.0,17.0,0.0
355,0,1,2,39,0.0,1.0,0.0,1.0,9.0,1.0
356,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
357,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
358,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
359,0,1,3,38,0.0,6.0,0.0,2.0,17.0,0.0
360,0,1,4,37,2.0,5.0,0.0,3.0,1.0,0.0
361,1,1,5,36,4.0,4.0,0.0,4.0,1.0,0.0
362,1,4,6,35,5.0,1.0,0.0,5.0,1.0,1.0
363,0,1,2,39,0.0,19.0,0.0,1.0,4.0,0.0
364,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
365,0,1,3,38,0.0,8.0,0.0,2.0,8.0,1.0
366,0,1,3,38,0.0,22.0,0.0,2.0,2.0,1.0
367,0,1,2,39,0.0,18.0,0.0,1.0,9.0,0.0
368,1,1,4,37,3.0,1.0,0.0,2.0,1.0,0.0
369,1,1,5,36,3.0,1.0,0.0,4.0,1.0,1.0
370,0,1,6,35,3.0,9.0,1.0,5.0,1.0,1.0
371,0,1,3,38,0.0,19.0,0.0,2.0,9.0,0.0
372,1,1,7,34,6.0,1.0,0.0,3.0,1.0,0.0
373,1,6,8,33,5.0,1.0,0.0,7.0,1.0,1.0
374,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
375,0,1,10,31,6.0,4.0,1.0,9.0,1.0,0.0
376,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
377,0,1,10,31,6.0,4.0,1.0,9.0,1.0,0.0
378,1,2,11,30,10.0,1.0,0.0,10.0,1.0,0.0
379,0,1,9,32,0.0,9.0,0.0,8.0,6.0,1.0
380,0,1,10,31,6.0,4.0,1.0,9.0,1.0,0.0
381,0,1,9,32,0.0,11.0,0.0,8.0,6.0,1.0
382,0,1,10,31,6.0,4.0,1.0,9.0,1.0,0.0
383,1,1,11,30,10.0,1.0,0.0,10.0,1.0,0.0
384,1,1,12,29,8.0,6.0,1.0,11.0,1.0,1.0
385,0,5,13,28,11.0,2.0,1.0,12.0,1.0,1.0
386,0,1,3,38,0.0,6.0,0.0,2.0,8.0,0.0
387,0,1,1,40,0.0,34.0,0.0,0.0,15.0,0.0
388,0,1,2,39,0.0,2.0,0.0,1.0,9.0,1.0
389,1,1,3,38,1.0,1.0,0.0,2.0,1.0,0.0
390,1,1,4,37,3.0,1.0,0.0,3.0,1.0,1.0
391,0,1,5,36,2.0,17.0,0.0,4.0,1.0,1.0
392,0,1,3,38,0.0,6.0,0.0,2.0,17.0,0.0
393,0,1,4,37,2.0,5.0,0.0,3.0,1.0,0.0
394,1,1,5,36,4.0,4.0,0.0,4.0,1.0,0.0
395,1,4,6,35,5.0,1.0,0.0,5.0,1.0,1.0
396,0,1,2,39,0.0,18.0,0.0,1.0,4.0,0.0
397,0,1,5,36,4.0,8.0,1.0,2.0,1.0,0.0
398,0,1,3,38,0.0,9.0,0.0,2.0,8.0,1.0
399,0,1,1,40,0.0,18.0,0.0,0.0,20.0,0.0
400,0,1,1,40,0.0,18.0,0.0,0.0,20.0,0.0
401,1,2,2,39,1.0,1.0,0.0,1.0,1.0,0.0
402,0,1,3,38,0.0,22.0,0.0,2.0,2.0,1.0
403,0,1,2,39,0.0,20.0,0.0,1.0,9.0,0.0
404,1,1,4,37,3.0,1.0,0.0,2.0,1.0,0.0
405,1,1,5,36,3.0,1.0,0.0,4.0,1.0,1.0
406,0,1,6,35,3.0,9.0,1.0,5.0,1.0,1.0
407,0,1,3,38,0.0,18.0,0.0,2.0,9.0,0.0
