node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
32,0,1,4,12,0.0,56.0,0.0,3.0,1.0,1.0
33,0,2,1,15,0.0,56.0,0.0,0.0,49.0,0.0
34,1,1,5,11,4.0,1.0,0.0,1.0,2.0,0.0
35,1,1,6,10,4.0,1.0,0.0,5.0,1.0,1.0
36,0,1,7,9,0.0,25.0,0.0,6.0,1.0,1.0
37,0,1,8,8,6.0,1.0,1.0,7.0,1.0,0.0
38,1,1,9,7,0.0,57.0,0.0,8.0,1.0,0.0
39,0,3,1,15,0.0,25.0,0.0,0.0,57.0,0.0
40,0,2,2,14,0.0,46.0,0.0,1.0,3.0,0.0
41,0,1,1,15,0.0,25.0,0.0,0.0,47.0,0.0
42,1,1,3,13,2.0,2.0,0.0,1.0,1.0,0.0
43,0,1,4,12,0.0,56.0,0.0,3.0,1.0,1.0
44,0,1,1,15,0.0,56.0,0.0,0.0,25.0,0.0
45,1,5,1,15,0.0,46.0,0.0,0.0,47.0,0.0
46,1,1,2,14,1.0,1.0,0.0,1.0,5.0,1.0
47,0,1,5,11,4.0,1.0,0.0,2.0,1.0,1.0
48,0,2,1,15,0.0,48.0,0.0,0.0,69.0,0.0
49,0,1,6,10,5.0,1.0,0.0,1.0,2.0,0.0
50,0,5,1,15,0.0,69.0,0.0,0.0,47.0,0.0
51,1,3,1,15,0.0,48.0,0.0,0.0,56.0,0.0
52,0,2,2,14,1.0,5.0,0.0,1.0,3.0,1.0
53,0,1,3,13,2.0,2.0,0.0,2.0,2.0,0.0
54,1,1,7,9,6.0,1.0,0.0,3.0,1.0,0.0
55,0,1,8,8,0.0,49.0,0.0,7.0,1.0,1.0
56,0,1,10,6,9.0,1.0,1.0,8.0,1.0,0.0
57,1,1,11,5,0.0,47.0,0.0,10.0,1.0,0.0
58,1,2,1,15,0.0,48.0,0.0,0.0,69.0,0.0
59,0,1,2,14,1.0,4.0,0.0,1.0,2.0,1.0
60,1,1,3,13,0.0,46.0,0.0,2.0,1.0,0.0
61,0,1,4,12,0.0,47.0,0.0,3.0,1.0,1.0
62,1,4,1,15,0.0,48.0,0.0,0.0,47.0,0.0
63,0,3,1,15,0.0,48.0,0.0,0.0,47.0,0.0
64,0,2,2,14,1.0,4.0,1.0,1.0,3.0,0.0
65,0,2,3,13,0.0,56.0,0.0,2.0,2.0,0.0
66,0,1,4,12,0.0,69.0,0.0,3.0,2.0,0.0
67,0,1,5,11,0.0,46.0,0.0,4.0,1.0,0.0
68,1,1,6,10,4.0,1.0,0.0,5.0,1.0,0.0
69,0,1,7,9,0.0,57.0,0.0,6.0,1.0,1.0
70,1,1,2,14,0.0,56.0,0.0,1.0,5.0,0.0
71,0,1,3,13,0.0,57.0,0.0,2.0,1.0,1.0
72,0,2,1,15,0.0,56.0,0.0,0.0,69.0,0.0
73,0,1,2,14,1.0,4.0,0.0,1.0,2.0,0.0
74,1,1,4,12,3.0,1.0,0.0,2.0,1.0,0.0
75,0,1,5,11,0.0,46.0,0.0,4.0,1.0,1.0
76,1,1,8,8,7.0,1.0,0.0,5.0,1.0,0.0
77,0,1,9,7,0.0,49.0,0.0,8.0,1.0,1.0
78,1,2,2,14,0.0,69.0,0.0,1.0,4.0,0.0
79,0,1,3,13,0.0,47.0,0.0,2.0,2.0,1.0
80,0,1,4,12,1.0,6.0,1.0,3.0,2.0,0.0
81,1,1,5,11,3.0,1.0,0.0,4.0,1.0,0.0
82,0,1,6,10,0.0,46.0,0.0,5.0,1.0,1.0
83,0,6,1,15,0.0,69.0,0.0,0.0,47.0,0.0
84,0,2,2,14,0.0,69.0,0.0,1.0,7.0,0.0
85,1,1,3,13,1.0,6.0,0.0,2.0,2.0,0.0
86,1,3,1,15,0.0,48.0,0.0,0.0,49.0,0.0
87,0,1,4,12,3.0,1.0,1.0,1.0,3.0,1.0
88,0,1,5,11,0.0,47.0,0.0,4.0,1.0,0.0
89,1,1,7,9,6.0,1.0,0.0,5.0,1.0,0.0
90,0,1,8,8,0.0,57.0,0.0,7.0,1.0,1.0
91,0,4,1,15,0.0,69.0,0.0,0.0,49.0,0.0
92,0,1,2,14,1.0,4.0,0.0,1.0,4.0,0.0
93,0,3,1,15,0.0,56.0,0.0,0.0,57.0,0.0
94,1,1,3,13,2.0,1.0,0.0,1.0,3.0,0.0
95,0,1,4,12,0.0,48.0,0.0,3.0,1.0,1.0
96,1,5,1,15,0.0,56.0,0.0,0.0,47.0,0.0
97,0,1,1,15,0.0,69.0,0.0,0.0,47.0,0.0
98,0,1,2,14,0.0,49.0,0.0,1.0,1.0,0.0
99,1,1,3,13,1.0,5.0,1.0,2.0,1.0,0.0
100,0,1,4,12,1.0,6.0,0.0,3.0,1.0,1.0
101,1,1,5,11,0.0,57.0,0.0,4.0,1.0,0.0
102,0,1,6,10,4.0,1.0,0.0,5.0,1.0,1.0
103,1,1,7,9,0.0,46.0,0.0,6.0,1.0,0.0
104,1,2,2,14,0.0,48.0,0.0,1.0,6.0,1.0
105,1,3,2,14,0.0,57.0,0.0,1.0,5.0,1.0
106,1,1,3,13,2.0,2.0,1.0,2.0,3.0,1.0
107,0,1,8,8,7.0,1.0,1.0,3.0,1.0,1.0
108,0,1,9,7,8.0,1.0,0.0,8.0,1.0,0.0
109,0,1,10,6,9.0,1.0,0.0,9.0,1.0,0.0
110,1,1,11,5,0.0,25.0,0.0,10.0,1.0,0.0
111,0,1,12,4,11.0,1.0,1.0,11.0,1.0,1.0
112,1,1,13,3,0.0,23.0,0.0,12.0,1.0,0.0
113,1,8,1,15,0.0,57.0,0.0,0.0,47.0,0.0
114,1,2,2,14,0.0,47.0,0.0,1.0,8.0,1.0
115,0,2,1,15,0.0,23.0,0.0,0.0,57.0,0.0
116,0,1,2,14,0.0,47.0,0.0,1.0,2.0,0.0
117,0,1,3,13,2.0,2.0,1.0,2.0,1.0,0.0
118,0,1,4,12,0.0,46.0,0.0,3.0,1.0,0.0
119,0,1,1,15,0.0,47.0,0.0,0.0,47.0,0.0
120,0,2,1,15,0.0,23.0,0.0,0.0,47.0,0.0
121,1,1,2,14,1.0,1.0,0.0,1.0,2.0,0.0
122,0,5,1,15,0.0,46.0,0.0,0.0,47.0,0.0
123,0,1,3,13,2.0,1.0,1.0,1.0,5.0,0.0
124,0,1,4,12,0.0,57.0,0.0,3.0,1.0,0.0
125,1,1,5,11,4.0,1.0,0.0,4.0,1.0,0.0
126,0,1,6,10,0.0,25.0,0.0,5.0,1.0,1.0
127,1,3,1,15,0.0,56.0,0.0,0.0,49.0,0.0
128,1,3,2,14,0.0,69.0,0.0,1.0,3.0,1.0
129,0,1,7,9,6.0,1.0,0.0,2.0,3.0,1.0
130,0,1,8,8,0.0,48.0,0.0,7.0,1.0,0.0
131,0,0,14,2,13.0,1.0,1.0,8.0,1.0,0.0
132,0,3,1,15,0.0,48.0,0.0,0.0,57.0,0.0
133,0,1,2,14,1.0,6.0,0.0,1.0,3.0,0.0
134,1,4,1,15,0.0,69.0,0.0,0.0,57.0,0.0
135,1,1,2,14,1.0,4.0,1.0,1.0,4.0,1.0
136,0,1,3,13,2.0,1.0,0.0,2.0,1.0,1.0
137,0,1,4,12,0.0,46.0,0.0,3.0,1.0,0.0
138,0,3,1,15,0.0,46.0,0.0,0.0,57.0,0.0
139,0,5,1,15,0.0,47.0,0.0,0.0,47.0,0.0
140,1,2,2,14,1.0,3.0,0.0,1.0,5.0,0.0
141,0,1,3,13,0.0,48.0,0.0,2.0,2.0,1.0
142,0,1,2,14,0.0,57.0,0.0,1.0,5.0,0.0
143,1,2,2,14,0.0,57.0,0.0,1.0,5.0,1.0
144,0,1,3,13,2.0,1.0,0.0,2.0,2.0,1.0
145,0,1,4,12,3.0,1.0,0.0,3.0,1.0,0.0
146,0,1,5,11,0.0,69.0,0.0,4.0,1.0,0.0
147,1,1,6,10,4.0,1.0,0.0,5.0,1.0,0.0
148,0,1,7,9,0.0,23.0,0.0,6.0,1.0,1.0
149,0,3,1,15,0.0,47.0,0.0,0.0,47.0,0.0
150,0,3,1,15,0.0,46.0,0.0,0.0,57.0,0.0
151,1,1,2,14,1.0,2.0,0.0,1.0,3.0,0.0
152,0,1,3,13,0.0,47.0,0.0,2.0,1.0,1.0
153,1,1,4,12,1.0,2.0,0.0,3.0,1.0,0.0
154,0,1,5,11,1.0,3.0,0.0,4.0,1.0,1.0
155,0,1,6,10,1.0,2.0,1.0,5.0,1.0,0.0
156,1,1,8,8,7.0,1.0,0.0,6.0,1.0,0.0
157,0,1,9,7,0.0,56.0,0.0,8.0,1.0,1.0
158,0,3,1,15,0.0,47.0,0.0,0.0,57.0,0.0
159,0,1,3,13,2.0,2.0,1.0,1.0,3.0,0.0
160,0,1,4,12,0.0,48.0,0.0,3.0,1.0,0.0
161,0,3,1,15,0.0,48.0,0.0,0.0,46.0,0.0
162,0,5,1,15,0.0,57.0,0.0,0.0,47.0,0.0
163,0,1,2,14,1.0,3.0,0.0,1.0,5.0,0.0
164,1,1,5,11,4.0,1.0,0.0,2.0,1.0,0.0
165,0,1,6,10,0.0,69.0,0.0,5.0,1.0,1.0
166,1,3,1,15,0.0,47.0,0.0,0.0,57.0,0.0
167,0,1,1,15,0.0,48.0,0.0,0.0,47.0,0.0
168,1,1,2,14,0.0,69.0,0.0,1.0,1.0,0.0
169,0,1,3,13,1.0,3.0,0.0,2.0,1.0,1.0
170,0,1,4,12,1.0,3.0,1.0,3.0,1.0,0.0
171,1,1,5,11,0.0,47.0,0.0,4.0,1.0,0.0
172,0,1,7,9,6.0,1.0,0.0,5.0,1.0,1.0
173,0,1,8,8,0.0,56.0,0.0,7.0,1.0,0.0
174,0,3,1,15,0.0,47.0,0.0,0.0,57.0,0.0
175,0,1,2,14,1.0,5.0,0.0,1.0,3.0,0.0
176,1,1,9,7,8.0,1.0,0.0,2.0,1.0,0.0
177,0,1,10,6,0.0,23.0,0.0,9.0,1.0,1.0
178,1,1,11,5,9.0,1.0,0.0,10.0,1.0,0.0
179,0,1,12,4,0.0,49.0,0.0,11.0,1.0,1.0
180,0,2,2,14,0.0,46.0,0.0,1.0,4.0,1.0
181,1,3,1,15,0.0,49.0,0.0,0.0,57.0,0.0
182,0,2,2,14,1.0,3.0,0.0,1.0,3.0,1.0
183,0,1,3,13,0.0,48.0,0.0,2.0,2.0,0.0
184,1,1,4,12,2.0,2.0,0.0,3.0,1.0,0.0
185,0,1,5,11,0.0,56.0,0.0,4.0,1.0,1.0
186,0,1,1,15,0.0,49.0,0.0,0.0,57.0,0.0
187,1,2,2,14,0.0,69.0,0.0,1.0,1.0,0.0
188,0,1,3,13,0.0,48.0,0.0,2.0,2.0,1.0
189,0,4,1,15,0.0,69.0,0.0,0.0,57.0,0.0
190,0,2,2,14,0.0,48.0,0.0,1.0,4.0,0.0
191,0,6,1,15,0.0,48.0,0.0,0.0,46.0,0.0
192,1,1,2,14,1.0,3.0,0.0,1.0,6.0,0.0
193,1,1,3,13,2.0,2.0,0.0,2.0,1.0,1.0
194,0,1,4,12,0.0,56.0,0.0,3.0,1.0,1.0
195,1,1,5,11,3.0,1.0,0.0,4.0,1.0,0.0
196,1,1,6,10,5.0,1.0,0.0,5.0,1.0,1.0
197,0,1,7,9,0.0,47.0,0.0,6.0,1.0,1.0
198,0,1,1,15,0.0,56.0,0.0,0.0,47.0,0.0
199,0,1,2,14,0.0,69.0,0.0,1.0,1.0,0.0
200,1,3,1,15,0.0,56.0,0.0,0.0,57.0,0.0
201,0,1,3,13,2.0,1.0,0.0,1.0,3.0,1.0
202,0,1,4,12,0.0,49.0,0.0,3.0,1.0,0.0
203,0,5,1,15,0.0,48.0,0.0,0.0,57.0,0.0
204,1,4,1,15,0.0,56.0,0.0,0.0,47.0,0.0
205,0,3,1,15,0.0,48.0,0.0,0.0,56.0,0.0
206,0,1,2,14,1.0,4.0,1.0,1.0,3.0,0.0
207,0,1,3,13,1.0,5.0,0.0,2.0,1.0,0.0
208,0,1,4,12,0.0,69.0,0.0,3.0,1.0,0.0
209,1,1,5,11,4.0,1.0,0.0,4.0,1.0,0.0
210,0,1,6,10,0.0,46.0,0.0,5.0,1.0,1.0
211,1,1,8,8,7.0,1.0,0.0,6.0,1.0,0.0
212,0,1,9,7,0.0,47.0,0.0,8.0,1.0,1.0
213,0,1,1,15,0.0,56.0,0.0,0.0,46.0,0.0
214,0,2,1,15,0.0,49.0,0.0,0.0,57.0,0.0
215,1,3,1,15,0.0,56.0,0.0,0.0,69.0,0.0
216,0,1,2,14,1.0,2.0,0.0,1.0,3.0,1.0
217,1,1,3,13,1.0,1.0,0.0,2.0,1.0,0.0
218,0,1,4,12,0.0,48.0,0.0,3.0,1.0,1.0
219,0,1,2,14,0.0,46.0,0.0,1.0,6.0,1.0
220,0,2,2,14,0.0,49.0,0.0,1.0,3.0,0.0
221,1,1,3,13,2.0,1.0,0.0,2.0,2.0,0.0
222,1,1,5,11,4.0,1.0,0.0,3.0,1.0,1.0
223,0,1,6,10,0.0,47.0,0.0,5.0,1.0,1.0
224,0,1,3,13,1.0,3.0,0.0,2.0,2.0,0.0
225,1,1,7,9,6.0,1.0,0.0,3.0,1.0,0.0
226,0,1,8,8,0.0,47.0,0.0,7.0,1.0,1.0
227,1,1,10,6,9.0,1.0,0.0,8.0,1.0,0.0
228,0,1,11,5,0.0,23.0,0.0,10.0,1.0,1.0
229,1,1,13,3,12.0,1.0,0.0,11.0,1.0,0.0
230,0,1,14,2,0.0,25.0,0.0,13.0,1.0,1.0
231,0,2,2,14,0.0,69.0,0.0,1.0,3.0,1.0
232,1,1,3,13,2.0,2.0,1.0,1.0,3.0,0.0
233,0,1,4,12,2.0,2.0,0.0,3.0,1.0,1.0
234,0,1,5,11,0.0,57.0,0.0,4.0,1.0,0.0
235,0,1,2,14,1.0,7.0,0.0,1.0,4.0,0.0
236,1,1,6,10,5.0,1.0,0.0,2.0,1.0,0.0
237,0,1,7,9,0.0,25.0,0.0,6.0,1.0,1.0
238,1,1,8,8,2.0,2.0,0.0,7.0,1.0,0.0
239,0,1,9,7,0.0,23.0,0.0,8.0,1.0,1.0
240,0,1,10,6,0.0,47.0,0.0,9.0,1.0,0.0
241,0,1,11,5,1.0,6.0,1.0,10.0,1.0,0.0
242,1,0,15,1,14.0,1.0,0.0,11.0,1.0,0.0
243,0,3,1,15,0.0,49.0,0.0,0.0,47.0,0.0
244,1,1,2,14,1.0,2.0,0.0,1.0,5.0,0.0
245,0,1,3,13,1.0,3.0,0.0,2.0,1.0,1.0
246,0,1,4,12,0.0,47.0,0.0,3.0,1.0,0.0
247,0,2,2,14,0.0,49.0,0.0,1.0,4.0,0.0
248,0,1,3,13,0.0,46.0,0.0,2.0,2.0,0.0
249,0,3,1,15,0.0,69.0,0.0,0.0,46.0,0.0
250,0,1,2,14,0.0,49.0,0.0,1.0,3.0,0.0
251,0,1,3,13,0.0,57.0,0.0,2.0,1.0,0.0
252,1,1,4,12,3.0,1.0,0.0,3.0,1.0,0.0
253,0,1,5,11,0.0,56.0,0.0,4.0,1.0,1.0
254,0,6,1,15,0.0,46.0,0.0,0.0,47.0,0.0
255,0,2,2,14,0.0,57.0,0.0,1.0,6.0,0.0
256,0,1,3,13,1.0,3.0,1.0,2.0,2.0,0.0
257,1,1,6,10,5.0,1.0,0.0,3.0,1.0,0.0
258,0,1,7,9,0.0,47.0,0.0,6.0,1.0,1.0
259,0,1,3,13,0.0,56.0,0.0,2.0,2.0,1.0
260,0,1,2,14,0.0,69.0,0.0,1.0,3.0,0.0
261,1,1,4,12,3.0,1.0,0.0,2.0,1.0,0.0
262,0,1,5,11,0.0,46.0,0.0,4.0,1.0,1.0
263,0,1,1,15,0.0,56.0,0.0,0.0,57.0,0.0
264,0,1,2,14,0.0,47.0,0.0,1.0,1.0,0.0
265,1,1,3,13,0.0,47.0,0.0,2.0,1.0,0.0
266,0,1,4,12,0.0,69.0,0.0,3.0,1.0,1.0
267,0,1,2,14,0.0,56.0,0.0,1.0,5.0,0.0
268,1,1,5,11,4.0,1.0,0.0,2.0,1.0,0.0
269,0,1,6,10,0.0,49.0,0.0,5.0,1.0,1.0
270,0,3,1,15,0.0,47.0,0.0,0.0,57.0,0.0
271,0,2,2,14,0.0,56.0,0.0,1.0,3.0,0.0
272,0,1,3,13,1.0,3.0,0.0,2.0,2.0,0.0
273,1,1,7,9,6.0,1.0,0.0,3.0,1.0,0.0
274,1,1,8,8,5.0,1.0,0.0,7.0,1.0,1.0
275,1,1,9,7,7.0,1.0,0.0,8.0,1.0,1.0
276,1,1,10,6,4.0,1.0,0.0,9.0,1.0,1.0
277,0,1,11,5,0.0,23.0,0.0,10.0,1.0,1.0
278,0,3,1,15,0.0,57.0,0.0,0.0,47.0,0.0
279,0,1,2,14,1.0,3.0,1.0,1.0,3.0,0.0
280,0,1,3,13,0.0,46.0,0.0,2.0,1.0,0.0
281,0,3,1,15,0.0,49.0,0.0,0.0,23.0,0.0
282,0,1,2,14,0.0,56.0,0.0,1.0,3.0,0.0
283,0,1,4,12,3.0,1.0,0.0,2.0,1.0,0.0
284,0,1,5,11,0.0,69.0,0.0,4.0,1.0,0.0
285,1,1,12,4,11.0,1.0,0.0,5.0,1.0,0.0
286,0,1,13,3,0.0,48.0,0.0,12.0,1.0,1.0
287,0,2,2,14,0.0,57.0,0.0,1.0,3.0,0.0
288,0,1,3,13,1.0,8.0,1.0,2.0,2.0,0.0
289,0,1,4,12,0.0,46.0,0.0,3.0,1.0,0.0
290,0,1,2,14,0.0,46.0,0.0,1.0,6.0,0.0
291,1,1,5,11,4.0,1.0,0.0,2.0,1.0,0.0
292,0,1,6,10,0.0,56.0,0.0,5.0,1.0,1.0
293,1,2,2,14,1.0,5.0,0.0,1.0,3.0,0.0
294,0,1,3,13,1.0,5.0,1.0,2.0,2.0,1.0
295,0,1,4,12,0.0,69.0,0.0,3.0,1.0,0.0
296,1,1,7,9,6.0,1.0,0.0,4.0,1.0,0.0
297,0,1,8,8,0.0,49.0,0.0,7.0,1.0,1.0
298,0,2,1,15,0.0,56.0,0.0,0.0,49.0,0.0
299,0,1,2,14,0.0,46.0,0.0,1.0,2.0,0.0
300,1,1,2,14,0.0,69.0,0.0,1.0,8.0,1.0
301,1,1,3,13,2.0,1.0,0.0,2.0,1.0,1.0
302,0,2,1,15,0.0,56.0,0.0,0.0,57.0,0.0
303,0,1,3,13,2.0,2.0,0.0,1.0,2.0,0.0
304,0,1,4,12,3.0,1.0,1.0,3.0,1.0,0.0
305,0,1,5,11,0.0,48.0,0.0,4.0,1.0,0.0
306,1,1,9,7,8.0,1.0,0.0,5.0,1.0,0.0
307,0,1,10,6,0.0,47.0,0.0,9.0,1.0,1.0
308,0,7,1,15,0.0,56.0,0.0,0.0,47.0,0.0
309,0,1,2,14,0.0,69.0,0.0,1.0,7.0,0.0
310,1,1,3,13,1.0,2.0,0.0,2.0,1.0,0.0
311,0,1,4,12,0.0,47.0,0.0,3.0,1.0,1.0
312,0,1,2,14,0.0,57.0,0.0,1.0,5.0,0.0
313,0,2,2,14,0.0,69.0,0.0,1.0,8.0,1.0
314,1,1,3,13,2.0,1.0,0.0,2.0,2.0,0.0
315,1,1,5,11,4.0,1.0,0.0,3.0,1.0,1.0
316,0,1,6,10,0.0,49.0,0.0,5.0,1.0,1.0
317,0,3,2,14,0.0,47.0,0.0,1.0,4.0,0.0
318,1,1,3,13,1.0,7.0,0.0,2.0,3.0,0.0
319,0,1,4,12,0.0,57.0,0.0,3.0,1.0,1.0
320,0,3,2,14,1.0,5.0,1.0,1.0,7.0,0.0
321,1,1,3,13,1.0,3.0,1.0,2.0,3.0,0.0
322,0,1,5,11,4.0,1.0,0.0,3.0,1.0,1.0
323,1,1,6,10,0.0,69.0,0.0,5.0,1.0,0.0
324,0,1,7,9,6.0,1.0,0.0,6.0,1.0,1.0
325,0,1,8,8,1.0,6.0,0.0,7.0,1.0,0.0
326,1,1,11,5,10.0,1.0,0.0,8.0,1.0,0.0
327,0,1,12,4,0.0,23.0,0.0,11.0,1.0,1.0
328,1,1,14,2,13.0,1.0,0.0,12.0,1.0,0.0
329,0,1,15,1,0.0,25.0,0.0,14.0,1.0,1.0
330,1,5,1,15,0.0,46.0,0.0,0.0,47.0,0.0
331,0,1,2,14,1.0,3.0,0.0,1.0,3.0,0.0
332,0,1,3,13,1.0,4.0,1.0,2.0,1.0,0.0
333,0,1,4,12,0.0,56.0,0.0,3.0,1.0,0.0
334,0,1,2,14,1.0,4.0,0.0,1.0,3.0,1.0
335,1,1,5,11,4.0,1.0,0.0,2.0,1.0,0.0
336,0,1,6,10,0.0,23.0,0.0,5.0,1.0,1.0
337,0,1,7,9,1.0,6.0,1.0,6.0,1.0,0.0
338,0,1,8,8,1.0,5.0,1.0,7.0,1.0,0.0
339,1,0,16,0,15.0,1.0,0.0,8.0,1.0,0.0
340,0,1,2,14,0.0,49.0,0.0,1.0,3.0,0.0
341,0,1,1,15,0.0,69.0,0.0,0.0,47.0,0.0
342,1,1,3,13,2.0,1.0,0.0,1.0,1.0,0.0
343,0,1,4,12,0.0,23.0,0.0,3.0,1.0,1.0
344,0,5,1,15,0.0,57.0,0.0,0.0,47.0,0.0
345,0,1,2,14,1.0,5.0,1.0,1.0,5.0,0.0
346,1,1,3,13,1.0,5.0,0.0,2.0,1.0,0.0
347,0,2,2,14,0.0,69.0,0.0,1.0,3.0,0.0
348,0,1,4,12,3.0,1.0,1.0,2.0,2.0,0.0
349,1,1,5,11,4.0,1.0,0.0,4.0,1.0,0.0
350,0,1,6,10,0.0,56.0,0.0,5.0,1.0,1.0
351,0,3,1,15,0.0,46.0,0.0,0.0,57.0,0.0
352,0,1,2,14,1.0,3.0,0.0,1.0,3.0,0.0
353,0,1,3,13,2.0,2.0,1.0,2.0,1.0,0.0
354,0,1,4,12,0.0,69.0,0.0,3.0,1.0,0.0
355,0,1,2,14,0.0,46.0,0.0,1.0,3.0,0.0
356,0,1,3,13,0.0,49.0,0.0,2.0,1.0,0.0
357,1,1,4,12,2.0,2.0,0.0,3.0,1.0,0.0
358,1,1,5,11,4.0,1.0,0.0,4.0,1.0,1.0
359,0,1,6,10,0.0,56.0,0.0,5.0,1.0,1.0
360,0,1,2,14,0.0,69.0,0.0,1.0,6.0,0.0
361,1,1,7,9,6.0,1.0,0.0,2.0,1.0,0.0
362,0,1,8,8,0.0,23.0,0.0,7.0,1.0,1.0
363,1,1,9,7,6.0,1.0,0.0,8.0,1.0,0.0
364,0,1,10,6,0.0,48.0,0.0,9.0,1.0,1.0
365,0,1,3,13,0.0,69.0,0.0,2.0,2.0,0.0
366,0,1,2,14,0.0,69.0,0.0,1.0,3.0,0.0
367,1,1,4,12,3.0,1.0,0.0,2.0,1.0,0.0
368,0,1,5,11,0.0,47.0,0.0,4.0,1.0,1.0
369,0,4,1,15,0.0,46.0,0.0,0.0,47.0,0.0
370,0,1,2,14,0.0,57.0,0.0,1.0,4.0,0.0
371,1,1,3,13,0.0,49.0,0.0,2.0,1.0,0.0
372,0,1,4,12,0.0,69.0,0.0,3.0,1.0,1.0
373,1,1,2,14,0.0,47.0,0.0,1.0,2.0,0.0
374,0,2,1,15,0.0,49.0,0.0,0.0,46.0,0.0
375,0,1,3,13,2.0,1.0,1.0,1.0,2.0,0.0
376,1,1,5,11,4.0,1.0,0.0,3.0,1.0,0.0
377,1,1,6,10,5.0,1.0,0.0,5.0,1.0,1.0
378,0,1,7,9,0.0,56.0,0.0,6.0,1.0,1.0
379,0,1,2,14,0.0,49.0,0.0,1.0,6.0,0.0
380,0,1,3,13,2.0,2.0,0.0,1.0,4.0,1.0
381,1,1,4,12,2.0,1.0,0.0,3.0,1.0,0.0
382,0,1,5,11,0.0,47.0,0.0,4.0,1.0,1.0
383,1,1,8,8,7.0,1.0,0.0,5.0,1.0,0.0
384,0,1,9,7,0.0,48.0,0.0,8.0,1.0,1.0
385,0,1,2,14,1.0,6.0,1.0,1.0,6.0,0.0
386,0,3,1,15,0.0,49.0,0.0,0.0,47.0,0.0
387,0,3,2,14,0.0,69.0,0.0,1.0,3.0,0.0
388,1,1,3,13,2.0,1.0,0.0,2.0,3.0,0.0
389,0,1,4,12,0.0,47.0,0.0,3.0,1.0,1.0
390,0,1,2,14,0.0,47.0,0.0,1.0,6.0,0.0
391,1,1,3,13,1.0,3.0,0.0,2.0,1.0,0.0
392,0,1,4,12,0.0,57.0,0.0,3.0,1.0,1.0
393,1,1,5,11,4.0,1.0,0.0,4.0,1.0,0.0
394,0,1,6,10,0.0,56.0,0.0,5.0,1.0,1.0
395,0,1,2,14,1.0,5.0,1.0,1.0,3.0,1.0
396,1,1,3,13,0.0,69.0,0.0,2.0,1.0,0.0
397,1,2,2,14,0.0,47.0,0.0,1.0,4.0,0.0
398,1,1,2,14,1.0,7.0,0.0,1.0,3.0,0.0
399,0,1,3,13,2.0,2.0,1.0,2.0,1.0,1.0
400,0,1,4,12,3.0,1.0,1.0,3.0,1.0,0.0
401,0,1,5,11,0.0,49.0,0.0,4.0,1.0,0.0
402,0,1,2,14,0.0,56.0,0.0,1.0,3.0,0.0
403,0,1,3,13,1.0,6.0,0.0,2.0,1.0,0.0
404,1,1,6,10,5.0,1.0,0.0,3.0,1.0,0.0
405,1,1,7,9,6.0,1.0,0.0,6.0,1.0,1.0
406,1,1,10,6,9.0,1.0,0.0,7.0,1.0,1.0
407,0,1,11,5,0.0,23.0,0.0,10.0,1.0,1.0
