node_idx,type,node_inv,num_fo,lvl,rev_lvl,c1_idx,c2_idx
90,0,0,4,0,250,-1,-1
91,0,0,4,0,250,-1,-1
92,0,0,4,0,250,-1,-1
93,0,0,4,0,250,-1,-1
94,0,0,3,0,250,-1,-1
95,0,0,3,0,250,-1,-1
96,0,0,6,0,250,-1,-1
97,0,0,6,0,250,-1,-1
98,0,0,5,0,250,-1,-1
99,0,0,5,0,250,-1,-1
100,0,0,5,0,250,-1,-1
101,0,0,5,0,250,-1,-1
102,0,0,4,0,250,-1,-1
103,0,0,4,0,250,-1,-1
104,0,0,5,0,250,-1,-1
105,0,0,5,0,250,-1,-1
106,0,0,4,0,250,-1,-1
107,0,0,4,0,250,-1,-1
108,0,0,4,0,250,-1,-1
109,0,0,4,0,250,-1,-1
110,0,0,3,0,250,-1,-1
111,0,0,3,0,250,-1,-1
112,0,0,5,0,250,-1,-1
113,0,0,5,0,250,-1,-1
114,0,0,4,0,250,-1,-1
115,0,0,4,0,250,-1,-1
116,0,0,4,0,250,-1,-1
117,0,0,4,0,250,-1,-1
118,0,0,3,0,250,-1,-1
119,0,0,3,0,250,-1,-1
120,0,0,5,0,250,-1,-1
121,0,0,4,0,250,-1,-1
122,0,0,3,0,250,-1,-1
123,0,0,3,0,250,-1,-1
124,0,0,3,0,250,-1,-1
125,0,0,3,0,250,-1,-1
126,0,0,4,0,250,-1,-1
127,0,0,3,0,250,-1,-1
128,1,0,1,1,249,125,127
129,1,0,1,1,249,126,127
130,1,0,2,2,248,126,129
131,1,0,1,3,247,125,130
132,1,1,2,4,246,128,131
133,1,0,1,5,245,123,132
134,1,1,1,3,247,124,130
135,1,0,1,5,245,124,132
136,1,0,2,6,244,134,135
137,1,0,1,7,243,123,136
138,1,1,2,8,242,133,137
139,1,0,1,9,241,121,138
140,1,1,1,7,243,122,136
141,1,0,1,9,241,122,138
142,1,0,2,10,240,140,141
143,1,0,1,11,239,121,142
144,1,1,2,12,238,139,143
145,1,0,1,13,237,119,144
146,1,1,1,11,239,120,142
147,1,0,1,13,237,120,144
148,1,0,2,14,236,146,147
149,1,0,1,15,235,119,148
150,1,1,2,16,234,145,149
151,1,0,1,17,233,117,150
152,1,1,1,15,235,118,148
153,1,0,1,17,233,118,150
154,1,0,2,18,232,152,153
155,1,0,1,19,231,117,154
156,1,1,2,20,230,151,155
157,1,0,1,21,229,115,156
158,1,1,1,19,231,116,154
159,1,0,1,21,229,116,156
160,1,0,2,22,228,158,159
161,1,0,1,23,227,115,160
162,1,1,2,24,226,157,161
163,1,0,1,25,225,113,162
164,1,1,1,23,227,114,160
165,1,0,1,25,225,114,162
166,1,0,2,26,224,164,165
167,1,0,1,27,223,113,166
168,1,1,2,28,222,163,167
169,1,0,1,29,221,111,168
170,1,1,1,27,223,112,166
171,1,0,1,29,221,112,168
172,1,0,2,30,220,170,171
173,1,0,1,31,219,111,172
174,1,1,2,32,218,169,173
175,1,0,1,33,217,109,174
176,1,1,1,31,219,110,172
177,1,0,1,33,217,110,174
178,1,0,2,34,216,176,177
179,1,0,1,35,215,109,178
180,1,1,2,36,214,175,179
181,1,0,1,37,213,107,180
182,1,1,1,35,215,108,178
183,1,0,1,37,213,108,180
184,1,0,2,38,212,182,183
185,1,0,1,39,211,107,184
186,1,1,2,40,210,181,185
187,1,0,1,41,209,105,186
188,1,1,1,39,211,106,184
189,1,0,1,41,209,106,186
190,1,0,2,42,208,188,189
191,1,0,1,43,207,105,190
192,1,1,2,44,206,187,191
193,1,0,1,45,205,103,192
194,1,1,1,43,207,104,190
195,1,0,1,45,205,104,192
196,1,0,2,46,204,194,195
197,1,0,1,47,203,103,196
198,1,1,2,48,202,193,197
199,1,0,1,49,201,101,198
200,1,1,1,47,203,102,196
201,1,0,1,49,201,102,198
202,1,0,2,50,200,200,201
203,1,0,1,51,199,101,202
204,1,1,2,52,198,199,203
205,1,0,1,53,197,99,204
206,1,1,1,51,199,100,202
207,1,0,1,53,197,100,204
208,1,0,2,54,196,206,207
209,1,0,1,55,195,99,208
210,1,1,2,56,194,205,209
211,1,0,1,57,193,97,210
212,1,1,1,55,195,98,208
213,1,0,1,57,193,98,210
214,1,0,2,58,192,212,213
215,1,0,1,59,191,97,214
216,1,1,2,60,190,211,215
217,1,0,1,61,189,95,216
218,1,1,1,59,191,96,214
219,1,0,1,61,189,96,216
220,1,0,2,62,188,218,219
221,1,0,1,63,187,95,220
222,1,1,2,64,186,217,221
223,1,0,1,65,185,93,222
224,1,1,1,63,187,94,220
225,1,0,1,65,185,94,222
226,1,0,2,66,184,224,225
227,1,0,1,67,183,93,226
228,1,1,2,68,182,223,227
229,1,0,1,69,181,91,228
230,1,1,1,67,183,92,226
231,1,0,1,69,181,92,228
232,1,0,2,70,180,230,231
233,1,0,1,71,179,91,232
234,1,1,2,72,178,229,233
235,1,0,1,73,177,89,234
236,1,1,1,71,179,90,232
237,1,0,1,73,177,90,234
238,1,0,2,74,176,236,237
239,1,0,1,75,175,89,238
240,1,1,2,76,174,235,239
241,1,0,1,77,173,87,240
242,1,1,1,75,175,88,238
243,1,0,1,77,173,88,240
244,1,0,2,78,172,242,243
245,1,0,1,79,171,87,244
246,1,1,2,80,170,241,245
247,1,0,1,81,169,85,246
248,1,1,1,79,171,86,244
249,1,0,1,81,169,86,246
250,1,0,2,82,168,248,249
251,1,0,1,83,167,85,250
252,1,1,2,84,166,247,251
253,1,0,1,85,165,83,252
254,1,1,1,83,167,84,250
255,1,0,1,85,165,84,252
256,1,0,2,86,164,254,255
257,1,0,1,87,163,83,256
258,1,1,2,88,162,253,257
259,1,0,1,89,161,81,258
260,1,1,1,87,163,82,256
261,1,0,1,89,161,82,258
262,1,0,2,90,160,260,261
263,1,0,1,91,159,81,262
264,1,1,2,92,158,259,263
265,1,0,1,93,157,79,264
266,1,1,1,91,159,80,262
267,1,0,1,93,157,80,264
268,1,0,2,94,156,266,267
269,1,0,1,95,155,79,268
270,1,1,2,96,154,265,269
271,1,0,1,97,153,77,270
272,1,1,1,95,155,78,268
273,1,0,1,97,153,78,270
274,1,0,2,98,152,272,273
275,1,0,1,99,151,77,274
276,1,1,2,100,150,271,275
277,1,0,1,101,149,75,276
278,1,1,1,99,151,76,274
279,1,0,1,101,149,76,276
280,1,0,2,102,148,278,279
281,1,0,1,103,147,75,280
282,1,1,2,104,146,277,281
283,1,0,1,105,145,73,282
284,1,1,1,103,147,74,280
285,1,0,1,105,145,74,282
286,1,0,2,106,144,284,285
287,1,0,1,107,143,73,286
288,1,1,2,108,142,283,287
289,1,0,1,109,141,71,288
290,1,1,1,107,143,72,286
291,1,0,1,109,141,72,288
292,1,0,2,110,140,290,291
293,1,0,1,111,139,71,292
294,1,1,2,112,138,289,293
295,1,0,1,113,137,69,294
296,1,1,1,111,139,70,292
297,1,0,1,113,137,70,294
298,1,0,2,114,136,296,297
299,1,0,1,115,135,69,298
300,1,1,2,116,134,295,299
301,1,0,1,117,133,67,300
302,1,1,1,115,135,68,298
303,1,0,1,117,133,68,300
304,1,0,2,118,132,302,303
305,1,0,1,119,131,67,304
306,1,1,2,120,130,301,305
307,1,0,1,121,129,65,306
308,1,1,1,119,131,66,304
309,1,0,1,121,129,66,306
310,1,0,2,122,128,308,309
311,1,0,1,123,127,65,310
312,1,1,2,124,126,307,311
313,1,0,1,125,125,63,312
314,1,1,1,123,127,64,310
315,1,0,1,125,125,64,312
316,1,0,2,126,124,314,315
317,1,0,1,127,123,63,316
318,1,1,2,128,122,313,317
319,1,0,1,129,121,61,318
320,1,1,1,127,123,62,316
321,1,0,1,129,121,62,318
322,1,0,2,130,120,320,321
323,1,0,1,131,119,61,322
324,1,1,2,132,118,319,323
325,1,0,1,133,117,59,324
326,1,1,1,131,119,60,322
327,1,0,1,133,117,60,324
328,1,0,2,134,116,326,327
329,1,0,1,135,115,59,328
330,1,1,2,136,114,325,329
331,1,0,1,137,113,57,330
332,1,1,1,135,115,58,328
333,1,0,1,137,113,58,330
334,1,0,2,138,112,332,333
335,1,0,1,139,111,57,334
336,1,1,2,140,110,331,335
337,1,0,1,141,109,55,336
338,1,1,1,139,111,56,334
339,1,0,1,141,109,56,336
340,1,0,2,142,108,338,339
341,1,0,1,143,107,55,340
342,1,1,2,144,106,337,341
343,1,0,1,145,105,53,342
344,1,1,1,143,107,54,340
345,1,0,1,145,105,54,342
346,1,0,2,146,104,344,345
347,1,0,1,147,103,53,346
348,1,1,2,148,102,343,347
349,1,0,1,149,101,51,348
350,1,1,1,147,103,52,346
351,1,0,1,149,101,52,348
352,1,0,2,150,100,350,351
353,1,0,1,151,99,51,352
354,1,1,2,152,98,349,353
355,1,0,1,153,97,49,354
356,1,1,1,151,99,50,352
357,1,0,1,153,97,50,354
358,1,0,2,154,96,356,357
359,1,0,1,155,95,49,358
360,1,1,2,156,94,355,359
361,1,0,1,157,93,47,360
362,1,1,1,155,95,48,358
363,1,0,1,157,93,48,360
364,1,0,2,158,92,362,363
365,1,0,1,159,91,47,364
366,1,1,2,160,90,361,365
367,1,0,1,161,89,45,366
368,1,1,1,159,91,46,364
369,1,0,1,161,89,46,366
370,1,0,2,162,88,368,369
371,1,0,1,163,87,45,370
372,1,1,2,164,86,367,371
373,1,0,1,165,85,43,372
374,1,1,1,163,87,44,370
375,1,0,1,165,85,44,372
376,1,0,2,166,84,374,375
377,1,0,1,167,83,43,376
378,1,1,2,168,82,373,377
379,1,0,1,169,81,41,378
380,1,1,1,167,83,42,376
381,1,0,1,169,81,42,378
382,1,0,2,170,80,380,381
383,1,0,1,171,79,41,382
384,1,1,2,172,78,379,383
385,1,0,1,173,77,39,384
386,1,1,1,171,79,40,382
387,1,0,1,173,77,40,384
388,1,0,2,174,76,386,387
389,1,0,1,175,75,39,388
390,1,1,2,176,74,385,389
391,1,0,1,177,73,37,390
392,1,1,1,175,75,38,388
393,1,0,1,177,73,38,390
394,1,0,2,178,72,392,393
395,1,0,1,179,71,37,394
396,1,1,2,180,70,391,395
397,1,0,1,181,69,35,396
398,1,1,1,179,71,36,394
399,1,0,1,181,69,36,396
400,1,0,2,182,68,398,399
401,1,0,1,183,67,35,400
402,1,1,2,184,66,397,401
403,1,0,1,185,65,33,402
404,1,1,1,183,67,34,400
405,1,0,1,185,65,34,402
406,1,0,2,186,64,404,405
407,1,0,1,187,63,33,406
408,1,1,2,188,62,403,407
409,1,0,1,189,61,31,408
410,1,1,1,187,63,32,406
411,1,0,1,189,61,32,408
412,1,0,2,190,60,410,411
413,1,0,1,191,59,31,412
414,1,1,2,192,58,409,413
415,1,0,1,193,57,29,414
416,1,1,1,191,59,30,412
417,1,0,1,193,57,30,414
418,1,0,2,194,56,416,417
419,1,0,1,195,55,29,418
420,1,1,2,196,54,415,419
421,1,0,1,197,53,27,420
422,1,1,1,195,55,28,418
423,1,0,1,197,53,28,420
424,1,0,2,198,52,422,423
425,1,0,1,199,51,27,424
426,1,1,2,200,50,421,425
427,1,0,1,201,49,25,426
428,1,1,1,199,51,26,424
429,1,0,1,201,49,26,426
430,1,0,2,202,48,428,429
431,1,0,1,203,47,25,430
432,1,1,2,204,46,427,431
433,1,0,1,205,45,23,432
434,1,1,1,203,47,24,430
435,1,0,1,205,45,24,432
436,1,0,2,206,44,434,435
437,1,0,1,207,43,23,436
438,1,1,2,208,42,433,437
439,1,0,1,209,41,21,438
440,1,1,1,207,43,22,436
441,1,0,1,209,41,22,438
442,1,0,2,210,40,440,441
443,1,0,1,211,39,21,442
444,1,1,2,212,38,439,443
445,1,0,1,213,37,19,444
446,1,1,1,211,39,20,442
447,1,0,1,213,37,20,444
448,1,0,2,214,36,446,447
449,1,0,1,215,35,19,448
450,1,1,2,216,34,445,449
451,1,0,1,217,33,17,450
452,1,1,1,215,35,18,448
453,1,0,1,217,33,18,450
454,1,0,2,218,32,452,453
455,1,0,1,219,31,17,454
456,1,1,2,220,30,451,455
457,1,0,1,221,29,15,456
458,1,1,1,219,31,16,454
459,1,0,1,221,29,16,456
460,1,0,2,222,28,458,459
461,1,0,1,223,27,15,460
462,1,1,2,224,26,457,461
463,1,0,1,225,25,13,462
464,1,1,1,223,27,14,460
465,1,0,1,225,25,14,462
466,1,0,2,226,24,464,465
467,1,0,1,227,23,13,466
468,1,1,2,228,22,463,467
469,1,0,1,229,21,11,468
470,1,1,1,227,23,12,466
471,1,0,1,229,21,12,468
472,1,0,2,230,20,470,471
473,1,0,1,231,19,11,472
474,1,1,2,232,18,469,473
475,1,0,1,233,17,9,474
476,1,1,1,231,19,10,472
477,1,0,1,233,17,10,474
478,1,0,2,234,16,476,477
479,1,0,1,235,15,9,478
480,1,1,2,236,14,475,479
481,1,0,1,237,13,7,480
482,1,1,1,235,15,8,478
483,1,0,1,237,13,8,480
484,1,0,2,238,12,482,483
485,1,0,1,239,11,7,484
486,1,1,2,240,10,481,485
487,1,0,1,241,9,5,486
488,1,1,1,239,11,6,484
489,1,0,1,241,9,6,486
490,1,0,2,242,8,488,489
491,1,0,1,243,7,5,490
492,1,1,2,244,6,487,491
493,1,0,1,245,5,3,492
494,1,1,1,243,7,4,490
495,1,0,1,245,5,4,492
496,1,0,2,246,4,494,495
497,1,0,1,247,3,3,496
498,1,1,1,248,2,493,497
499,1,0,2,1,249,1,2
500,1,1,1,249,1,498,499
501,1,0,1,247,3,496,499
502,2,0,0,250,0,500,501
503,1,0,1,1,249,126,127
504,1,1,3,2,248,126,503
505,1,1,3,1,249,124,125
506,1,1,3,1,249,122,123
507,1,0,1,2,248,121,506
508,1,1,1,3,247,505,507
509,1,0,1,4,246,504,508
510,1,1,1,5,245,120,509
511,1,0,1,2,248,505,506
512,1,1,2,3,247,504,511
513,1,0,1,4,246,120,512
514,1,0,2,6,244,510,513
515,1,1,3,1,249,118,119
516,1,0,1,7,243,514,515
517,1,1,1,4,246,512,515
518,1,0,2,8,242,516,517
519,1,1,2,1,249,116,117
520,1,0,1,9,241,518,519
521,1,1,1,7,243,514,519
522,1,0,2,10,240,520,521
523,1,1,3,1,249,114,115
524,1,0,1,11,239,522,523
525,1,1,1,9,241,518,523
526,1,0,2,12,238,524,525
527,1,1,2,1,249,112,113
528,1,0,1,13,237,526,527
529,1,1,1,11,239,522,527
530,1,0,2,14,236,528,529
531,1,1,3,1,249,110,111
532,1,0,1,15,235,530,531
533,1,1,1,13,237,526,531
534,1,0,2,16,234,532,533
535,1,1,2,1,249,108,109
536,1,0,1,17,233,534,535
537,1,1,1,15,235,530,535
538,1,0,2,18,232,536,537
539,1,1,3,1,249,106,107
540,1,0,1,19,231,538,539
541,1,1,1,17,233,534,539
542,1,0,2,20,230,540,541
543,1,1,2,1,249,104,105
544,1,0,1,21,229,542,543
545,1,1,1,19,231,538,543
546,1,0,2,22,228,544,545
547,1,1,3,1,249,102,103
548,1,0,1,23,227,546,547
549,1,1,1,21,229,542,547
550,1,0,2,24,226,548,549
551,1,1,2,1,249,100,101
552,1,0,1,25,225,550,551
553,1,1,1,23,227,546,551
554,1,0,2,26,224,552,553
555,1,1,3,1,249,98,99
556,1,0,1,27,223,554,555
557,1,1,1,25,225,550,555
558,1,0,2,28,222,556,557
559,1,1,2,1,249,96,97
560,1,0,1,29,221,558,559
561,1,1,1,27,223,554,559
562,1,0,2,30,220,560,561
563,1,1,3,1,249,94,95
564,1,0,1,31,219,562,563
565,1,1,1,29,221,558,563
566,1,0,2,32,218,564,565
567,1,1,2,1,249,92,93
568,1,0,1,33,217,566,567
569,1,1,1,31,219,562,567
570,1,0,2,34,216,568,569
571,1,1,3,1,249,90,91
572,1,0,1,35,215,570,571
573,1,1,1,33,217,566,571
574,1,0,2,36,214,572,573
575,1,1,2,1,249,88,89
576,1,0,1,37,213,574,575
577,1,1,1,35,215,570,575
578,1,0,2,38,212,576,577
579,1,1,3,1,249,86,87
580,1,0,1,39,211,578,579
581,1,1,1,37,213,574,579
582,1,0,2,40,210,580,581
583,1,1,2,1,249,84,85
584,1,0,1,41,209,582,583
585,1,1,1,39,211,578,583
586,1,0,2,42,208,584,585
587,1,1,3,1,249,82,83
588,1,0,1,43,207,586,587
589,1,1,1,41,209,582,587
590,1,0,2,44,206,588,589
591,1,1,2,1,249,80,81
592,1,0,1,45,205,590,591
593,1,1,1,43,207,586,591
594,1,0,2,46,204,592,593
595,1,1,3,1,249,78,79
596,1,0,1,47,203,594,595
597,1,1,1,45,205,590,595
598,1,0,2,48,202,596,597
599,1,1,2,1,249,76,77
600,1,0,1,49,201,598,599
601,1,1,1,47,203,594,599
602,1,0,2,50,200,600,601
603,1,1,3,1,249,74,75
604,1,0,1,51,199,602,603
605,1,1,1,49,201,598,603
606,1,0,2,52,198,604,605
607,1,1,2,1,249,72,73
608,1,0,1,53,197,606,607
609,1,1,1,51,199,602,607
610,1,0,2,54,196,608,609
611,1,1,3,1,249,70,71
612,1,0,1,55,195,610,611
613,1,1,1,53,197,606,611
614,1,0,2,56,194,612,613
615,1,1,2,1,249,68,69
616,1,0,1,57,193,614,615
617,1,1,1,55,195,610,615
618,1,0,2,58,192,616,617
619,1,1,3,1,249,66,67
620,1,0,1,59,191,618,619
621,1,1,1,57,193,614,619
622,1,0,2,60,190,620,621
623,1,1,2,1,249,64,65
624,1,0,1,61,189,622,623
625,1,1,1,59,191,618,623
626,1,0,2,62,188,624,625
627,1,1,3,1,249,62,63
628,1,0,1,63,187,626,627
629,1,1,1,61,189,622,627
630,1,0,2,64,186,628,629
631,1,1,2,1,249,60,61
632,1,0,1,65,185,630,631
633,1,1,1,63,187,626,631
634,1,0,2,66,184,632,633
635,1,1,3,1,249,58,59
636,1,0,1,67,183,634,635
637,1,1,1,65,185,630,635
638,1,0,2,68,182,636,637
639,1,1,2,1,249,56,57
640,1,0,1,69,181,638,639
641,1,1,1,67,183,634,639
642,1,0,2,70,180,640,641
643,1,1,3,1,249,54,55
644,1,0,1,71,179,642,643
645,1,1,1,69,181,638,643
646,1,0,2,72,178,644,645
647,1,1,2,1,249,52,53
648,1,0,1,73,177,646,647
649,1,1,1,71,179,642,647
650,1,0,2,74,176,648,649
651,1,1,3,1,249,50,51
652,1,0,1,75,175,650,651
653,1,1,1,73,177,646,651
654,1,0,2,76,174,652,653
655,1,1,2,1,249,48,49
656,1,0,1,77,173,654,655
657,1,1,1,75,175,650,655
658,1,0,2,78,172,656,657
659,1,1,3,1,249,46,47
660,1,0,1,79,171,658,659
661,1,1,1,77,173,654,659
662,1,0,2,80,170,660,661
663,1,1,2,1,249,44,45
664,1,0,1,81,169,662,663
665,1,1,1,79,171,658,663
666,1,0,2,82,168,664,665
667,1,1,3,1,249,42,43
668,1,0,1,83,167,666,667
669,1,1,1,81,169,662,667
670,1,0,2,84,166,668,669
671,1,1,2,1,249,40,41
672,1,0,1,85,165,670,671
673,1,1,1,83,167,666,671
674,1,0,2,86,164,672,673
675,1,1,3,1,249,38,39
676,1,0,1,87,163,674,675
677,1,1,1,85,165,670,675
678,1,0,2,88,162,676,677
679,1,1,2,1,249,36,37
680,1,0,1,89,161,678,679
681,1,1,1,87,163,674,679
682,1,0,2,90,160,680,681
683,1,1,3,1,249,34,35
684,1,0,1,91,159,682,683
685,1,1,1,89,161,678,683
686,1,0,2,92,158,684,685
687,1,1,2,1,249,32,33
688,1,0,1,93,157,686,687
689,1,1,1,91,159,682,687
690,1,0,2,94,156,688,689
691,1,1,3,1,249,30,31
692,1,0,1,95,155,690,691
693,1,1,1,93,157,686,691
694,1,0,2,96,154,692,693
695,1,1,2,1,249,28,29
696,1,0,1,97,153,694,695
697,1,1,1,95,155,690,695
698,1,0,2,98,152,696,697
699,1,1,3,1,249,26,27
700,1,0,1,99,151,698,699
701,1,1,1,97,153,694,699
702,1,0,2,100,150,700,701
703,1,1,2,1,249,24,25
704,1,0,1,101,149,702,703
705,1,1,1,99,151,698,703
706,1,0,2,102,148,704,705
707,1,1,3,1,249,22,23
708,1,0,1,103,147,706,707
709,1,1,1,101,149,702,707
710,1,0,2,104,146,708,709
711,1,1,2,1,249,20,21
712,1,0,1,105,145,710,711
713,1,1,1,103,147,706,711
714,1,0,2,106,144,712,713
715,1,1,3,1,249,18,19
716,1,0,1,107,143,714,715
717,1,1,1,105,145,710,715
718,1,0,2,108,142,716,717
719,1,1,2,1,249,16,17
720,1,0,1,109,141,718,719
721,1,1,1,107,143,714,719
722,1,0,2,110,140,720,721
723,1,1,3,1,249,14,15
724,1,0,1,111,139,722,723
725,1,1,1,109,141,718,723
726,1,0,2,112,138,724,725
727,1,1,2,1,249,12,13
728,1,0,1,113,137,726,727
729,1,1,1,111,139,722,727
730,1,0,2,114,136,728,729
731,1,1,3,1,249,10,11
732,1,0,1,115,135,730,731
733,1,1,1,113,137,726,731
734,1,0,2,116,134,732,733
735,1,1,2,1,249,8,9
736,1,0,1,117,133,734,735
737,1,1,1,115,135,730,735
738,1,0,2,118,132,736,737
739,1,1,3,1,249,6,7
740,1,0,1,119,131,738,739
741,1,1,1,117,133,734,739
742,1,0,2,120,130,740,741
743,1,1,2,1,249,4,5
744,1,0,1,121,129,742,743
745,1,1,1,119,131,738,743
746,1,0,1,122,128,744,745
747,1,1,2,1,249,2,3
748,1,0,1,123,127,746,747
749,1,1,1,121,129,742,747
750,2,0,0,124,126,748,749
751,1,1,3,3,247,504,505
752,1,1,1,1,249,120,121
753,1,1,3,2,248,506,752
754,1,1,1,2,248,117,515
755,1,1,3,3,247,116,754
756,1,0,1,4,246,753,755
757,1,1,2,5,245,751,756
758,1,1,1,1,249,113,114
759,1,1,2,2,248,112,758
760,1,0,1,6,244,757,759
761,1,0,1,4,246,115,755
762,1,1,1,5,245,753,761
763,1,0,1,6,244,751,762
764,1,0,1,7,243,759,763
765,1,1,2,8,242,760,764
766,1,1,1,2,248,109,531
767,1,1,3,3,247,108,766
768,1,0,1,9,241,765,767
769,1,0,1,6,244,757,767
770,1,1,2,10,240,768,769
771,1,1,1,2,248,105,539
772,1,1,2,3,247,104,771
773,1,0,1,11,239,770,772
774,1,0,1,9,241,765,772
775,1,1,2,12,238,773,774
776,1,1,1,2,248,101,547
777,1,1,3,3,247,100,776
778,1,0,1,13,237,775,777
779,1,0,1,11,239,770,777
780,1,1,2,14,236,778,779
781,1,1,1,2,248,97,555
782,1,1,2,3,247,96,781
783,1,0,1,15,235,780,782
784,1,0,1,13,237,775,782
785,1,1,2,16,234,783,784
786,1,1,1,2,248,93,563
787,1,1,3,3,247,92,786
788,1,0,1,17,233,785,787
789,1,0,1,15,235,780,787
790,1,1,2,18,232,788,789
791,1,1,1,2,248,89,571
792,1,1,2,3,247,88,791
793,1,0,1,19,231,790,792
794,1,0,1,17,233,785,792
795,1,1,2,20,230,793,794
796,1,1,1,2,248,85,579
797,1,1,3,3,247,84,796
798,1,0,1,21,229,795,797
799,1,0,1,19,231,790,797
800,1,1,2,22,228,798,799
801,1,1,1,2,248,81,587
802,1,1,2,3,247,80,801
803,1,0,1,23,227,800,802
804,1,0,1,21,229,795,802
805,1,1,2,24,226,803,804
806,1,1,1,2,248,77,595
807,1,1,3,3,247,76,806
808,1,0,1,25,225,805,807
809,1,0,1,23,227,800,807
810,1,1,2,26,224,808,809
811,1,1,1,2,248,73,603
812,1,1,2,3,247,72,811
813,1,0,1,27,223,810,812
814,1,0,1,25,225,805,812
815,1,1,2,28,222,813,814
816,1,1,1,2,248,69,611
817,1,1,3,3,247,68,816
818,1,0,1,29,221,815,817
819,1,0,1,27,223,810,817
820,1,1,2,30,220,818,819
821,1,1,1,2,248,65,619
822,1,1,2,3,247,64,821
823,1,0,1,31,219,820,822
824,1,0,1,29,221,815,822
825,1,1,2,32,218,823,824
826,1,1,1,2,248,61,627
827,1,1,3,3,247,60,826
828,1,0,1,33,217,825,827
829,1,0,1,31,219,820,827
830,1,1,2,34,216,828,829
831,1,1,1,2,248,57,635
832,1,1,2,3,247,56,831
833,1,0,1,35,215,830,832
834,1,0,1,33,217,825,832
835,1,1,2,36,214,833,834
836,1,1,1,2,248,53,643
837,1,1,3,3,247,52,836
838,1,0,1,37,213,835,837
839,1,0,1,35,215,830,837
840,1,1,2,38,212,838,839
841,1,1,1,2,248,49,651
842,1,1,2,3,247,48,841
843,1,0,1,39,211,840,842
844,1,0,1,37,213,835,842
845,1,1,2,40,210,843,844
846,1,1,1,2,248,45,659
847,1,1,3,3,247,44,846
848,1,0,1,41,209,845,847
849,1,0,1,39,211,840,847
850,1,1,2,42,208,848,849
851,1,1,1,2,248,41,667
852,1,1,2,3,247,40,851
853,1,0,1,43,207,850,852
