node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
137,0,1,7,243,0.0,3.0,0.0,6.0,2.0,0.0
138,1,2,8,242,5.0,1.0,0.0,7.0,1.0,0.0
139,0,1,9,241,0.0,4.0,0.0,8.0,2.0,1.0
140,1,1,7,243,0.0,3.0,0.0,6.0,2.0,0.0
141,0,1,9,241,0.0,3.0,0.0,8.0,2.0,1.0
142,0,2,10,240,7.0,1.0,1.0,9.0,1.0,0.0
143,0,1,11,239,0.0,4.0,0.0,10.0,2.0,0.0
144,1,2,12,238,9.0,1.0,0.0,11.0,1.0,0.0
145,0,1,13,237,0.0,3.0,0.0,12.0,2.0,1.0
146,1,1,11,239,0.0,5.0,0.0,10.0,2.0,0.0
147,0,1,13,237,0.0,5.0,0.0,12.0,2.0,1.0
148,0,2,14,236,11.0,1.0,1.0,13.0,1.0,0.0
149,0,1,15,235,0.0,3.0,0.0,14.0,2.0,0.0
150,1,2,16,234,13.0,1.0,0.0,15.0,1.0,0.0
151,0,1,17,233,0.0,4.0,0.0,16.0,2.0,1.0
152,1,1,15,235,0.0,3.0,0.0,14.0,2.0,0.0
153,0,1,17,233,0.0,3.0,0.0,16.0,2.0,1.0
154,0,2,18,232,15.0,1.0,1.0,17.0,1.0,0.0
155,0,1,19,231,0.0,4.0,0.0,18.0,2.0,0.0
156,1,2,20,230,17.0,1.0,0.0,19.0,1.0,0.0
157,0,1,21,229,0.0,4.0,0.0,20.0,2.0,1.0
158,1,1,19,231,0.0,4.0,0.0,18.0,2.0,0.0
159,0,1,21,229,0.0,4.0,0.0,20.0,2.0,1.0
160,0,2,22,228,19.0,1.0,1.0,21.0,1.0,0.0
161,0,1,23,227,0.0,4.0,0.0,22.0,2.0,0.0
162,1,2,24,226,21.0,1.0,0.0,23.0,1.0,0.0
163,0,1,25,225,0.0,5.0,0.0,24.0,2.0,1.0
164,1,1,23,227,0.0,4.0,0.0,22.0,2.0,0.0
165,0,1,25,225,0.0,4.0,0.0,24.0,2.0,1.0
166,0,2,26,224,23.0,1.0,1.0,25.0,1.0,0.0
167,0,1,27,223,0.0,5.0,0.0,26.0,2.0,0.0
168,1,2,28,222,25.0,1.0,0.0,27.0,1.0,0.0
169,0,1,29,221,0.0,3.0,0.0,28.0,2.0,1.0
170,1,1,27,223,0.0,5.0,0.0,26.0,2.0,0.0
171,0,1,29,221,0.0,5.0,0.0,28.0,2.0,1.0
172,0,2,30,220,27.0,1.0,1.0,29.0,1.0,0.0
173,0,1,31,219,0.0,3.0,0.0,30.0,2.0,0.0
174,1,2,32,218,29.0,1.0,0.0,31.0,1.0,0.0
175,0,1,33,217,0.0,4.0,0.0,32.0,2.0,1.0
176,1,1,31,219,0.0,3.0,0.0,30.0,2.0,0.0
177,0,1,33,217,0.0,3.0,0.0,32.0,2.0,1.0
178,0,2,34,216,31.0,1.0,1.0,33.0,1.0,0.0
179,0,1,35,215,0.0,4.0,0.0,34.0,2.0,0.0
180,1,2,36,214,33.0,1.0,0.0,35.0,1.0,0.0
181,0,1,37,213,0.0,4.0,0.0,36.0,2.0,1.0
182,1,1,35,215,0.0,4.0,0.0,34.0,2.0,0.0
183,0,1,37,213,0.0,4.0,0.0,36.0,2.0,1.0
184,0,2,38,212,35.0,1.0,1.0,37.0,1.0,0.0
185,0,1,39,211,0.0,4.0,0.0,38.0,2.0,0.0
186,1,2,40,210,37.0,1.0,0.0,39.0,1.0,0.0
187,0,1,41,209,0.0,5.0,0.0,40.0,2.0,1.0
188,1,1,39,211,0.0,4.0,0.0,38.0,2.0,0.0
189,0,1,41,209,0.0,4.0,0.0,40.0,2.0,1.0
190,0,2,42,208,39.0,1.0,1.0,41.0,1.0,0.0
191,0,1,43,207,0.0,5.0,0.0,42.0,2.0,0.0
192,1,2,44,206,41.0,1.0,0.0,43.0,1.0,0.0
193,0,1,45,205,0.0,4.0,0.0,44.0,2.0,1.0
194,1,1,43,207,0.0,5.0,0.0,42.0,2.0,0.0
195,0,1,45,205,0.0,5.0,0.0,44.0,2.0,1.0
196,0,2,46,204,43.0,1.0,1.0,45.0,1.0,0.0
197,0,1,47,203,0.0,4.0,0.0,46.0,2.0,0.0
198,1,2,48,202,45.0,1.0,0.0,47.0,1.0,0.0
199,0,1,49,201,0.0,5.0,0.0,48.0,2.0,1.0
200,1,1,47,203,0.0,4.0,0.0,46.0,2.0,0.0
201,0,1,49,201,0.0,4.0,0.0,48.0,2.0,1.0
202,0,2,50,200,47.0,1.0,1.0,49.0,1.0,0.0
203,0,1,51,199,0.0,5.0,0.0,50.0,2.0,0.0
204,1,2,52,198,49.0,1.0,0.0,51.0,1.0,0.0
205,0,1,53,197,0.0,5.0,0.0,52.0,2.0,1.0
206,1,1,51,199,0.0,5.0,0.0,50.0,2.0,0.0
207,0,1,53,197,0.0,5.0,0.0,52.0,2.0,1.0
208,0,2,54,196,51.0,1.0,1.0,53.0,1.0,0.0
209,0,1,55,195,0.0,5.0,0.0,54.0,2.0,0.0
210,1,2,56,194,53.0,1.0,0.0,55.0,1.0,0.0
211,0,1,57,193,0.0,6.0,0.0,56.0,2.0,1.0
212,1,1,55,195,0.0,5.0,0.0,54.0,2.0,0.0
213,0,1,57,193,0.0,5.0,0.0,56.0,2.0,1.0
214,0,2,58,192,55.0,1.0,1.0,57.0,1.0,0.0
215,0,1,59,191,0.0,6.0,0.0,58.0,2.0,0.0
216,1,2,60,190,57.0,1.0,0.0,59.0,1.0,0.0
217,0,1,61,189,0.0,3.0,0.0,60.0,2.0,1.0
218,1,1,59,191,0.0,6.0,0.0,58.0,2.0,0.0
219,0,1,61,189,0.0,6.0,0.0,60.0,2.0,1.0
220,0,2,62,188,59.0,1.0,1.0,61.0,1.0,0.0
221,0,1,63,187,0.0,3.0,0.0,62.0,2.0,0.0
222,1,2,64,186,61.0,1.0,0.0,63.0,1.0,0.0
223,0,1,65,185,0.0,4.0,0.0,64.0,2.0,1.0
224,1,1,63,187,0.0,3.0,0.0,62.0,2.0,0.0
225,0,1,65,185,0.0,3.0,0.0,64.0,2.0,1.0
226,0,2,66,184,63.0,1.0,1.0,65.0,1.0,0.0
227,0,1,67,183,0.0,4.0,0.0,66.0,2.0,0.0
228,1,2,68,182,65.0,1.0,0.0,67.0,1.0,0.0
229,0,1,69,181,0.0,4.0,0.0,68.0,2.0,1.0
230,1,1,67,183,0.0,4.0,0.0,66.0,2.0,0.0
231,0,1,69,181,0.0,4.0,0.0,68.0,2.0,1.0
232,0,2,70,180,67.0,1.0,1.0,69.0,1.0,0.0
233,0,1,71,179,0.0,4.0,0.0,70.0,2.0,0.0
234,1,2,72,178,69.0,1.0,0.0,71.0,1.0,0.0
235,0,1,73,177,0.0,5.0,0.0,72.0,2.0,1.0
236,1,1,71,179,0.0,4.0,0.0,70.0,2.0,0.0
237,0,1,73,177,0.0,4.0,0.0,72.0,2.0,1.0
238,0,2,74,176,71.0,1.0,1.0,73.0,1.0,0.0
239,0,1,75,175,0.0,5.0,0.0,74.0,2.0,0.0
240,1,2,76,174,73.0,1.0,0.0,75.0,1.0,0.0
241,0,1,77,173,0.0,4.0,0.0,76.0,2.0,1.0
242,1,1,75,175,0.0,5.0,0.0,74.0,2.0,0.0
243,0,1,77,173,0.0,5.0,0.0,76.0,2.0,1.0
244,0,2,78,172,75.0,1.0,1.0,77.0,1.0,0.0
245,0,1,79,171,0.0,4.0,0.0,78.0,2.0,0.0
246,1,2,80,170,77.0,1.0,0.0,79.0,1.0,0.0
247,0,1,81,169,0.0,5.0,0.0,80.0,2.0,1.0
248,1,1,79,171,0.0,4.0,0.0,78.0,2.0,0.0
249,0,1,81,169,0.0,4.0,0.0,80.0,2.0,1.0
250,0,2,82,168,79.0,1.0,1.0,81.0,1.0,0.0
251,0,1,83,167,0.0,5.0,0.0,82.0,2.0,0.0
252,1,2,84,166,81.0,1.0,0.0,83.0,1.0,0.0
253,0,1,85,165,0.0,5.0,0.0,84.0,2.0,1.0
254,1,1,83,167,0.0,5.0,0.0,82.0,2.0,0.0
255,0,1,85,165,0.0,5.0,0.0,84.0,2.0,1.0
256,0,2,86,164,83.0,1.0,1.0,85.0,1.0,0.0
257,0,1,87,163,0.0,5.0,0.0,86.0,2.0,0.0
258,1,2,88,162,85.0,1.0,0.0,87.0,1.0,0.0
259,0,1,89,161,0.0,6.0,0.0,88.0,2.0,1.0
260,1,1,87,163,0.0,5.0,0.0,86.0,2.0,0.0
261,0,1,89,161,0.0,5.0,0.0,88.0,2.0,1.0
262,0,2,90,160,87.0,1.0,1.0,89.0,1.0,0.0
263,0,1,91,159,0.0,6.0,0.0,90.0,2.0,0.0
264,1,2,92,158,89.0,1.0,0.0,91.0,1.0,0.0
265,0,1,93,157,0.0,4.0,0.0,92.0,2.0,1.0
266,1,1,91,159,0.0,6.0,0.0,90.0,2.0,0.0
267,0,1,93,157,0.0,6.0,0.0,92.0,2.0,1.0
268,0,2,94,156,91.0,1.0,1.0,93.0,1.0,0.0
269,0,1,95,155,0.0,4.0,0.0,94.0,2.0,0.0
270,1,2,96,154,93.0,1.0,0.0,95.0,1.0,0.0
271,0,1,97,153,0.0,5.0,0.0,96.0,2.0,1.0
272,1,1,95,155,0.0,4.0,0.0,94.0,2.0,0.0
273,0,1,97,153,0.0,4.0,0.0,96.0,2.0,1.0
274,0,2,98,152,95.0,1.0,1.0,97.0,1.0,0.0
275,0,1,99,151,0.0,5.0,0.0,98.0,2.0,0.0
276,1,2,100,150,97.0,1.0,0.0,99.0,1.0,0.0
277,0,1,101,149,0.0,5.0,0.0,100.0,2.0,1.0
278,1,1,99,151,0.0,5.0,0.0,98.0,2.0,0.0
279,0,1,101,149,0.0,5.0,0.0,100.0,2.0,1.0
280,0,2,102,148,99.0,1.0,1.0,101.0,1.0,0.0
281,0,1,103,147,0.0,5.0,0.0,102.0,2.0,0.0
282,1,2,104,146,101.0,1.0,0.0,103.0,1.0,0.0
283,0,1,105,145,0.0,6.0,0.0,104.0,2.0,1.0
284,1,1,103,147,0.0,5.0,0.0,102.0,2.0,0.0
285,0,1,105,145,0.0,5.0,0.0,104.0,2.0,1.0
286,0,2,106,144,103.0,1.0,1.0,105.0,1.0,0.0
287,0,1,107,143,0.0,6.0,0.0,106.0,2.0,0.0
288,1,2,108,142,105.0,1.0,0.0,107.0,1.0,0.0
289,0,1,109,141,0.0,5.0,0.0,108.0,2.0,1.0
290,1,1,107,143,0.0,6.0,0.0,106.0,2.0,0.0
291,0,1,109,141,0.0,6.0,0.0,108.0,2.0,1.0
292,0,2,110,140,107.0,1.0,1.0,109.0,1.0,0.0
293,0,1,111,139,0.0,5.0,0.0,110.0,2.0,0.0
294,1,2,112,138,109.0,1.0,0.0,111.0,1.0,0.0
295,0,1,113,137,0.0,6.0,0.0,112.0,2.0,1.0
296,1,1,111,139,0.0,5.0,0.0,110.0,2.0,0.0
297,0,1,113,137,0.0,5.0,0.0,112.0,2.0,1.0
298,0,2,114,136,111.0,1.0,1.0,113.0,1.0,0.0
299,0,1,115,135,0.0,6.0,0.0,114.0,2.0,0.0
300,1,2,116,134,113.0,1.0,0.0,115.0,1.0,0.0
301,0,1,117,133,0.0,6.0,0.0,116.0,2.0,1.0
302,1,1,115,135,0.0,6.0,0.0,114.0,2.0,0.0
303,0,1,117,133,0.0,6.0,0.0,116.0,2.0,1.0
304,0,2,118,132,115.0,1.0,1.0,117.0,1.0,0.0
305,0,1,119,131,0.0,6.0,0.0,118.0,2.0,0.0
306,1,2,120,130,117.0,1.0,0.0,119.0,1.0,0.0
307,0,1,121,129,0.0,7.0,0.0,120.0,2.0,1.0
308,1,1,119,131,0.0,6.0,0.0,118.0,2.0,0.0
309,0,1,121,129,0.0,6.0,0.0,120.0,2.0,1.0
310,0,2,122,128,119.0,1.0,1.0,121.0,1.0,0.0
311,0,1,123,127,0.0,7.0,0.0,122.0,2.0,0.0
312,1,2,124,126,121.0,1.0,0.0,123.0,1.0,0.0
313,0,1,125,125,0.0,3.0,0.0,124.0,2.0,1.0
314,1,1,123,127,0.0,7.0,0.0,122.0,2.0,0.0
315,0,1,125,125,0.0,7.0,0.0,124.0,2.0,1.0
316,0,2,126,124,123.0,1.0,1.0,125.0,1.0,0.0
317,0,1,127,123,0.0,3.0,0.0,126.0,2.0,0.0
318,1,2,128,122,125.0,1.0,0.0,127.0,1.0,0.0
319,0,1,129,121,0.0,4.0,0.0,128.0,2.0,1.0
320,1,1,127,123,0.0,3.0,0.0,126.0,2.0,0.0
321,0,1,129,121,0.0,3.0,0.0,128.0,2.0,1.0
322,0,2,130,120,127.0,1.0,1.0,129.0,1.0,0.0
323,0,1,131,119,0.0,4.0,0.0,130.0,2.0,0.0
324,1,2,132,118,129.0,1.0,0.0,131.0,1.0,0.0
325,0,1,133,117,0.0,4.0,0.0,132.0,2.0,1.0
326,1,1,131,119,0.0,4.0,0.0,130.0,2.0,0.0
327,0,1,133,117,0.0,4.0,0.0,132.0,2.0,1.0
328,0,2,134,116,131.0,1.0,1.0,133.0,1.0,0.0
329,0,1,135,115,0.0,4.0,0.0,134.0,2.0,0.0
330,1,2,136,114,133.0,1.0,0.0,135.0,1.0,0.0
331,0,1,137,113,0.0,5.0,0.0,136.0,2.0,1.0
332,1,1,135,115,0.0,4.0,0.0,134.0,2.0,0.0
333,0,1,137,113,0.0,4.0,0.0,136.0,2.0,1.0
334,0,2,138,112,135.0,1.0,1.0,137.0,1.0,0.0
335,0,1,139,111,0.0,5.0,0.0,138.0,2.0,0.0
336,1,2,140,110,137.0,1.0,0.0,139.0,1.0,0.0
337,0,1,141,109,0.0,4.0,0.0,140.0,2.0,1.0
338,1,1,139,111,0.0,5.0,0.0,138.0,2.0,0.0
339,0,1,141,109,0.0,5.0,0.0,140.0,2.0,1.0
340,0,2,142,108,139.0,1.0,1.0,141.0,1.0,0.0
341,0,1,143,107,0.0,4.0,0.0,142.0,2.0,0.0
342,1,2,144,106,141.0,1.0,0.0,143.0,1.0,0.0
343,0,1,145,105,0.0,5.0,0.0,144.0,2.0,1.0
344,1,1,143,107,0.0,4.0,0.0,142.0,2.0,0.0
345,0,1,145,105,0.0,4.0,0.0,144.0,2.0,1.0
346,0,2,146,104,143.0,1.0,1.0,145.0,1.0,0.0
347,0,1,147,103,0.0,5.0,0.0,146.0,2.0,0.0
348,1,2,148,102,145.0,1.0,0.0,147.0,1.0,0.0
349,0,1,149,101,0.0,5.0,0.0,148.0,2.0,1.0
350,1,1,147,103,0.0,5.0,0.0,146.0,2.0,0.0
351,0,1,149,101,0.0,5.0,0.0,148.0,2.0,1.0
352,0,2,150,100,147.0,1.0,1.0,149.0,1.0,0.0
353,0,1,151,99,0.0,5.0,0.0,150.0,2.0,0.0
354,1,2,152,98,149.0,1.0,0.0,151.0,1.0,0.0
355,0,1,153,97,0.0,6.0,0.0,152.0,2.0,1.0
356,1,1,151,99,0.0,5.0,0.0,150.0,2.0,0.0
357,0,1,153,97,0.0,5.0,0.0,152.0,2.0,1.0
358,0,2,154,96,151.0,1.0,1.0,153.0,1.0,0.0
359,0,1,155,95,0.0,6.0,0.0,154.0,2.0,0.0
360,1,2,156,94,153.0,1.0,0.0,155.0,1.0,0.0
361,0,1,157,93,0.0,4.0,0.0,156.0,2.0,1.0
362,1,1,155,95,0.0,6.0,0.0,154.0,2.0,0.0
363,0,1,157,93,0.0,6.0,0.0,156.0,2.0,1.0
364,0,2,158,92,155.0,1.0,1.0,157.0,1.0,0.0
365,0,1,159,91,0.0,4.0,0.0,158.0,2.0,0.0
366,1,2,160,90,157.0,1.0,0.0,159.0,1.0,0.0
367,0,1,161,89,0.0,5.0,0.0,160.0,2.0,1.0
368,1,1,159,91,0.0,4.0,0.0,158.0,2.0,0.0
369,0,1,161,89,0.0,4.0,0.0,160.0,2.0,1.0
370,0,2,162,88,159.0,1.0,1.0,161.0,1.0,0.0
371,0,1,163,87,0.0,5.0,0.0,162.0,2.0,0.0
372,1,2,164,86,161.0,1.0,0.0,163.0,1.0,0.0
373,0,1,165,85,0.0,5.0,0.0,164.0,2.0,1.0
374,1,1,163,87,0.0,5.0,0.0,162.0,2.0,0.0
375,0,1,165,85,0.0,5.0,0.0,164.0,2.0,1.0
376,0,2,166,84,163.0,1.0,1.0,165.0,1.0,0.0
377,0,1,167,83,0.0,5.0,0.0,166.0,2.0,0.0
378,1,2,168,82,165.0,1.0,0.0,167.0,1.0,0.0
379,0,1,169,81,0.0,6.0,0.0,168.0,2.0,1.0
380,1,1,167,83,0.0,5.0,0.0,166.0,2.0,0.0
381,0,1,169,81,0.0,5.0,0.0,168.0,2.0,1.0
382,0,2,170,80,167.0,1.0,1.0,169.0,1.0,0.0
383,0,1,171,79,0.0,6.0,0.0,170.0,2.0,0.0
384,1,2,172,78,169.0,1.0,0.0,171.0,1.0,0.0
385,0,1,173,77,0.0,5.0,0.0,172.0,2.0,1.0
386,1,1,171,79,0.0,6.0,0.0,170.0,2.0,0.0
387,0,1,173,77,0.0,6.0,0.0,172.0,2.0,1.0
388,0,2,174,76,171.0,1.0,1.0,173.0,1.0,0.0
389,0,1,175,75,0.0,5.0,0.0,174.0,2.0,0.0
390,1,2,176,74,173.0,1.0,0.0,175.0,1.0,0.0
391,0,1,177,73,0.0,6.0,0.0,176.0,2.0,1.0
392,1,1,175,75,0.0,5.0,0.0,174.0,2.0,0.0
393,0,1,177,73,0.0,5.0,0.0,176.0,2.0,1.0
394,0,2,178,72,175.0,1.0,1.0,177.0,1.0,0.0
395,0,1,179,71,0.0,6.0,0.0,178.0,2.0,0.0
396,1,2,180,70,177.0,1.0,0.0,179.0,1.0,0.0
397,0,1,181,69,0.0,6.0,0.0,180.0,2.0,1.0
398,1,1,179,71,0.0,6.0,0.0,178.0,2.0,0.0
399,0,1,181,69,0.0,6.0,0.0,180.0,2.0,1.0
400,0,2,182,68,179.0,1.0,1.0,181.0,1.0,0.0
401,0,1,183,67,0.0,6.0,0.0,182.0,2.0,0.0
402,1,2,184,66,181.0,1.0,0.0,183.0,1.0,0.0
403,0,1,185,65,0.0,7.0,0.0,184.0,2.0,1.0
404,1,1,183,67,0.0,6.0,0.0,182.0,2.0,0.0
405,0,1,185,65,0.0,6.0,0.0,184.0,2.0,1.0
406,0,2,186,64,183.0,1.0,1.0,185.0,1.0,0.0
407,0,1,187,63,0.0,7.0,0.0,186.0,2.0,0.0
