root_idx,cut_idx,l1_idx,l2_idx,l3_idx,l4_idx,l5_idx,vol_cut,cut_height,canon_tt_0,cannon_tt_1
20,53,8,9,19,-1,-1,2,2,2139062143,16843009
20,54,0,2,10,18,-1,3,3,2147450879,65537
20,55,4,5,9,19,-1,3,3,2147450879,65537
20,56,1,3,10,11,-1,3,3,2147450879,65537
20,57,6,7,8,19,-1,3,3,2147450879,65537
20,58,8,9,11,18,-1,3,2,2147450879,65537
20,59,0,1,2,3,10,4,3,2147483647,1
20,60,4,5,6,7,19,4,3,2147483647,1
20,61,0,2,8,9,18,4,3,2147483647,1
20,62,4,5,9,11,18,4,3,2147483647,1
20,63,1,3,8,9,11,4,3,2147483647,1
20,64,6,7,8,11,18,4,3,2147483647,1
21,65,15,18,-1,-1,-1,1,1,2004318071,286331153
21,66,1,3,15,-1,-1,2,2,2139062143,16843009
21,67,0,2,18,-1,-1,2,2,2139062143,16843009
21,68,0,1,2,3,-1,3,2,2147450879,65537
22,69,10,21,-1,-1,-1,1,1,2004318071,286331153
22,70,10,15,18,-1,-1,2,2,2139062143,16843009
22,71,8,9,21,-1,-1,2,2,2139062143,16843009
22,72,0,2,10,18,-1,3,3,2147450879,65537
22,73,4,5,9,21,-1,3,3,2147450879,65537
22,74,1,3,10,15,-1,3,3,2147450879,65537
22,75,6,7,8,21,-1,3,3,2147450879,65537
22,76,8,9,15,18,-1,3,2,2147450879,65537
22,77,0,1,2,3,10,4,3,2147483647,1
22,78,4,5,6,7,21,4,3,2147483647,1
22,79,0,2,8,9,18,4,3,2147483647,1
22,80,4,5,9,15,18,4,3,2147483647,1
22,81,1,3,8,9,15,4,3,2147483647,1
22,82,6,7,8,15,18,4,3,2147483647,1
23,83,0,2,-1,-1,-1,1,1,2004318071,286331153
24,84,12,23,-1,-1,-1,1,1,2004318071,286331153
24,85,0,2,12,-1,-1,2,2,2139062143,16843009
24,86,1,3,23,-1,-1,2,2,2139062143,16843009
24,87,0,1,2,3,-1,3,2,2147450879,65537
25,88,10,24,-1,-1,-1,1,1,2004318071,286331153
25,89,10,12,23,-1,-1,2,2,2139062143,16843009
25,90,8,9,24,-1,-1,2,2,2139062143,16843009
25,91,1,3,10,23,-1,3,3,2147450879,65537
25,92,4,5,9,24,-1,3,3,2147450879,65537
25,93,0,2,10,12,-1,3,3,2147450879,65537
25,94,6,7,8,24,-1,3,3,2147450879,65537
25,95,8,9,12,23,-1,3,2,2147450879,65537
25,96,0,1,2,3,10,4,3,2147483647,1
25,97,4,5,6,7,24,4,3,2147483647,1
25,98,1,3,8,9,23,4,3,2147483647,1
25,99,4,5,9,12,23,4,3,2147483647,1
25,100,0,2,8,9,12,4,3,2147483647,1
25,101,6,7,8,12,23,4,3,2147483647,1
26,102,0,2,-1,-1,-1,1,1,2004318071,286331153
27,103,12,26,-1,-1,-1,1,1,2004318071,286331153
27,104,0,2,12,-1,-1,2,2,2139062143,16843009
27,105,1,3,26,-1,-1,2,2,2139062143,16843009
27,106,0,1,2,3,-1,3,2,2147450879,65537
28,107,10,27,-1,-1,-1,1,1,2004318071,286331153
28,108,10,12,26,-1,-1,2,2,2139062143,16843009
28,109,8,9,27,-1,-1,2,2,2139062143,16843009
28,110,1,3,10,26,-1,3,3,2147450879,65537
28,111,4,5,9,27,-1,3,3,2147450879,65537
28,112,0,2,10,12,-1,3,3,2147450879,65537
28,113,6,7,8,27,-1,3,3,2147450879,65537
28,114,8,9,12,26,-1,3,2,2147450879,65537
28,115,0,1,2,3,10,4,3,2147483647,1
28,116,4,5,6,7,27,4,3,2147483647,1
28,117,1,3,8,9,26,4,3,2147483647,1
28,118,4,5,9,12,26,4,3,2147483647,1
28,119,0,2,8,9,12,4,3,2147483647,1
28,120,6,7,8,12,26,4,3,2147483647,1
29,121,18,23,-1,-1,-1,1,1,2004318071,286331153
29,122,0,2,18,-1,-1,2,2,2139062143,16843009
29,123,1,3,23,-1,-1,2,2,2139062143,16843009
29,124,0,1,2,3,-1,3,2,2147450879,65537
30,125,10,29,-1,-1,-1,1,1,2004318071,286331153
30,126,10,18,23,-1,-1,2,2,2139062143,16843009
30,127,8,9,29,-1,-1,2,2,2139062143,16843009
30,128,1,3,10,23,-1,3,3,2147450879,65537
30,129,4,5,9,29,-1,3,3,2147450879,65537
30,130,0,2,10,18,-1,3,3,2147450879,65537
30,131,6,7,8,29,-1,3,3,2147450879,65537
30,132,8,9,18,23,-1,3,2,2147450879,65537
30,133,0,1,2,3,10,4,3,2147483647,1
30,134,4,5,6,7,29,4,3,2147483647,1
30,135,1,3,8,9,23,4,3,2147483647,1
30,136,4,5,9,18,23,4,3,2147483647,1
30,137,0,2,8,9,18,4,3,2147483647,1
30,138,6,7,8,18,23,4,3,2147483647,1
31,139,18,26,-1,-1,-1,1,1,2004318071,286331153
31,140,0,2,18,-1,-1,2,2,2139062143,16843009
31,141,1,3,26,-1,-1,2,2,2139062143,16843009
31,142,0,1,2,3,-1,3,2,2147450879,65537
32,143,10,31,-1,-1,-1,1,1,2004318071,286331153
32,144,10,18,26,-1,-1,2,2,2139062143,16843009
32,145,8,9,31,-1,-1,2,2,2139062143,16843009
32,146,1,3,10,26,-1,3,3,2147450879,65537
32,147,4,5,9,31,-1,3,3,2147450879,65537
32,148,0,2,10,18,-1,3,3,2147450879,65537
32,149,6,7,8,31,-1,3,3,2147450879,65537
32,150,8,9,18,26,-1,3,2,2147450879,65537
32,151,0,1,2,3,10,4,3,2147483647,1
32,152,4,5,6,7,31,4,3,2147483647,1
32,153,1,3,8,9,26,4,3,2147483647,1
32,154,4,5,9,18,26,4,3,2147483647,1
32,155,0,2,8,9,18,4,3,2147483647,1
32,156,6,7,8,18,26,4,3,2147483647,1
33,157,1,3,-1,-1,-1,1,1,2004318071,286331153
34,158,11,33,-1,-1,-1,1,1,2004318071,286331153
34,159,1,3,11,-1,-1,2,2,2139062143,16843009
34,160,0,2,33,-1,-1,2,2,2139062143,16843009
34,161,0,1,2,3,-1,3,2,2147450879,65537
35,162,10,34,-1,-1,-1,1,1,2004318071,286331153
35,163,10,11,33,-1,-1,2,2,2139062143,16843009
35,164,8,9,34,-1,-1,2,2,2139062143,16843009
35,165,0,2,10,33,-1,3,3,2147450879,65537
35,166,4,5,9,34,-1,3,3,2147450879,65537
35,167,1,3,10,11,-1,3,3,2147450879,65537
35,168,6,7,8,34,-1,3,3,2147450879,65537
35,169,8,9,11,33,-1,3,2,2147450879,65537
35,170,0,1,2,3,10,4,3,2147483647,1
35,171,4,5,6,7,34,4,3,2147483647,1
35,172,0,2,8,9,33,4,3,2147483647,1
35,173,4,5,9,11,33,4,3,2147483647,1
35,174,1,3,8,9,11,4,3,2147483647,1
35,175,6,7,8,11,33,4,3,2147483647,1
36,176,15,33,-1,-1,-1,1,1,2004318071,286331153
36,177,1,3,15,-1,-1,2,2,2139062143,16843009
36,178,0,2,33,-1,-1,2,2,2139062143,16843009
36,179,0,1,2,3,-1,3,2,2147450879,65537
37,180,10,36,-1,-1,-1,1,1,2004318071,286331153
37,181,10,15,33,-1,-1,2,2,2139062143,16843009
37,182,8,9,36,-1,-1,2,2,2139062143,16843009
37,183,0,2,10,33,-1,3,3,2147450879,65537
37,184,4,5,9,36,-1,3,3,2147450879,65537
37,185,1,3,10,15,-1,3,3,2147450879,65537
37,186,6,7,8,36,-1,3,3,2147450879,65537
37,187,8,9,15,33,-1,3,2,2147450879,65537
37,188,0,1,2,3,10,4,3,2147483647,1
37,189,4,5,6,7,36,4,3,2147483647,1
37,190,0,2,8,9,33,4,3,2147483647,1
37,191,4,5,9,15,33,4,3,2147483647,1
37,192,1,3,8,9,15,4,3,2147483647,1
37,193,6,7,8,15,33,4,3,2147483647,1
38,194,1,3,-1,-1,-1,1,1,2004318071,286331153
39,195,11,38,-1,-1,-1,1,1,2004318071,286331153
39,196,1,3,11,-1,-1,2,2,2139062143,16843009
39,197,0,2,38,-1,-1,2,2,2139062143,16843009
39,198,0,1,2,3,-1,3,2,2147450879,65537
40,199,10,39,-1,-1,-1,1,1,2004318071,286331153
40,200,10,11,38,-1,-1,2,2,2139062143,16843009
40,201,8,9,39,-1,-1,2,2,2139062143,16843009
40,202,0,2,10,38,-1,3,3,2147450879,65537
40,203,4,5,9,39,-1,3,3,2147450879,65537
40,204,1,3,10,11,-1,3,3,2147450879,65537
40,205,6,7,8,39,-1,3,3,2147450879,65537
40,206,8,9,11,38,-1,3,2,2147450879,65537
40,207,0,1,2,3,10,4,3,2147483647,1
40,208,4,5,6,7,39,4,3,2147483647,1
40,209,0,2,8,9,38,4,3,2147483647,1
40,210,4,5,9,11,38,4,3,2147483647,1
40,211,1,3,8,9,11,4,3,2147483647,1
40,212,6,7,8,11,38,4,3,2147483647,1
41,213,15,38,-1,-1,-1,1,1,2004318071,286331153
41,214,1,3,15,-1,-1,2,2,2139062143,16843009
41,215,0,2,38,-1,-1,2,2,2139062143,16843009
41,216,0,1,2,3,-1,3,2,2147450879,65537
42,217,10,41,-1,-1,-1,1,1,2004318071,286331153
42,218,10,15,38,-1,-1,2,2,2139062143,16843009
42,219,8,9,41,-1,-1,2,2,2139062143,16843009
42,220,0,2,10,38,-1,3,3,2147450879,65537
42,221,4,5,9,41,-1,3,3,2147450879,65537
42,222,1,3,10,15,-1,3,3,2147450879,65537
42,223,6,7,8,41,-1,3,3,2147450879,65537
42,224,8,9,15,38,-1,3,2,2147450879,65537
42,225,0,1,2,3,10,4,3,2147483647,1
42,226,4,5,6,7,41,4,3,2147483647,1
42,227,0,2,8,9,38,4,3,2147483647,1
42,228,4,5,9,15,38,4,3,2147483647,1
42,229,1,3,8,9,15,4,3,2147483647,1
42,230,6,7,8,15,38,4,3,2147483647,1
43,231,23,33,-1,-1,-1,1,1,2004318071,286331153
43,232,1,3,23,-1,-1,2,2,2139062143,16843009
43,233,0,2,33,-1,-1,2,2,2139062143,16843009
43,234,0,1,2,3,-1,3,2,2147450879,65537
44,235,10,43,-1,-1,-1,1,1,2004318071,286331153
44,236,10,23,33,-1,-1,2,2,2139062143,16843009
44,237,8,9,43,-1,-1,2,2,2139062143,16843009
44,238,0,2,10,33,-1,3,3,2147450879,65537
44,239,4,5,9,43,-1,3,3,2147450879,65537
44,240,1,3,10,23,-1,3,3,2147450879,65537
44,241,6,7,8,43,-1,3,3,2147450879,65537
44,242,8,9,23,33,-1,3,2,2147450879,65537
44,243,0,1,2,3,10,4,3,2147483647,1
44,244,4,5,6,7,43,4,3,2147483647,1
44,245,0,2,8,9,33,4,3,2147483647,1
44,246,4,5,9,23,33,4,3,2147483647,1
44,247,1,3,8,9,23,4,3,2147483647,1
44,248,6,7,8,23,33,4,3,2147483647,1
45,249,26,33,-1,-1,-1,1,1,2004318071,286331153
45,250,1,3,26,-1,-1,2,2,2139062143,16843009
45,251,0,2,33,-1,-1,2,2,2139062143,16843009
45,252,0,1,2,3,-1,3,2,2147450879,65537
46,253,10,45,-1,-1,-1,1,1,2004318071,286331153
46,254,10,26,33,-1,-1,2,2,2139062143,16843009
46,255,8,9,45,-1,-1,2,2,2139062143,16843009
46,256,0,2,10,33,-1,3,3,2147450879,65537
46,257,4,5,9,45,-1,3,3,2147450879,65537
46,258,1,3,10,26,-1,3,3,2147450879,65537
46,259,6,7,8,45,-1,3,3,2147450879,65537
46,260,8,9,26,33,-1,3,2,2147450879,65537
46,261,0,1,2,3,10,4,3,2147483647,1
46,262,4,5,6,7,45,4,3,2147483647,1
46,263,0,2,8,9,33,4,3,2147483647,1
46,264,4,5,9,26,33,4,3,2147483647,1
46,265,1,3,8,9,26,4,3,2147483647,1
46,266,6,7,8,26,33,4,3,2147483647,1
47,267,23,38,-1,-1,-1,1,1,2004318071,286331153
47,268,1,3,23,-1,-1,2,2,2139062143,16843009
47,269,0,2,38,-1,-1,2,2,2139062143,16843009
47,270,0,1,2,3,-1,3,2,2147450879,65537
48,271,10,47,-1,-1,-1,1,1,2004318071,286331153
48,272,10,23,38,-1,-1,2,2,2139062143,16843009
48,273,8,9,47,-1,-1,2,2,2139062143,16843009
48,274,0,2,10,38,-1,3,3,2147450879,65537
48,275,4,5,9,47,-1,3,3,2147450879,65537
48,276,1,3,10,23,-1,3,3,2147450879,65537
48,277,6,7,8,47,-1,3,3,2147450879,65537
48,278,8,9,23,38,-1,3,2,2147450879,65537
48,279,0,1,2,3,10,4,3,2147483647,1
48,280,4,5,6,7,47,4,3,2147483647,1
48,281,0,2,8,9,38,4,3,2147483647,1
48,282,4,5,9,23,38,4,3,2147483647,1
48,283,1,3,8,9,23,4,3,2147483647,1
48,284,6,7,8,23,38,4,3,2147483647,1
49,285,26,38,-1,-1,-1,1,1,2004318071,286331153
49,286,1,3,26,-1,-1,2,2,2139062143,16843009
49,287,0,2,38,-1,-1,2,2,2139062143,16843009
49,288,0,1,2,3,-1,3,2,2147450879,65537
50,289,10,49,-1,-1,-1,1,1,2004318071,286331153
50,290,10,26,38,-1,-1,2,2,2139062143,16843009
50,291,8,9,49,-1,-1,2,2,2139062143,16843009
50,292,0,2,10,38,-1,3,3,2147450879,65537
50,293,4,5,9,49,-1,3,3,2147450879,65537
50,294,1,3,10,26,-1,3,3,2147450879,65537
50,295,6,7,8,49,-1,3,3,2147450879,65537
50,296,8,9,26,38,-1,3,2,2147450879,65537
50,297,0,1,2,3,10,4,3,2147483647,1
50,298,4,5,6,7,49,4,3,2147483647,1
50,299,0,2,8,9,38,4,3,2147483647,1
50,300,4,5,9,26,38,4,3,2147483647,1
50,301,1,3,8,9,26,4,3,2147483647,1
50,302,6,7,8,26,38,4,3,2147483647,1
51,303,4,5,-1,-1,-1,1,1,2004318071,286331153
52,304,9,51,-1,-1,-1,1,1,2004318071,286331153
52,305,4,5,9,-1,-1,2,2,2139062143,16843009
52,306,6,7,51,-1,-1,2,2,2139062143,16843009
52,307,4,5,6,7,-1,3,2,2147450879,65537
53,308,13,52,-1,-1,-1,1,1,2004318071,286331153
53,309,9,13,51,-1,-1,2,2,2139062143,16843009
53,310,11,12,52,-1,-1,2,2,2139062143,16843009
53,311,6,7,13,51,-1,3,3,2147450879,65537
53,312,0,2,12,52,-1,3,3,2147450879,65537
53,313,4,5,9,13,-1,3,3,2147450879,65537
53,314,1,3,11,52,-1,3,3,2147450879,65537
53,315,9,11,12,51,-1,3,2,2147450879,65537
53,316,4,5,6,7,13,4,3,2147483647,1
53,317,0,1,2,3,52,4,3,2147483647,1
53,318,6,7,11,12,51,4,3,2147483647,1
53,319,0,2,9,12,51,4,3,2147483647,1
53,320,4,5,9,11,12,4,3,2147483647,1
53,321,1,3,9,11,51,4,3,2147483647,1
54,322,16,52,-1,-1,-1,1,1,2004318071,286331153
54,323,9,16,51,-1,-1,2,2,2139062143,16843009
54,324,12,15,52,-1,-1,2,2,2139062143,16843009
54,325,6,7,16,51,-1,3,3,2147450879,65537
54,326,1,3,15,52,-1,3,3,2147450879,65537
54,327,4,5,9,16,-1,3,3,2147450879,65537
54,328,0,2,12,52,-1,3,3,2147450879,65537
54,329,9,12,15,51,-1,3,2,2147450879,65537
54,330,4,5,6,7,16,4,3,2147483647,1
54,331,0,1,2,3,52,4,3,2147483647,1
54,332,6,7,12,15,51,4,3,2147483647,1
54,333,1,3,9,15,51,4,3,2147483647,1
54,334,4,5,9,12,15,4,3,2147483647,1
54,335,0,2,9,12,51,4,3,2147483647,1
55,336,19,52,-1,-1,-1,1,1,2004318071,286331153
55,337,9,19,51,-1,-1,2,2,2139062143,16843009
55,338,11,18,52,-1,-1,2,2,2139062143,16843009
55,339,6,7,19,51,-1,3,3,2147450879,65537
55,340,0,2,18,52,-1,3,3,2147450879,65537
55,341,4,5,9,19,-1,3,3,2147450879,65537
55,342,1,3,11,52,-1,3,3,2147450879,65537
55,343,9,11,18,51,-1,3,2,2147450879,65537
55,344,4,5,6,7,19,4,3,2147483647,1
55,345,0,1,2,3,52,4,3,2147483647,1
55,346,6,7,11,18,51,4,3,2147483647,1
55,347,0,2,9,18,51,4,3,2147483647,1
55,348,4,5,9,11,18,4,3,2147483647,1
55,349,1,3,9,11,51,4,3,2147483647,1
56,350,21,52,-1,-1,-1,1,1,2004318071,286331153
56,351,9,21,51,-1,-1,2,2,2139062143,16843009
56,352,15,18,52,-1,-1,2,2,2139062143,16843009
56,353,6,7,21,51,-1,3,3,2147450879,65537
56,354,0,2,18,52,-1,3,3,2147450879,65537
56,355,4,5,9,21,-1,3,3,2147450879,65537
56,356,1,3,15,52,-1,3,3,2147450879,65537
56,357,9,15,18,51,-1,3,2,2147450879,65537
56,358,4,5,6,7,21,4,3,2147483647,1
56,359,0,1,2,3,52,4,3,2147483647,1
56,360,6,7,15,18,51,4,3,2147483647,1
56,361,0,2,9,18,51,4,3,2147483647,1
56,362,4,5,9,15,18,4,3,2147483647,1
56,363,1,3,9,15,51,4,3,2147483647,1
57,364,24,52,-1,-1,-1,1,1,2004318071,286331153
57,365,9,24,51,-1,-1,2,2,2139062143,16843009
57,366,12,23,52,-1,-1,2,2,2139062143,16843009
57,367,6,7,24,51,-1,3,3,2147450879,65537
57,368,1,3,23,52,-1,3,3,2147450879,65537
57,369,4,5,9,24,-1,3,3,2147450879,65537
57,370,0,2,12,52,-1,3,3,2147450879,65537
57,371,9,12,23,51,-1,3,2,2147450879,65537
57,372,4,5,6,7,24,4,3,2147483647,1
57,373,0,1,2,3,52,4,3,2147483647,1
57,374,6,7,12,23,51,4,3,2147483647,1
57,375,1,3,9,23,51,4,3,2147483647,1
57,376,4,5,9,12,23,4,3,2147483647,1
57,377,0,2,9,12,51,4,3,2147483647,1
58,378,27,52,-1,-1,-1,1,1,2004318071,286331153
58,379,9,27,51,-1,-1,2,2,2139062143,16843009
58,380,12,26,52,-1,-1,2,2,2139062143,16843009
58,381,6,7,27,51,-1,3,3,2147450879,65537
58,382,1,3,26,52,-1,3,3,2147450879,65537
58,383,4,5,9,27,-1,3,3,2147450879,65537
58,384,0,2,12,52,-1,3,3,2147450879,65537
58,385,9,12,26,51,-1,3,2,2147450879,65537
58,386,4,5,6,7,27,4,3,2147483647,1
58,387,0,1,2,3,52,4,3,2147483647,1
58,388,6,7,12,26,51,4,3,2147483647,1
58,389,1,3,9,26,51,4,3,2147483647,1
58,390,4,5,9,12,26,4,3,2147483647,1
58,391,0,2,9,12,51,4,3,2147483647,1
59,392,29,52,-1,-1,-1,1,1,2004318071,286331153
59,393,9,29,51,-1,-1,2,2,2139062143,16843009
59,394,18,23,52,-1,-1,2,2,2139062143,16843009
59,395,6,7,29,51,-1,3,3,2147450879,65537
59,396,1,3,23,52,-1,3,3,2147450879,65537
59,397,4,5,9,29,-1,3,3,2147450879,65537
59,398,0,2,18,52,-1,3,3,2147450879,65537
59,399,9,18,23,51,-1,3,2,2147450879,65537
59,400,4,5,6,7,29,4,3,2147483647,1
59,401,0,1,2,3,52,4,3,2147483647,1
59,402,6,7,18,23,51,4,3,2147483647,1
59,403,1,3,9,23,51,4,3,2147483647,1
59,404,4,5,9,18,23,4,3,2147483647,1
59,405,0,2,9,18,51,4,3,2147483647,1
60,406,31,52,-1,-1,-1,1,1,2004318071,286331153
60,407,9,31,51,-1,-1,2,2,2139062143,16843009
60,408,18,26,52,-1,-1,2,2,2139062143,16843009
60,409,6,7,31,51,-1,3,3,2147450879,65537
60,410,1,3,26,52,-1,3,3,2147450879,65537
60,411,4,5,9,31,-1,3,3,2147450879,65537
60,412,0,2,18,52,-1,3,3,2147450879,65537
60,413,9,18,26,51,-1,3,2,2147450879,65537
60,414,4,5,6,7,31,4,3,2147483647,1
60,415,0,1,2,3,52,4,3,2147483647,1
60,416,6,7,18,26,51,4,3,2147483647,1
60,417,1,3,9,26,51,4,3,2147483647,1
60,418,4,5,9,18,26,4,3,2147483647,1
60,419,0,2,9,18,51,4,3,2147483647,1
61,420,34,52,-1,-1,-1,1,1,2004318071,286331153
61,421,9,34,51,-1,-1,2,2,2139062143,16843009
61,422,11,33,52,-1,-1,2,2,2139062143,16843009
61,423,6,7,34,51,-1,3,3,2147450879,65537
61,424,0,2,33,52,-1,3,3,2147450879,65537
61,425,4,5,9,34,-1,3,3,2147450879,65537
61,426,1,3,11,52,-1,3,3,2147450879,65537
61,427,9,11,33,51,-1,3,2,2147450879,65537
61,428,4,5,6,7,34,4,3,2147483647,1
61,429,0,1,2,3,52,4,3,2147483647,1
61,430,6,7,11,33,51,4,3,2147483647,1
61,431,0,2,9,33,51,4,3,2147483647,1
61,432,4,5,9,11,33,4,3,2147483647,1
61,433,1,3,9,11,51,4,3,2147483647,1
62,434,36,52,-1,-1,-1,1,1,2004318071,286331153
62,435,9,36,51,-1,-1,2,2,2139062143,16843009
62,436,15,33,52,-1,-1,2,2,2139062143,16843009
62,437,6,7,36,51,-1,3,3,2147450879,65537
62,438,0,2,33,52,-1,3,3,2147450879,65537
62,439,4,5,9,36,-1,3,3,2147450879,65537
62,440,1,3,15,52,-1,3,3,2147450879,65537
62,441,9,15,33,51,-1,3,2,2147450879,65537
62,442,4,5,6,7,36,4,3,2147483647,1
62,443,0,1,2,3,52,4,3,2147483647,1
62,444,6,7,15,33,51,4,3,2147483647,1
62,445,0,2,9,33,51,4,3,2147483647,1
62,446,4,5,9,15,33,4,3,2147483647,1
62,447,1,3,9,15,51,4,3,2147483647,1
63,448,39,52,-1,-1,-1,1,1,2004318071,286331153
63,449,9,39,51,-1,-1,2,2,2139062143,16843009
63,450,11,38,52,-1,-1,2,2,2139062143,16843009
63,451,6,7,39,51,-1,3,3,2147450879,65537
63,452,0,2,38,52,-1,3,3,2147450879,65537
63,453,4,5,9,39,-1,3,3,2147450879,65537
63,454,1,3,11,52,-1,3,3,2147450879,65537
63,455,9,11,38,51,-1,3,2,2147450879,65537
63,456,4,5,6,7,39,4,3,2147483647,1
63,457,0,1,2,3,52,4,3,2147483647,1
63,458,6,7,11,38,51,4,3,2147483647,1
63,459,0,2,9,38,51,4,3,2147483647,1
63,460,4,5,9,11,38,4,3,2147483647,1
63,461,1,3,9,11,51,4,3,2147483647,1
64,462,41,52,-1,-1,-1,1,1,2004318071,286331153
64,463,9,41,51,-1,-1,2,2,2139062143,16843009
64,464,15,38,52,-1,-1,2,2,2139062143,16843009
64,465,6,7,41,51,-1,3,3,2147450879,65537
64,466,0,2,38,52,-1,3,3,2147450879,65537
64,467,4,5,9,41,-1,3,3,2147450879,65537
64,468,1,3,15,52,-1,3,3,2147450879,65537
64,469,9,15,38,51,-1,3,2,2147450879,65537
64,470,4,5,6,7,41,4,3,2147483647,1
64,471,0,1,2,3,52,4,3,2147483647,1
64,472,6,7,15,38,51,4,3,2147483647,1
64,473,0,2,9,38,51,4,3,2147483647,1
64,474,4,5,9,15,38,4,3,2147483647,1
64,475,1,3,9,15,51,4,3,2147483647,1
65,476,43,52,-1,-1,-1,1,1,2004318071,286331153
65,477,9,43,51,-1,-1,2,2,2139062143,16843009
65,478,23,33,52,-1,-1,2,2,2139062143,16843009
65,479,6,7,43,51,-1,3,3,2147450879,65537
65,480,0,2,33,52,-1,3,3,2147450879,65537
65,481,4,5,9,43,-1,3,3,2147450879,65537
65,482,1,3,23,52,-1,3,3,2147450879,65537
65,483,9,23,33,51,-1,3,2,2147450879,65537
65,484,4,5,6,7,43,4,3,2147483647,1
65,485,0,1,2,3,52,4,3,2147483647,1
65,486,6,7,23,33,51,4,3,2147483647,1
65,487,0,2,9,33,51,4,3,2147483647,1
65,488,4,5,9,23,33,4,3,2147483647,1
65,489,1,3,9,23,51,4,3,2147483647,1
66,490,45,52,-1,-1,-1,1,1,2004318071,286331153
66,491,9,45,51,-1,-1,2,2,2139062143,16843009
66,492,26,33,52,-1,-1,2,2,2139062143,16843009
66,493,6,7,45,51,-1,3,3,2147450879,65537
66,494,0,2,33,52,-1,3,3,2147450879,65537
66,495,4,5,9,45,-1,3,3,2147450879,65537
66,496,1,3,26,52,-1,3,3,2147450879,65537
66,497,9,26,33,51,-1,3,2,2147450879,65537
66,498,4,5,6,7,45,4,3,2147483647,1
66,499,0,1,2,3,52,4,3,2147483647,1
66,500,6,7,26,33,51,4,3,2147483647,1
66,501,0,2,9,33,51,4,3,2147483647,1
66,502,4,5,9,26,33,4,3,2147483647,1
66,503,1,3,9,26,51,4,3,2147483647,1
67,504,47,52,-1,-1,-1,1,1,2004318071,286331153
67,505,9,47,51,-1,-1,2,2,2139062143,16843009
67,506,23,38,52,-1,-1,2,2,2139062143,16843009
67,507,6,7,47,51,-1,3,3,2147450879,65537
67,508,0,2,38,52,-1,3,3,2147450879,65537
67,509,4,5,9,47,-1,3,3,2147450879,65537
67,510,1,3,23,52,-1,3,3,2147450879,65537
67,511,9,23,38,51,-1,3,2,2147450879,65537
67,512,4,5,6,7,47,4,3,2147483647,1
