node_idx,node_inv,num_fo,lvl,rev_lvl,c1_lvl,c1_fo,c1_inv,c2_lvl,c2_fo,c2_inv
114,0,6,27,198,26.0,16.0,0.0,23.0,8.0,0.0
115,1,7,28,197,27.0,7.0,0.0,27.0,6.0,0.0
116,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
117,0,8,23,202,22.0,4.0,0.0,20.0,4.0,0.0
118,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
119,1,3,28,197,27.0,8.0,0.0,27.0,7.0,0.0
120,0,7,27,198,23.0,8.0,0.0,26.0,16.0,0.0
121,0,8,23,202,22.0,4.0,0.0,20.0,4.0,0.0
122,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
123,1,5,28,197,27.0,7.0,0.0,27.0,9.0,0.0
124,0,7,27,198,23.0,8.0,0.0,26.0,16.0,0.0
125,0,8,23,202,22.0,4.0,0.0,20.0,4.0,0.0
126,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
127,1,4,28,197,27.0,7.0,0.0,27.0,7.0,0.0
128,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
129,0,6,27,198,23.0,8.0,0.0,26.0,16.0,0.0
130,1,6,28,197,27.0,8.0,0.0,27.0,6.0,0.0
131,1,1,29,196,28.0,4.0,1.0,28.0,6.0,1.0
132,1,2,30,195,28.0,5.0,1.0,29.0,1.0,1.0
133,1,1,31,194,28.0,3.0,1.0,30.0,2.0,1.0
134,1,1,32,193,28.0,7.0,1.0,31.0,1.0,1.0
135,1,1,33,192,27.0,6.0,0.0,32.0,1.0,1.0
136,1,1,34,191,27.0,8.0,0.0,33.0,1.0,1.0
137,1,1,35,190,27.0,9.0,0.0,34.0,1.0,1.0
138,1,1,36,189,27.0,10.0,0.0,35.0,1.0,1.0
139,1,4,37,188,27.0,6.0,0.0,36.0,1.0,1.0
140,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
141,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
142,0,9,27,198,26.0,16.0,1.0,23.0,8.0,0.0
143,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
144,1,4,22,203,21.0,4.0,1.0,21.0,4.0,1.0
145,1,8,23,202,20.0,4.0,1.0,22.0,4.0,1.0
146,0,8,27,198,26.0,16.0,0.0,23.0,8.0,1.0
147,0,16,26,199,18.0,8.0,1.0,25.0,2.0,0.0
148,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
149,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
150,0,11,27,198,26.0,16.0,0.0,23.0,8.0,0.0
151,0,7,27,198,23.0,8.0,0.0,26.0,16.0,0.0
152,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
153,1,3,28,197,27.0,7.0,0.0,27.0,8.0,0.0
154,1,1,29,196,27.0,11.0,0.0,28.0,3.0,1.0
155,1,1,30,195,27.0,9.0,0.0,29.0,1.0,1.0
156,1,1,31,194,27.0,8.0,0.0,30.0,1.0,1.0
157,1,1,32,193,27.0,8.0,0.0,31.0,1.0,1.0
158,1,1,33,192,27.0,10.0,0.0,32.0,1.0,1.0
159,1,2,34,191,27.0,9.0,0.0,33.0,1.0,1.0
160,0,7,27,198,23.0,8.0,0.0,26.0,16.0,0.0
161,0,8,23,202,20.0,4.0,0.0,22.0,4.0,1.0
162,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
163,1,4,28,197,27.0,7.0,0.0,27.0,9.0,0.0
164,0,6,27,198,26.0,16.0,0.0,23.0,8.0,0.0
165,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
166,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
167,0,8,23,202,20.0,4.0,0.0,22.0,4.0,1.0
168,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
169,0,8,23,202,22.0,4.0,0.0,20.0,4.0,0.0
170,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
171,1,1,28,197,27.0,9.0,0.0,27.0,10.0,0.0
172,1,1,29,196,27.0,7.0,0.0,28.0,1.0,1.0
173,1,1,30,195,27.0,8.0,0.0,29.0,1.0,1.0
174,1,2,31,194,27.0,6.0,0.0,30.0,1.0,1.0
175,1,1,32,193,28.0,4.0,1.0,31.0,2.0,1.0
176,1,1,35,190,34.0,2.0,1.0,32.0,1.0,1.0
177,1,1,36,189,27.0,9.0,0.0,35.0,1.0,1.0
178,1,2,37,188,27.0,7.0,0.0,36.0,1.0,1.0
179,0,8,23,202,20.0,4.0,0.0,22.0,4.0,1.0
180,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
181,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
182,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
183,1,1,28,197,27.0,8.0,0.0,27.0,10.0,0.0
184,1,5,29,196,27.0,8.0,0.0,28.0,1.0,1.0
185,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
186,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
187,0,7,27,198,23.0,8.0,1.0,26.0,16.0,0.0
188,0,9,27,198,26.0,16.0,0.0,23.0,8.0,1.0
189,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
190,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
191,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
192,0,12,27,198,23.0,8.0,0.0,26.0,16.0,0.0
193,0,13,27,198,26.0,16.0,0.0,23.0,8.0,0.0
194,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
195,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
196,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
197,0,10,27,198,23.0,8.0,0.0,26.0,16.0,0.0
198,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
199,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
200,0,10,27,198,23.0,8.0,0.0,26.0,16.0,0.0
201,0,11,27,198,26.0,16.0,0.0,23.0,8.0,0.0
202,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
203,1,1,28,197,27.0,11.0,0.0,27.0,9.0,0.0
204,1,1,29,196,27.0,10.0,0.0,28.0,1.0,1.0
205,1,1,30,195,27.0,8.0,0.0,29.0,1.0,1.0
206,1,1,31,194,27.0,8.0,0.0,30.0,1.0,1.0
207,1,2,32,193,27.0,10.0,0.0,31.0,1.0,1.0
208,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
209,0,6,27,198,23.0,8.0,0.0,26.0,16.0,0.0
210,1,3,28,197,27.0,9.0,0.0,27.0,6.0,0.0
211,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
212,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
213,1,3,28,197,27.0,9.0,0.0,27.0,9.0,0.0
214,1,1,29,196,28.0,3.0,1.0,28.0,3.0,1.0
215,1,1,33,192,32.0,2.0,1.0,29.0,1.0,1.0
216,1,1,34,191,27.0,7.0,0.0,33.0,1.0,1.0
217,1,1,35,190,27.0,8.0,0.0,34.0,1.0,1.0
218,1,1,36,189,27.0,8.0,0.0,35.0,1.0,1.0
219,1,1,37,188,27.0,13.0,0.0,36.0,1.0,1.0
220,1,1,38,187,27.0,12.0,0.0,37.0,1.0,1.0
221,1,1,39,186,27.0,8.0,0.0,38.0,1.0,1.0
222,1,1,40,185,27.0,8.0,0.0,39.0,1.0,1.0
223,1,2,41,184,27.0,8.0,0.0,40.0,1.0,1.0
224,1,1,42,183,27.0,9.0,0.0,41.0,2.0,1.0
225,1,1,43,182,27.0,7.0,0.0,42.0,1.0,1.0
226,1,1,44,181,27.0,10.0,0.0,43.0,1.0,1.0
227,1,2,45,180,27.0,9.0,0.0,44.0,1.0,1.0
228,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
229,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
230,1,4,28,197,27.0,7.0,0.0,27.0,8.0,0.0
231,0,7,27,198,23.0,8.0,0.0,26.0,16.0,0.0
232,0,9,27,198,26.0,16.0,1.0,23.0,8.0,0.0
233,1,4,28,197,27.0,7.0,0.0,27.0,9.0,0.0
234,1,1,29,196,28.0,4.0,1.0,28.0,4.0,1.0
235,1,1,46,179,45.0,2.0,1.0,29.0,1.0,1.0
236,1,1,47,178,29.0,5.0,1.0,46.0,1.0,1.0
237,1,1,48,177,37.0,2.0,1.0,47.0,1.0,1.0
238,1,1,49,176,37.0,4.0,1.0,48.0,1.0,1.0
239,1,1,50,175,27.0,10.0,0.0,49.0,1.0,1.0
240,1,1,51,174,27.0,8.0,0.0,50.0,1.0,1.0
241,1,1,52,173,27.0,10.0,0.0,51.0,1.0,1.0
242,1,1,53,172,27.0,9.0,0.0,52.0,1.0,1.0
243,1,1,54,171,27.0,9.0,0.0,53.0,1.0,1.0
244,1,1,55,170,27.0,9.0,0.0,54.0,1.0,1.0
245,1,2,56,169,27.0,9.0,0.0,55.0,1.0,1.0
246,0,3,5,220,0.0,27.0,0.0,4.0,2.0,1.0
247,0,1,6,219,0.0,3.0,0.0,5.0,3.0,0.0
248,0,1,6,219,0.0,3.0,0.0,5.0,3.0,0.0
249,1,71,7,218,6.0,1.0,0.0,6.0,1.0,0.0
250,0,1,1,224,0.0,3.0,0.0,0.0,27.0,0.0
251,0,1,4,221,0.0,3.0,0.0,3.0,2.0,1.0
252,0,1,6,219,5.0,3.0,0.0,4.0,1.0,0.0
253,1,27,7,218,1.0,1.0,0.0,6.0,1.0,0.0
254,0,1,8,217,7.0,71.0,1.0,7.0,27.0,1.0
255,0,1,8,217,7.0,71.0,1.0,7.0,27.0,1.0
256,1,3,9,216,8.0,1.0,0.0,8.0,1.0,0.0
257,0,3,3,222,0.0,27.0,0.0,2.0,2.0,1.0
258,0,1,4,221,0.0,3.0,0.0,3.0,3.0,0.0
259,0,1,4,221,0.0,3.0,0.0,3.0,3.0,0.0
260,1,28,5,220,4.0,1.0,0.0,4.0,1.0,0.0
261,0,1,1,224,0.0,3.0,0.0,0.0,27.0,0.0
262,1,2,1,224,0.0,7.0,0.0,0.0,4.0,0.0
263,0,1,2,223,0.0,3.0,0.0,1.0,2.0,1.0
264,0,1,4,221,3.0,3.0,0.0,2.0,1.0,0.0
265,1,49,5,220,1.0,1.0,0.0,4.0,1.0,0.0
266,0,1,6,219,5.0,28.0,1.0,5.0,49.0,1.0
267,0,1,6,219,5.0,28.0,1.0,5.0,49.0,1.0
268,1,5,7,218,6.0,1.0,0.0,6.0,1.0,0.0
269,0,18,10,215,9.0,3.0,1.0,7.0,5.0,1.0
270,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
271,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
272,0,10,27,198,23.0,8.0,0.0,26.0,16.0,0.0
273,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
274,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
275,1,4,28,197,27.0,9.0,0.0,27.0,7.0,0.0
276,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
277,1,3,28,197,27.0,9.0,0.0,27.0,7.0,0.0
278,1,1,29,196,28.0,3.0,1.0,28.0,3.0,1.0
279,1,1,30,195,28.0,4.0,1.0,29.0,1.0,1.0
280,1,1,31,194,27.0,8.0,0.0,30.0,1.0,1.0
281,1,1,32,193,27.0,9.0,0.0,31.0,1.0,1.0
282,1,1,33,192,27.0,8.0,0.0,32.0,1.0,1.0
283,1,1,34,191,27.0,10.0,0.0,33.0,1.0,1.0
284,1,1,35,190,27.0,9.0,0.0,34.0,1.0,1.0
285,1,3,36,189,27.0,9.0,0.0,35.0,1.0,1.0
286,0,7,27,198,26.0,16.0,0.0,23.0,8.0,0.0
287,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
288,1,6,28,197,27.0,8.0,0.0,27.0,8.0,0.0
289,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
290,1,3,28,197,27.0,9.0,0.0,27.0,8.0,0.0
291,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
292,1,1,28,197,27.0,10.0,0.0,27.0,8.0,0.0
293,1,2,29,196,27.0,8.0,0.0,28.0,1.0,1.0
294,1,1,30,195,28.0,3.0,1.0,29.0,2.0,1.0
295,1,1,31,194,28.0,6.0,1.0,30.0,1.0,1.0
296,1,1,32,193,27.0,7.0,0.0,31.0,1.0,1.0
297,1,3,33,192,27.0,10.0,0.0,32.0,1.0,1.0
298,1,4,27,198,26.0,16.0,1.0,23.0,8.0,1.0
299,0,5,28,197,27.0,10.0,0.0,27.0,4.0,1.0
300,0,11,27,198,26.0,16.0,1.0,23.0,8.0,0.0
301,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
302,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
303,0,6,27,198,23.0,8.0,0.0,26.0,16.0,0.0
304,1,1,28,197,27.0,8.0,0.0,27.0,6.0,0.0
305,1,2,29,196,27.0,8.0,0.0,28.0,1.0,1.0
306,1,1,30,195,27.0,9.0,0.0,29.0,2.0,1.0
307,1,1,31,194,27.0,9.0,0.0,30.0,1.0,1.0
308,1,2,32,193,27.0,11.0,0.0,31.0,1.0,1.0
309,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
310,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
311,0,12,27,198,23.0,8.0,0.0,26.0,16.0,0.0
312,1,1,28,197,27.0,9.0,0.0,27.0,12.0,0.0
313,1,1,29,196,27.0,9.0,0.0,28.0,1.0,1.0
314,1,1,30,195,27.0,9.0,0.0,29.0,1.0,1.0
315,1,2,31,194,27.0,9.0,0.0,30.0,1.0,1.0
316,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
317,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
318,1,5,28,197,27.0,8.0,0.0,27.0,9.0,0.0
319,0,7,27,198,26.0,16.0,0.0,23.0,8.0,1.0
320,1,3,28,197,27.0,7.0,0.0,27.0,7.0,0.0
321,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
322,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
323,1,3,28,197,27.0,8.0,0.0,27.0,9.0,0.0
324,0,8,27,198,23.0,8.0,0.0,26.0,16.0,0.0
325,0,7,27,198,26.0,16.0,1.0,23.0,8.0,0.0
326,1,1,28,197,27.0,7.0,0.0,27.0,10.0,0.0
327,1,2,29,196,27.0,7.0,0.0,28.0,1.0,1.0
328,1,1,30,195,27.0,8.0,0.0,29.0,2.0,1.0
329,1,4,31,194,27.0,8.0,0.0,30.0,1.0,1.0
330,0,8,27,198,26.0,16.0,0.0,23.0,8.0,1.0
331,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
332,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
333,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
334,0,10,27,198,26.0,16.0,0.0,23.0,8.0,0.0
335,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
336,1,2,28,197,27.0,10.0,0.0,27.0,8.0,0.0
337,1,1,29,196,27.0,10.0,0.0,28.0,2.0,1.0
338,1,1,30,195,27.0,9.0,0.0,29.0,1.0,1.0
339,1,1,31,194,27.0,9.0,0.0,30.0,1.0,1.0
340,1,2,32,193,27.0,8.0,0.0,31.0,1.0,1.0
341,0,11,27,198,26.0,16.0,1.0,23.0,8.0,0.0
342,0,7,27,198,26.0,16.0,1.0,23.0,8.0,0.0
343,1,5,28,197,27.0,8.0,0.0,27.0,7.0,0.0
344,0,8,27,198,26.0,16.0,0.0,23.0,8.0,0.0
345,1,1,29,196,28.0,5.0,1.0,27.0,8.0,0.0
346,1,2,30,195,27.0,11.0,0.0,29.0,1.0,1.0
347,1,6,28,197,27.0,9.0,0.0,27.0,8.0,0.0
348,1,1,31,194,30.0,2.0,1.0,28.0,6.0,1.0
349,1,1,33,192,32.0,2.0,1.0,31.0,1.0,1.0
350,1,1,34,191,31.0,4.0,1.0,33.0,1.0,1.0
351,1,1,35,190,27.0,8.0,0.0,34.0,1.0,1.0
352,1,1,36,189,27.0,10.0,0.0,35.0,1.0,1.0
353,1,1,37,188,27.0,7.0,0.0,36.0,1.0,1.0
354,1,2,38,187,27.0,10.0,0.0,37.0,1.0,1.0
355,1,1,39,186,28.0,6.0,1.0,38.0,2.0,1.0
356,1,2,40,185,27.0,8.0,0.0,39.0,1.0,1.0
357,1,1,41,184,28.0,3.0,1.0,40.0,2.0,1.0
358,1,1,42,183,28.0,3.0,1.0,41.0,1.0,1.0
359,1,1,43,182,28.0,4.0,1.0,42.0,1.0,1.0
360,1,1,44,181,28.0,5.0,1.0,43.0,1.0,1.0
361,1,1,45,180,31.0,2.0,1.0,44.0,1.0,1.0
362,1,1,46,179,32.0,2.0,1.0,45.0,1.0,1.0
363,0,1,47,178,28.0,5.0,0.0,46.0,1.0,1.0
364,0,1,48,177,33.0,3.0,1.0,47.0,1.0,0.0
365,0,1,49,176,36.0,3.0,1.0,48.0,1.0,0.0
366,0,1,50,175,27.0,10.0,0.0,49.0,1.0,0.0
367,0,2,51,174,27.0,9.0,0.0,50.0,1.0,0.0
368,0,9,27,198,26.0,16.0,0.0,23.0,8.0,0.0
369,1,2,28,197,27.0,7.0,0.0,27.0,8.0,0.0
370,1,3,28,197,27.0,8.0,0.0,27.0,12.0,0.0
371,1,5,28,197,27.0,8.0,0.0,27.0,9.0,0.0
372,1,1,29,196,28.0,3.0,1.0,28.0,5.0,1.0
373,1,1,30,195,28.0,6.0,1.0,29.0,1.0,1.0
374,1,1,31,194,28.0,7.0,1.0,30.0,1.0,1.0
375,1,1,32,193,27.0,10.0,0.0,31.0,1.0,1.0
376,1,1,33,192,27.0,9.0,0.0,32.0,1.0,1.0
377,1,1,34,191,28.0,2.0,1.0,33.0,1.0,1.0
378,1,2,35,190,27.0,9.0,0.0,34.0,1.0,1.0
379,0,6,27,198,23.0,8.0,0.0,26.0,16.0,0.0
380,1,1,28,197,27.0,8.0,0.0,27.0,7.0,0.0
381,1,2,29,196,27.0,9.0,0.0,28.0,1.0,1.0
382,0,9,27,198,23.0,8.0,0.0,26.0,16.0,0.0
383,1,1,28,197,27.0,6.0,0.0,27.0,9.0,0.0
384,1,1,29,196,27.0,8.0,0.0,28.0,1.0,1.0
385,1,2,30,195,27.0,9.0,0.0,29.0,1.0,1.0
386,1,1,31,194,29.0,2.0,1.0,30.0,2.0,1.0
387,1,1,32,193,27.0,6.0,0.0,31.0,1.0,1.0
388,1,2,33,192,27.0,10.0,0.0,32.0,1.0,1.0
389,0,6,27,198,26.0,16.0,0.0,23.0,8.0,1.0
390,1,3,28,197,27.0,8.0,0.0,27.0,6.0,0.0
391,0,10,27,198,23.0,8.0,0.0,26.0,16.0,0.0
392,1,1,29,196,28.0,4.0,1.0,28.0,4.0,1.0
393,1,1,30,195,27.0,8.0,0.0,29.0,1.0,1.0
394,1,1,31,194,27.0,13.0,0.0,30.0,1.0,1.0
395,1,2,32,193,27.0,8.0,0.0,31.0,1.0,1.0
396,1,1,33,192,27.0,10.0,0.0,32.0,2.0,1.0
397,1,2,34,191,27.0,12.0,0.0,33.0,1.0,1.0
398,1,1,35,190,28.0,3.0,1.0,34.0,2.0,1.0
399,1,1,36,189,33.0,2.0,1.0,35.0,1.0,1.0
400,1,1,37,188,27.0,7.0,0.0,36.0,1.0,1.0
401,1,1,38,187,27.0,7.0,0.0,37.0,1.0,1.0
402,1,1,39,186,27.0,10.0,0.0,38.0,1.0,1.0
403,1,1,40,185,27.0,11.0,0.0,39.0,1.0,1.0
404,1,1,41,184,27.0,9.0,0.0,40.0,1.0,1.0
405,1,2,42,183,27.0,9.0,0.0,41.0,1.0,1.0
406,1,4,28,197,27.0,6.0,0.0,27.0,9.0,0.0
407,1,1,28,197,27.0,8.0,0.0,27.0,11.0,0.0
